D,K,K_over_bound,bound_2D_T,osc,overshoot_pct,rise_s,ss_err_deg,tail_vel_std
80.0,3200,0.0368,86956.52173913043,False,0.0,0.122,0.3793203619464583,0.0003195338210680354
113.13708498984761,6400,0.05204305909532989,122975.09238026914,False,0.128173828125,0.1036,0.17600097656275582,0.00018361703905700528
160.0,12800,0.0736,173913.04347826086,False,1.531982421875,0.0988,0.0916408962676169,0.00017599218071015526
226.27416997969522,25600,0.10408611819065978,245950.18476053828,False,6.38427734375,0.0986,0.06523003979289597,0.03175215539331874
320.0,51200,0.1472,347826.0869565217,False,9.283447265625,0.1018,0.04582490116742447,0.04266233411858784
