t_s,pos_deg,vel_rps,tau_cmd,rotor_phase,e1_deg,fault
0.0597,0.0,3.603274080887786e-06,-1.183,0.2571,203.422,0
0.0609,0.0,3.603274080887786e-06,-1.183,0.2571,203.416,0
0.0623,0.0,3.603274080887786e-06,-1.183,0.2571,203.445,0
0.0635,0.0,3.603274080887786e-06,-1.183,0.2571,203.442,0
0.0647,0.0,-5.577507909038104e-05,-1.2,0.2571,203.422,0
0.0659,0.0,-0.00022038165479898453,-1.247,0.2571,203.427,0
0.0672,0.0,-0.00021493354870472103,-1.245,0.2571,203.397,0
0.0684,0.0,-0.00016418648010585457,-1.231,0.2571,203.444,0
0.0697,0.0,-0.00011601045116549358,-1.217,0.2571,203.436,0
0.071,0.0,-7.297645788639784e-05,-1.205,0.2571,203.436,0
0.0723,0.0,-4.689895285991952e-05,-1.197,0.2571,203.436,0
0.0736,0.0,-2.8350868888082914e-05,-1.192,0.2571,203.445,0
0.0748,0.0,-1.641398557694629e-05,-1.188,0.2571,203.414,0
0.0761,0.0,-9.619142474548426e-06,-1.186,0.2571,203.467,0
0.0773,0.0,-5.7013967307284474e-06,-1.185,0.2571,203.439,0
0.0786,0.0,-2.82430050901894e-06,-1.184,0.2571,203.43,0
0.0799,0.0,-6.817825237703801e-07,-1.184,0.2571,203.471,0
0.0812,0.0,9.098021678255463e-07,-1.183,0.2571,203.423,0
0.0824,0.0,1.9504539068293525e-06,-1.183,0.2571,203.452,0
0.0836,0.0,2.6850311769521795e-06,-1.183,0.2571,203.424,0
0.0847,0.0,3.3583924050617497e-06,-1.183,0.2571,203.455,0
0.086,0.0,3.6032511161465663e-06,-1.183,0.2571,203.414,0
0.0873,0.0,3.6032511161465663e-06,-1.183,0.2571,203.454,0
0.0886,0.0,3.6032511161465663e-06,-1.183,0.2571,203.422,0
0.0899,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.0912,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.0924,0.0,3.6032511161465663e-06,-1.183,0.2571,203.481,0
0.0936,0.0,3.6032511161465663e-06,-1.183,0.2571,203.457,0
0.0949,0.0,3.6032511161465663e-06,-1.183,0.2571,203.44,0
0.0962,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.0975,0.0,3.6032511161465663e-06,-1.183,0.2571,203.434,0
0.0987,0.0,3.6032511161465663e-06,-1.183,0.2571,203.455,0
0.1,0.0,3.6032511161465663e-06,-1.183,0.2571,203.47,0
0.1012,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.1025,0.0,3.6032511161465663e-06,-1.183,0.2571,203.423,0
0.1039,0.0,3.6032511161465663e-06,-1.183,0.2571,203.452,0
0.1051,0.0,3.6032511161465663e-06,-1.183,0.2571,203.418,0
0.1063,0.0,3.6032511161465663e-06,-1.183,0.2571,203.424,0
0.1075,0.0,3.6032511161465663e-06,-1.183,0.2571,203.442,0
0.1088,0.0,3.6032511161465663e-06,-1.183,0.2571,203.402,0
0.11,0.0,3.6032511161465663e-06,-1.183,0.2571,203.441,0
0.1113,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.1126,0.0,3.6032511161465663e-06,-1.183,0.2571,203.418,0
0.1139,0.0,3.6032511161465663e-06,-1.183,0.2571,203.424,0
0.1152,0.0,3.6032511161465663e-06,-1.183,0.2571,203.412,0
0.1165,0.0,3.6032511161465663e-06,-1.183,0.2571,203.468,0
0.1178,0.0,3.6032511161465663e-06,-1.183,0.2571,203.427,0
0.119,0.0,3.6032511161465663e-06,-1.183,0.2571,203.4,0
0.1204,0.0,3.6032511161465663e-06,-1.183,0.2571,203.455,0
0.1217,0.0,3.6032511161465663e-06,-1.183,0.2571,203.451,0
0.123,0.0,3.6032511161465663e-06,-1.183,0.2571,203.438,0
0.1242,0.0,3.6032511161465663e-06,-1.183,0.2571,203.441,0
0.1255,0.0,3.6032511161465663e-06,-1.183,0.2571,203.426,0
0.1267,0.0,3.6032511161465663e-06,-1.183,0.2571,203.436,0
0.128,0.0,3.6032511161465663e-06,-1.183,0.2571,203.452,0
0.1292,0.0,3.6032511161465663e-06,-1.183,0.2571,203.431,0
0.1304,0.0,3.6032511161465663e-06,-1.183,0.2571,203.454,0
0.1316,0.0,3.6032511161465663e-06,-1.183,0.2571,203.446,0
0.1329,0.0,3.6032511161465663e-06,-1.183,0.2571,203.424,0
0.1342,0.0,3.6032511161465663e-06,-1.183,0.2571,203.453,0
0.1354,0.0,3.6032511161465663e-06,-1.183,0.2571,203.442,0
0.1367,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.1379,0.0,3.6032511161465663e-06,-1.183,0.2571,203.458,0
0.1393,0.0,3.6032511161465663e-06,-1.183,0.2571,203.401,0
0.1405,0.0,3.6032511161465663e-06,-1.183,0.2571,203.426,0
0.1418,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.143,0.0,3.6032511161465663e-06,-1.183,0.2571,203.415,0
0.1442,0.0,3.6032511161465663e-06,-1.183,0.2571,203.423,0
0.1455,0.0,3.6032511161465663e-06,-1.183,0.2571,203.452,0
0.1468,0.0,3.6032511161465663e-06,-1.183,0.2571,203.438,0
0.148,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.1492,0.0,3.6032511161465663e-06,-1.183,0.2571,203.403,0
0.1505,0.0,3.6032511161465663e-06,-1.183,0.2571,203.397,0
0.1517,0.0,3.6032511161465663e-06,-1.183,0.2571,203.45,0
0.153,0.0,3.6032511161465663e-06,-1.183,0.2571,203.442,0
0.1543,0.0,3.6032511161465663e-06,-1.183,0.2571,203.426,0
0.1556,0.0,3.6032511161465663e-06,-1.183,0.2571,203.431,0
0.1569,0.0,3.6032511161465663e-06,-1.183,0.2571,203.422,0
0.1581,0.0,3.6032511161465663e-06,-1.183,0.2571,203.411,0
0.1593,0.0,3.6032511161465663e-06,-1.183,0.2571,203.45,0
0.1606,0.0,3.6032511161465663e-06,-1.183,0.2571,203.447,0
0.1618,0.0,3.6032511161465663e-06,-1.183,0.2571,203.466,0
0.1633,0.0,3.6032511161465663e-06,-1.183,0.2571,203.425,0
0.1646,0.0,3.6032511161465663e-06,-1.183,0.2571,203.444,0
0.1658,0.0,3.6032511161465663e-06,-1.183,0.2571,203.424,0
0.167,0.0,3.6032511161465663e-06,-1.183,0.2571,203.406,0
0.1682,0.0,3.6032511161465663e-06,-1.183,0.2571,203.434,0
0.1694,0.0,3.6032511161465663e-06,-1.183,0.2571,203.434,0
0.1707,0.0,3.6032511161465663e-06,-1.183,0.2571,203.402,0
0.172,0.0,3.6032511161465663e-06,-1.183,0.2571,203.461,0
0.1732,0.0,3.6032511161465663e-06,-1.183,0.2571,203.431,0
0.1745,0.0,3.6032511161465663e-06,-1.183,0.2571,203.424,0
0.1758,0.0,3.6032511161465663e-06,-1.183,0.2571,203.505,0
0.177,0.0,3.6032511161465663e-06,-1.183,0.2571,203.407,0
0.1783,0.0,3.6032511161465663e-06,-1.183,0.2571,203.422,0
0.1796,0.0,3.6032511161465663e-06,-1.183,0.2571,203.464,0
0.1808,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.1821,0.0,3.6032511161465663e-06,-1.183,0.2571,203.456,0
0.1833,0.0,3.6032511161465663e-06,-1.183,0.2571,203.452,0
0.1846,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.1859,0.0,3.6032511161465663e-06,-1.183,0.2571,203.455,0
0.1872,0.0,3.6032511161465663e-06,-1.183,0.2571,203.407,0
0.1884,0.0,3.6032511161465663e-06,-1.183,0.2571,203.452,0
0.1896,0.0,3.6032511161465663e-06,-1.183,0.2571,203.445,0
0.1908,0.0,3.6032511161465663e-06,-1.183,0.2571,203.419,0
0.1922,0.0,3.6032511161465663e-06,-1.183,0.2571,203.438,0
0.1934,0.0,3.6032511161465663e-06,-1.183,0.2571,203.421,0
0.1947,0.0,3.6032511161465663e-06,-1.183,0.2571,203.413,0
0.1959,0.0,3.6032511161465663e-06,-1.183,0.2571,203.478,0
0.1972,0.0,3.6032511161465663e-06,-1.183,0.2571,203.434,0
0.1984,0.0,3.6032511161465663e-06,-1.183,0.2571,203.423,0
0.1996,0.0,3.6032511161465663e-06,-1.183,0.2571,203.458,0
0.2008,0.0,3.6032511161465663e-06,-1.183,0.2571,203.423,0
0.2021,0.0,3.6032511161465663e-06,-1.183,0.2571,203.386,0
0.2033,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
0.2046,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.2058,0.0,3.6032511161465663e-06,-1.183,0.2571,203.423,0
0.207,0.0,3.6032511161465663e-06,-1.183,0.2571,203.44,0
0.2083,0.0,3.6032511161465663e-06,-1.183,0.2571,203.459,0
0.2096,0.0,3.6032511161465663e-06,-1.183,0.2571,203.422,0
0.2109,0.0,3.6032511161465663e-06,-1.183,0.2571,203.401,0
0.2123,0.0,3.6032511161465663e-06,-1.183,0.2571,203.417,0
0.2135,0.0,3.6032511161465663e-06,-1.183,0.2571,203.448,0
0.2148,0.0,3.6032511161465663e-06,-1.183,0.2571,203.454,0
0.2161,0.0,3.6032511161465663e-06,-1.183,0.2571,203.436,0
0.2175,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
0.2188,0.0,3.6032511161465663e-06,-1.183,0.2571,203.413,0
0.2202,0.0,3.6032511161465663e-06,-1.183,0.2571,203.464,0
0.2215,0.0,3.6032511161465663e-06,-1.183,0.2571,203.412,0
0.2229,0.0,3.6032511161465663e-06,-1.183,0.2571,203.465,0
0.2242,0.0,3.6032511161465663e-06,-1.183,0.2571,203.42,0
0.2255,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.2268,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.2282,0.0,3.6032511161465663e-06,-1.183,0.2571,203.456,0
0.2296,0.0,3.6032511161465663e-06,-1.183,0.2571,203.449,0
0.2309,0.0,3.6032511161465663e-06,-1.183,0.2571,203.437,0
0.2322,0.0,3.6032511161465663e-06,-1.183,0.2571,203.441,0
0.2335,0.0,3.6032511161465663e-06,-1.183,0.2571,203.422,0
0.2347,0.0,3.6032511161465663e-06,-1.183,0.2571,203.434,0
0.236,0.0,3.6032511161465663e-06,-1.183,0.2571,203.437,0
0.2373,0.0,3.6032511161465663e-06,-1.183,0.2571,203.426,0
0.2387,0.0,3.6032511161465663e-06,-1.183,0.2571,203.451,0
0.24,0.0,3.6032511161465663e-06,-1.183,0.2571,203.457,0
0.2413,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.2426,0.0,3.6032511161465663e-06,-1.183,0.2571,203.422,0
0.2439,0.0,3.6032511161465663e-06,-1.183,0.2571,203.448,0
0.2452,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
0.2465,0.0,3.6032511161465663e-06,-1.183,0.2571,203.405,0
0.2478,0.0,3.6032511161465663e-06,-1.183,0.2571,203.441,0
0.2492,0.0,3.6032511161465663e-06,-1.183,0.2571,203.42,0
0.2505,0.0,3.6032511161465663e-06,-1.183,0.2571,203.422,0
0.2517,0.0,3.6032511161465663e-06,-1.183,0.2571,203.398,0
0.253,0.0,3.6032511161465663e-06,-1.183,0.2571,203.437,0
0.2542,0.0,3.6032511161465663e-06,-1.183,0.2571,203.451,0
0.2555,0.0,3.6032511161465663e-06,-1.183,0.2571,203.413,0
0.2568,0.0,3.6032511161465663e-06,-1.183,0.2571,203.465,0
0.2581,0.0,3.6032511161465663e-06,-1.183,0.2571,203.4,0
0.2593,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
0.2608,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.262,0.0,3.6032511161465663e-06,-1.183,0.2571,203.416,0
0.2633,0.0,3.6032511161465663e-06,-1.183,0.2571,203.408,0
0.2645,0.0,3.6032511161465663e-06,-1.183,0.2571,203.445,0
0.2657,0.0,3.6032511161465663e-06,-1.183,0.2571,203.417,0
0.267,0.0,3.6032511161465663e-06,-1.183,0.2571,203.462,0
0.2683,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.2695,0.0,3.6032511161465663e-06,-1.183,0.2571,203.428,0
0.271,0.0,3.6032511161465663e-06,-1.183,0.2571,203.462,0
0.2723,0.0,3.6032511161465663e-06,-1.183,0.2571,203.429,0
0.2736,0.0,3.6032511161465663e-06,-1.183,0.2571,203.46,0
0.275,0.0,3.6032511161465663e-06,-1.183,0.2571,203.417,0
0.2762,0.0,3.6032511161465663e-06,-1.183,0.2571,203.46,0
0.2775,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
0.2788,0.0,3.6032511161465663e-06,-1.183,0.2571,203.44,0
0.2802,0.0,3.6032511161465663e-06,-1.183,0.2571,203.452,0
0.2814,0.0,3.6032511161465663e-06,-1.183,0.2571,203.441,0
0.2827,0.0,3.6032511161465663e-06,-1.183,0.2571,203.451,0
0.2841,0.0,3.6032511161465663e-06,-1.183,0.2571,203.414,0
0.2853,0.0,3.6032511161465663e-06,-1.183,0.2571,203.433,0
0.2866,0.0,3.6032511161465663e-06,-1.183,0.2571,203.414,0
0.2879,0.0,3.6032511161465663e-06,-1.183,0.2571,203.462,0
0.2892,0.0,3.6032511161465663e-06,-1.183,0.2571,203.427,0
0.2904,0.0,3.6032511161465663e-06,-1.183,0.2571,203.398,0
0.2917,0.0,3.6032511161465663e-06,-1.183,0.2571,203.422,0
0.293,0.0,3.6032511161465663e-06,-1.183,0.2571,203.433,0
0.2942,0.0,3.6032511161465663e-06,-1.183,0.2571,203.455,0
0.2956,0.0,3.6032511161465663e-06,-1.183,0.2571,203.444,0
0.297,0.0,3.6032511161465663e-06,-1.183,0.2571,203.397,0
0.2982,0.0,3.6032511161465663e-06,-1.183,0.2571,203.425,0
0.2996,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
0.3009,0.0,3.6032511161465663e-06,-1.183,0.2571,203.448,0
0.3022,0.0,3.6032511161465663e-06,-1.183,0.2571,203.421,0
0.3034,0.0,3.6032511161465663e-06,-1.183,0.2571,203.424,0
0.3049,0.0,3.6032511161465663e-06,-1.183,0.2571,203.424,0
0.3063,0.0,3.6032511161465663e-06,-1.183,0.2571,203.401,0
0.3076,0.0,3.6032511161465663e-06,-1.183,0.2571,203.442,0
0.3089,0.0,3.6032511161465663e-06,-1.183,0.2571,203.422,0
0.3101,0.0,3.6032511161465663e-06,-1.183,0.2571,203.445,0
0.3113,0.0,3.6032511161465663e-06,-1.183,0.2571,203.452,0
0.3126,0.0,3.6032511161465663e-06,-1.183,0.2571,203.414,0
0.3139,0.0,3.6032511161465663e-06,-1.183,0.2571,203.459,0
0.3152,0.0,3.6032511161465663e-06,-1.183,0.2571,203.433,0
0.3165,0.0,3.6032511161465663e-06,-1.183,0.2571,203.438,0
0.3178,0.0,3.6032511161465663e-06,-1.183,0.2571,203.433,0
0.3192,0.0,3.6032511161465663e-06,-1.183,0.2571,203.424,0
0.3205,0.0,3.6032511161465663e-06,-1.183,0.2571,203.437,0
0.3218,0.0,3.6032511161465663e-06,-1.183,0.2571,203.415,0
0.323,0.0,3.6032511161465663e-06,-1.183,0.2571,203.41,0
0.3242,0.0,3.6032511161465663e-06,-1.183,0.2571,203.45,0
0.3255,0.0,3.6032511161465663e-06,-1.183,0.2571,203.418,0
0.3267,0.0,3.6032511161465663e-06,-1.183,0.2571,203.454,0
0.328,0.0,3.6032511161465663e-06,-1.183,0.2571,203.436,0
0.3293,0.0,3.6032511161465663e-06,-1.183,0.2571,203.419,0
0.3306,0.0,3.6032511161465663e-06,-1.183,0.2571,203.428,0
0.3318,0.0,3.6032511161465663e-06,-1.183,0.2571,203.416,0
0.3331,0.0,3.6032511161465663e-06,-1.183,0.2571,203.419,0
0.3344,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.3356,0.0,3.6032511161465663e-06,-1.183,0.2571,203.403,0
0.337,0.0,3.6032511161465663e-06,-1.183,0.2571,203.403,0
0.3383,0.0,3.6032511161465663e-06,-1.183,0.2571,203.429,0
0.3396,0.0,3.6032511161465663e-06,-1.183,0.2571,203.436,0
0.3409,0.0,3.6032511161465663e-06,-1.183,0.2571,203.428,0
0.3422,0.0,3.6032511161465663e-06,-1.183,0.2571,203.465,0
0.3435,0.0,3.6032511161465663e-06,-1.183,0.2571,203.429,0
0.3447,0.0,3.6032511161465663e-06,-1.183,0.2571,203.395,0
0.346,0.0,3.6032511161465663e-06,-1.183,0.2571,203.404,0
0.3473,0.0,3.6032511161465663e-06,-1.183,0.2571,203.444,0
0.3486,0.0,3.6032511161465663e-06,-1.183,0.2571,203.41,0
0.3498,0.0,3.6032511161465663e-06,-1.183,0.2571,203.45,0
0.3511,0.0,3.6032511161465663e-06,-1.183,0.2571,203.428,0
0.3523,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.3537,0.0,3.6032511161465663e-06,-1.183,0.2571,203.434,0
0.3552,0.0,3.6032511161465663e-06,-1.183,0.2571,203.423,0
0.3564,0.0,3.6032511161465663e-06,-1.183,0.2571,203.456,0
0.3577,0.0,3.6032511161465663e-06,-1.183,0.2571,203.431,0
0.359,0.0,3.6032511161465663e-06,-1.183,0.2571,203.418,0
0.3603,0.0,3.6032511161465663e-06,-1.183,0.2571,203.415,0
0.3616,0.0,3.6032511161465663e-06,-1.183,0.2571,203.41,0
0.3631,0.0,3.6032511161465663e-06,-1.183,0.2571,203.466,0
0.3644,0.0,3.6032511161465663e-06,-1.183,0.2571,203.433,0
0.3657,0.0,3.6032511161465663e-06,-1.183,0.2571,203.448,0
0.367,0.0,3.6032511161465663e-06,-1.183,0.2571,203.416,0
0.3682,0.0,3.6032511161465663e-06,-1.183,0.2571,203.444,0
0.3695,0.0,3.6032511161465663e-06,-1.183,0.2571,203.437,0
0.3708,0.0,3.6032511161465663e-06,-1.183,0.2571,203.429,0
0.3721,0.0,3.6032511161465663e-06,-1.183,0.2571,203.461,0
0.3735,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.3747,0.0,3.6032511161465663e-06,-1.183,0.2571,203.431,0
0.376,0.0,3.6032511161465663e-06,-1.183,0.2571,203.437,0
0.3772,0.0,3.6032511161465663e-06,-1.183,0.2571,203.418,0
0.3784,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.3797,0.0,3.6032511161465663e-06,-1.183,0.2571,203.416,0
0.3811,0.0,3.6032511161465663e-06,-1.183,0.2571,203.459,0
0.3823,0.0,3.6032511161465663e-06,-1.183,0.2571,203.455,0
0.3836,0.0,3.6032511161465663e-06,-1.183,0.2571,203.423,0
0.3848,0.0,3.6032511161465663e-06,-1.183,0.2571,203.407,0
0.386,0.0,3.6032511161465663e-06,-1.183,0.2571,203.45,0
0.3872,0.0,3.6032511161465663e-06,-1.183,0.2571,203.406,0
0.3885,0.0,3.6032511161465663e-06,-1.183,0.2571,203.442,0
0.3898,0.0,3.6032511161465663e-06,-1.183,0.2571,203.416,0
0.3911,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.3923,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.3936,0.0,3.6032511161465663e-06,-1.183,0.2571,203.442,0
0.3948,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.3962,0.0,3.6032511161465663e-06,-1.183,0.2571,203.455,0
0.3974,0.0,3.6032511161465663e-06,-1.183,0.2571,203.461,0
0.3986,0.0,3.6032511161465663e-06,-1.183,0.2571,203.418,0
0.3998,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
0.4012,0.0,3.6032511161465663e-06,-1.183,0.2571,203.394,0
0.4024,0.0,3.6032511161465663e-06,-1.183,0.2571,203.462,0
0.4037,0.0,3.6032511161465663e-06,-1.183,0.2571,203.444,0
0.405,0.0,3.6032511161465663e-06,-1.183,0.2571,203.44,0
0.4062,0.0,3.6032511161465663e-06,-1.183,0.2571,203.433,0
0.4075,0.0,3.6032511161465663e-06,-1.183,0.2571,203.419,0
0.4087,0.0,3.6032511161465663e-06,-1.183,0.2571,203.446,0
0.4099,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.4112,0.0,3.6032511161465663e-06,-1.183,0.2571,203.441,0
0.4125,0.0,3.6032511161465663e-06,-1.183,0.2571,203.406,0
0.4137,0.0,3.6032511161465663e-06,-1.183,0.2571,203.457,0
0.415,0.0,3.6032511161465663e-06,-1.183,0.2571,203.426,0
0.4162,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.4174,0.0,3.6032511161465663e-06,-1.183,0.2571,203.436,0
0.4187,0.0,3.6032511161465663e-06,-1.183,0.2571,203.414,0
0.42,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
0.4213,0.0,3.6032511161465663e-06,-1.183,0.2571,203.441,0
0.4226,0.0,3.6032511161465663e-06,-1.183,0.2571,203.442,0
0.4238,0.0,3.6032511161465663e-06,-1.183,0.2571,203.453,0
0.4251,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.4263,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.4275,0.0,3.6032511161465663e-06,-1.183,0.2571,203.431,0
0.4288,0.0,3.6032511161465663e-06,-1.183,0.2571,203.42,0
0.4302,0.0,3.6032511161465663e-06,-1.183,0.2571,203.449,0
0.4314,0.0,3.6032511161465663e-06,-1.183,0.2571,203.43,0
0.4329,0.0,3.6032511161465663e-06,-1.183,0.2571,203.437,0
0.4344,0.0,3.6032511161465663e-06,-1.183,0.2571,203.455,0
0.4357,0.0,3.6032511161465663e-06,-1.183,0.2571,203.431,0
0.437,0.0,3.6032511161465663e-06,-1.183,0.2571,203.428,0
0.4382,0.0,3.6032511161465663e-06,-1.183,0.2571,203.431,0
0.4395,0.0,3.6032511161465663e-06,-1.183,0.2571,203.442,0
0.4407,0.0,3.6032511161465663e-06,-1.183,0.2571,203.392,0
0.4421,0.0,3.6032511161465663e-06,-1.183,0.2571,203.446,0
0.4433,0.0,3.6032511161465663e-06,-1.183,0.2571,203.419,0
0.4445,0.0,3.6032511161465663e-06,-1.183,0.2571,203.423,0
0.4458,0.0,3.6032511161465663e-06,-1.183,0.2571,203.468,0
0.4471,0.0,3.6032511161465663e-06,-1.183,0.2571,203.425,0
0.4483,0.0,3.6032511161465663e-06,-1.183,0.2571,203.463,0
0.4495,0.0,3.6032511161465663e-06,-1.183,0.2571,203.465,0
0.4508,0.0,3.6032511161465663e-06,-1.183,0.2571,203.431,0
0.452,0.0,3.6032511161465663e-06,-1.183,0.2571,203.413,0
0.4532,0.0,3.6032511161465663e-06,-1.183,0.2571,203.476,0
0.4544,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
0.4557,0.0,3.6032511161465663e-06,-1.183,0.2571,203.416,0
0.457,0.0,3.6032511161465663e-06,-1.183,0.2571,203.417,0
0.4582,0.0,3.6032511161465663e-06,-1.183,0.2571,203.419,0
0.4594,0.0,3.6032511161465663e-06,-1.183,0.2571,203.454,0
0.4606,0.0,3.6032511161465663e-06,-1.183,0.2571,203.457,0
0.4618,0.0,3.6032511161465663e-06,-1.183,0.2571,203.418,0
0.4631,0.0,3.6032511161465663e-06,-1.183,0.2571,203.429,0
0.4643,0.0,3.6032511161465663e-06,-1.183,0.2571,203.441,0
0.4655,0.0,3.6032511161465663e-06,-1.183,0.2571,203.44,0
0.4667,0.0,3.6032511161465663e-06,-1.183,0.2571,203.398,0
0.4679,0.0,3.6032511161465663e-06,-1.183,0.2571,203.439,0
0.4692,0.0,3.6032511161465663e-06,-1.183,0.2571,203.438,0
0.4705,0.0,3.6032511161465663e-06,-1.183,0.2571,203.402,0
0.4717,0.0,3.6032511161465663e-06,-1.183,0.2571,203.432,0
0.473,0.0,3.6032511161465663e-06,-1.183,0.2571,203.467,0
0.4742,0.0,3.6032511161465663e-06,-1.183,0.2571,203.421,0
0.4754,0.0,3.6032511161465663e-06,-1.183,0.2571,203.429,0
0.4766,0.0,3.6032511161465663e-06,-1.183,0.2571,203.446,0
0.4779,0.0,3.6032511161465663e-06,-1.183,0.2571,203.447,0
0.4792,0.0,3.6032511161465663e-06,-1.183,0.2571,203.408,0
0.4804,0.0,3.6032511161465663e-06,-1.183,0.2571,203.421,0
0.4816,0.0,3.6032511161465663e-06,-1.183,0.2571,203.441,0
0.4829,0.0,3.6032511161465663e-06,-1.183,0.2571,203.435,0
