t_s,phase,torque_step_Nm,mode,velocity_rps_out,orbis_unwrapped_output_rev,q_current_A,bus_voltage_V,fet_temp_C,fault,bissc_crc_delta
0.2012,escalate,9.0,10,1.3093102097627707e-05,-1e-06,-0.055477093905210495,24.0,32.0,0,0.0
0.2196,escalate,9.0,10,1.3093102097627707e-05,-1e-06,0.10562624782323837,24.0,32.0,0,0.0
0.2208,escalate,9.0,10,1.3093102097627707e-05,-1e-06,0.10740222781896591,24.0,32.0,0,0.0
0.2307,escalate,9.0,10,0.00017600608407519758,-0.0,0.05369720607995987,24.0,32.0,0,0.0
0.241,escalate,9.0,10,1.3093125744489953e-05,0.0,-0.10276313126087189,24.0,32.0,0,0.0
0.251,escalate,9.0,10,-0.00019138469360768795,-1e-06,-0.0017025587148964405,24.0,32.0,0,0.0
0.2601,escalate,9.0,10,-4.291874120099237e-06,-1e-06,0.025966521352529526,24.0,32.0,0,0.0
0.271,escalate,9.0,10,1.3052311260253191e-05,-1e-06,-0.055477093905210495,24.0,32.0,0,0.0
0.281,escalate,9.0,10,1.3052311260253191e-05,-1e-06,0.15932735800743103,24.0,32.0,0,0.0
0.2906,escalate,9.0,10,1.3052311260253191e-05,-1e-06,0.13336479663848877,24.0,32.0,0,0.0
0.3011,escalate,9.0,10,1.3052311260253191e-05,-1e-06,-1.1885186168569817e-09,24.0,32.0,0,0.0
0.311,escalate,9.0,10,1.3052311260253191e-05,-1e-06,-0.055477093905210495,24.0,32.0,0,0.0
0.321,escalate,9.0,10,4.480243660509586e-05,0.0,0.08170377463102341,24.0,32.0,0,0.0
0.331,escalate,9.0,10,-1.1515180631249677e-05,0.0,0.07939061522483826,24.0,32.0,0,0.0
0.341,escalate,9.0,10,-6.769000174244866e-05,-1e-06,-0.027721328660845757,24.0,32.0,0,0.0
0.351,escalate,9.0,10,0.00015409124898724258,0.0,0.05606511980295181,24.0,32.0,0,0.0
0.3613,escalate,9.0,10,-4.801963314093882e-06,0.0,0.10969343781471252,24.0,32.0,0,0.0
0.371,escalate,9.0,10,-1.308635819441406e-05,0.0,0.1610834151506424,24.0,32.0,0,0.0
0.381,escalate,9.0,10,-1.308635819441406e-05,0.0,-0.0023014310281723738,24.0,32.0,0,0.0
0.391,escalate,9.0,10,-3.2736334105720744e-05,-1e-06,0.055457450449466705,24.0,32.0,0,0.0
0.4007,escalate,9.0,10,6.38810743112117e-05,0.0,-1.9576327225934165e-09,24.0,32.0,0,0.0
0.411,escalate,9.0,10,-9.780740583664738e-06,0.0,-0.07478374242782593,24.0,32.0,0,0.0
0.4294,escalate,9.0,10,-0.00023621426953468472,-1e-06,0.1593632996082306,24.0,32.0,0,0.0
0.4307,escalate,9.0,10,-0.00019238449749536812,-1e-06,0.10740384459495544,24.0,32.0,0,0.0
0.441,escalate,9.0,10,1.6051565125962952e-06,-1e-06,0.13513772189617157,24.0,32.0,0,0.0
0.451,escalate,9.0,10,1.3133934771758504e-05,-1e-06,0.08143965899944305,24.0,32.0,0,0.0
0.461,escalate,9.0,10,1.3133934771758504e-05,-1e-06,0.16110333800315857,24.0,32.0,0,0.0
0.471,escalate,9.0,10,1.3133934771758504e-05,-1e-06,0.053701113909482956,24.0,32.0,0,0.0
0.481,escalate,9.0,10,0.0002369352150708437,0.0,0.13306760787963867,24.0,32.0,0,0.0
0.491,escalate,9.0,10,-2.2758313207305036e-05,-1e-06,0.08319247514009476,24.0,32.0,0,0.0
0.501,escalate,9.0,10,1.2868691555922851e-05,-1e-06,0.07966478914022446,24.0,32.0,0,0.0
0.5104,escalate,9.0,10,1.5500923836953007e-05,-1e-06,0.13336443901062012,24.0,32.0,0,0.0
0.5211,escalate,9.0,10,3.4171429433627054e-05,0.0,0.028008244931697845,24.0,32.0,0,0.0
0.531,escalate,9.0,10,-1.1576424185477663e-05,0.0,0.05599762126803398,24.0,32.0,0,0.0
0.541,escalate,9.0,10,-0.00011047908628825098,-1e-06,0.10740341246128082,24.0,32.0,0,0.0
0.551,escalate,9.0,10,6.19630509390845e-06,-1e-06,0.07966570556163788,24.0,32.0,0,0.0
0.561,escalate,9.0,10,0.00020220605074428022,0.0,0.028032559901475906,24.0,32.0,0,0.0
0.5712,escalate,9.0,10,-4.964625190950755e-07,0.0,0.02800089865922928,24.0,32.0,0,0.0
0.5814,escalate,9.0,10,-1.3065892744634766e-05,0.0,0.0793909952044487,24.0,32.0,0,0.0
0.5909,escalate,9.0,10,-1.3065892744634766e-05,0.0,0.08169242739677429,24.0,32.0,0,0.0
0.601,escalate,9.0,10,-0.0002368467830820009,-1e-06,0.16291053593158722,24.0,32.0,0,0.0
0.6109,escalate,9.0,10,-1.1147832992719486e-05,-1e-06,0.10563859343528748,24.0,32.0,0,0.0
0.621,escalate,9.0,10,1.3072811270831153e-05,-1e-06,-0.07966350764036179,24.0,32.0,0,0.0
0.6397,escalate,9.0,10,0.00015431572683155537,0.0,0.10738684982061386,24.0,32.0,0,0.0
0.6411,escalate,9.0,10,0.0001054051099345088,0.0,0.05369372293353081,24.0,32.0,0,0.0
0.651,escalate,9.0,10,-7.005645329627441e-06,0.0,0.21477770805358887,24.0,32.0,0,0.0
0.661,escalate,9.0,10,-1.3167925317247864e-05,0.0,0.0536944679915905,24.0,32.0,0,0.0
0.671,escalate,9.0,10,-1.3167925317247864e-05,0.0,-0.002301430329680443,24.0,32.0,0,0.0
0.681,escalate,9.0,10,-1.3167925317247864e-05,0.0,0.1073889434337616,24.0,32.0,0,0.0
0.691,escalate,9.0,10,-1.3167925317247864e-05,0.0,0.105087511241436,24.0,32.0,0,0.0
0.7009,escalate,9.0,10,-1.3167925317247864e-05,0.0,0.1844785064458847,24.0,32.0,0,0.0
0.7105,escalate,9.0,10,-1.3167925317247864e-05,0.0,0.1867799460887909,24.0,32.0,0,0.0
0.721,escalate,9.0,10,-1.3167925317247864e-05,0.0,0.105087511241436,24.0,32.0,0,0.0
0.731,escalate,9.0,10,-0.000197444882360287,-1e-06,0.05540447682142258,24.0,32.0,0,0.0
0.741,escalate,9.0,10,-4.760630645250785e-07,-1e-06,0.26850590109825134,24.0,32.0,0,0.0
0.751,escalate,9.0,10,0.0001965743867913261,-0.0,0.24270042777061462,24.0,32.0,0,0.0
0.761,escalate,9.0,10,1.490925296820933e-05,0.0,0.05138155817985535,24.0,32.0,0,0.0
0.771,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.16568490862846375,24.0,32.0,0,0.0
0.781,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.13538655638694763,24.0,32.0,0,0.0
0.7908,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.10968969762325287,24.0,32.0,0,0.0
0.801,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.18678030371665955,24.0,32.0,0,0.0
0.8109,escalate,9.0,10,-1.3127118108968716e-05,0.0,-0.02339613437652588,24.0,32.0,0,0.0
0.821,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.1610834300518036,24.0,32.0,0,0.0
0.831,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.19138175249099731,24.0,32.0,0,0.0
0.8502,escalate,9.0,10,-1.3127118108968716e-05,0.0,-0.02569686993956566,24.0,32.0,0,0.0
0.8517,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.10508821904659271,24.0,32.0,0,0.0
0.8609,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.16338416934013367,24.0,32.0,0,0.0
0.8701,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.18908101320266724,24.0,32.0,0,0.0
0.881,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.13308581709861755,24.0,32.0,0,0.0
0.891,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.18678030371665955,24.0,32.0,0,0.0
0.901,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.18678030371665955,24.0,32.0,0,0.0
0.911,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.2684723734855652,24.0,32.0,0,0.0
0.921,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.10508821904659271,24.0,32.0,0,0.0
0.9311,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.13538655638694763,24.0,32.0,0,0.0
0.9409,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.2147778868675232,24.0,32.0,0,0.0
0.951,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.21477791666984558,24.0,32.0,0,0.0
0.9607,escalate,9.0,10,-1.3127118108968716e-05,0.0,-5.1425370628521705e-09,24.0,32.0,0,0.0
0.971,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.24047479033470154,24.0,32.0,0,0.0
0.981,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.1610834002494812,24.0,32.0,0,0.0
0.991,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.1610834300518036,24.0,32.0,0,0.0
1.001,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.1587826907634735,24.0,32.0,0,0.0
1.011,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.07939134538173676,24.0,32.0,0,0.0
1.021,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.18678030371665955,24.0,32.0,0,0.0
1.031,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.10968967527151108,24.0,32.0,0,0.0
1.0496,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.10508821904659271,24.0,32.0,0,0.0
1.051,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.24277549982070923,24.0,32.0,0,0.0
1.0611,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.2147778868675232,24.0,32.0,0,0.0
1.0708,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.13768728077411652,24.0,32.0,0,0.0
1.081,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.21477791666984558,24.0,32.0,0,0.0
1.091,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.08169207721948624,24.0,32.0,0,0.0
1.101,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.21477791666984558,24.0,32.0,0,0.0
1.1112,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.16338416934013367,24.0,32.0,0,0.0
1.1209,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.21477791666984558,24.0,32.0,0,0.0
1.1312,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.18908104300498962,24.0,32.0,0,0.0
1.1409,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.18678030371665955,24.0,32.0,0,0.0
1.151,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.0536944717168808,24.0,32.0,0,0.0
1.161,escalate,9.0,10,-1.3127118108968716e-05,0.0,-0.027997618541121483,24.0,32.0,0,0.0
1.171,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.21937936544418335,24.0,32.0,0,0.0
1.181,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.27307385206222534,24.0,32.0,0,0.0
1.191,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.2661716341972351,24.0,32.0,0,0.0
1.201,escalate,9.0,10,-1.3127118108968716e-05,0.0,0.18908101320266724,24.0,32.0,0,0.0
1.211,escalate,9.0,10,-1.3127118108968716e-05,0.0,-0.03259909152984619,24.0,32.0,0,0.0
1.221,escalate,9.0,10,-2.288070936629083e-05,-1e-06,0.15934382379055023,24.0,32.0,0,0.0
1.2311,escalate,9.0,10,0.00018937140703201294,0.0,0.1610802710056305,24.0,32.0,0,0.0
1.2503,escalate,9.0,10,-1.4555535017279908e-05,0.0,0.24277600646018982,24.0,32.0,0,0.0
1.2517,escalate,9.0,10,-1.5310517483158037e-05,0.0,0.24277597665786743,24.0,32.0,0,0.0
1.2609,escalate,9.0,10,-1.5494160834350623e-05,-0.0,0.2707727551460266,24.0,32.0,0,0.0
1.2711,escalate,9.0,10,-1.5494160834350623e-05,-0.0,-0.0862925797700882,24.0,32.0,0,0.0
1.281,escalate,9.0,10,-1.5494160834350623e-05,-0.0,0.2684724032878876,24.0,32.0,0,0.0
1.291,escalate,9.0,10,0.00021216367895249277,1e-06,0.2966681122779846,24.0,32.0,0,0.0
1.3009,escalate,9.0,10,-2.0248473447281867e-05,1e-06,0.18928751349449158,24.0,32.0,0,0.0
1.3111,escalate,9.0,10,-1.6187928849831223e-05,-0.0,0.21477870643138885,24.0,32.0,0,0.0
1.321,escalate,9.0,10,1.3235972801339813e-05,-0.0,0.24277518689632416,24.0,32.0,0,0.0
1.331,escalate,9.0,10,1.5480511137866415e-05,0.0,0.2427758425474167,24.0,32.0,0,0.0
1.341,escalate,9.0,10,1.5480511137866415e-05,0.0,0.48555171489715576,24.0,32.0,0,0.0
1.351,escalate,9.0,10,1.5480511137866415e-05,0.0,0.1353868991136551,24.0,32.0,0,0.0
1.3611,escalate,9.0,10,1.5480511137866415e-05,0.0,0.2707737982273102,24.0,32.0,0,0.0
1.371,escalate,9.0,10,1.5480511137866415e-05,0.0,0.05599590390920639,24.0,32.0,0,0.0
1.3804,escalate,9.0,10,1.5480511137866415e-05,0.0,0.1867799460887909,24.0,32.0,0,0.0
1.391,escalate,9.0,10,1.5480511137866415e-05,0.0,0.2147778868675232,24.0,32.0,0,0.0
1.401,escalate,9.0,10,1.5480511137866415e-05,0.0,0.051393043249845505,24.0,32.0,0,0.0
1.411,escalate,9.0,10,1.5480511137866415e-05,0.0,0.1353868991136551,24.0,32.0,0,0.0
1.421,escalate,9.0,10,1.5480511137866415e-05,0.0,0.2427758425474167,24.0,32.0,0,0.0
1.4311,escalate,9.0,10,1.5480511137866415e-05,0.0,0.1330854594707489,24.0,32.0,0,0.0
1.4494,escalate,9.0,10,1.5480511137866415e-05,0.0,0.2124764621257782,24.0,32.0,0,0.0
1.4507,escalate,9.0,10,1.5480511137866415e-05,0.0,0.1867799460887909,24.0,32.0,0,0.0
1.461,escalate,9.0,10,1.5480511137866415e-05,0.0,0.1633848398923874,24.0,32.0,0,0.0
1.471,escalate,9.0,10,1.5480511137866415e-05,0.0,0.1353868991136551,24.0,32.0,0,0.0
1.481,escalate,9.0,10,1.5480511137866415e-05,0.0,0.2964702844619751,24.0,32.0,0,0.0
1.491,escalate,9.0,10,1.5480511137866415e-05,0.0,0.2404744029045105,24.0,32.0,0,0.0
1.501,escalate,9.0,10,1.5480511137866415e-05,0.0,0.2427758425474167,24.0,32.0,0,0.0
1.5109,escalate,9.0,10,1.5480511137866415e-05,0.0,0.1867799460887909,24.0,32.0,0,0.0
1.5205,escalate,9.0,10,1.5480511137866415e-05,0.0,0.2964703142642975,24.0,32.0,0,0.0
1.531,escalate,9.0,10,4.437394454726018e-05,1e-06,0.29669642448425293,24.0,32.0,0,0.0
1.5409,escalate,9.0,10,-1.0596941137919202e-05,1e-06,0.18931475281715393,24.0,32.0,0,0.0
1.551,escalate,9.0,10,-1.3086338185530622e-05,1e-06,0.20909391343593597,24.0,32.0,0,0.0
1.561,escalate,9.0,10,-1.3086338185530622e-05,1e-06,0.29668641090393066,24.0,32.0,0,0.0
1.5704,escalate,9.0,10,-1.3086338185530622e-05,1e-06,0.29951170086860657,24.0,32.0,0,0.0
1.5802,escalate,9.0,10,-1.3086338185530622e-05,1e-06,0.2656053602695465,24.0,32.0,0,0.0
1.5912,escalate,9.0,10,-5.379423237172887e-05,-0.0,0.1867968887090683,24.0,32.0,0,0.0
1.6009,escalate,9.0,10,3.1620867957826704e-05,1e-06,0.2938489317893982,24.0,32.0,0,0.0
1.611,escalate,9.0,10,-1.2127297850383911e-05,1e-06,0.2430008500814438,24.0,32.0,0,0.0
1.621,escalate,9.0,10,-1.3147543540981133e-05,1e-06,0.24300025403499603,24.0,32.0,0,0.0
1.631,escalate,9.0,10,-1.3147543540981133e-05,1e-06,0.21191921830177307,24.0,32.0,0,0.0
1.6411,escalate,9.0,10,-1.3147543540981133e-05,1e-06,0.4294891059398651,24.0,32.0,0,0.0
1.6606,escalate,9.0,10,0.00016425296780653298,3e-06,0.08222180604934692,24.0,32.0,0,0.0
1.6619,escalate,9.0,10,0.00011344467930030078,3e-06,0.2683746814727783,24.0,32.0,0,0.0
1.6709,escalate,9.0,10,-3.0878852612659102e-06,2e-06,0.23650847375392914,24.0,32.0,0,0.0
1.681,escalate,9.0,10,-0.00016736797988414764,1e-06,0.26568666100502014,24.0,32.0,0,0.0
1.691,escalate,9.0,10,3.5437224141787738e-06,1e-06,0.08193916827440262,24.0,32.0,0,0.0
1.701,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.3475472331047058,24.0,32.0,0,0.0
1.711,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.21474455296993256,24.0,32.0,0,0.0
1.7201,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.2966863811016083,24.0,32.0,0,0.0
1.731,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.29668641090393066,24.0,32.0,0,0.0
1.741,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.1864888072013855,24.0,32.0,0,0.0
1.751,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.11019757390022278,24.0,32.0,0,0.0
1.7609,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.2656053602695465,24.0,32.0,0,0.0
1.771,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.21474453806877136,24.0,32.0,0,0.0
1.7813,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.2656053602695465,24.0,32.0,0,0.0
1.7907,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.2656053900718689,24.0,32.0,0,0.0
1.8009,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.21474455296993256,24.0,32.0,0,0.0
1.811,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.32211682200431824,24.0,32.0,0,0.0
1.821,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.21756985783576965,24.0,32.0,0,0.0
1.8303,escalate,9.0,10,1.5501000234507956e-05,1e-06,0.29668641090393066,24.0,32.0,0,0.0
1.8405,escalate,9.0,10,0.00020355283049866557,3e-06,0.3540151119232178,24.0,32.0,0,0.0
1.8506,escalate,9.0,10,-0.00014237190771382302,2e-06,0.21782223880290985,24.0,32.0,0,0.0
1.8702,escalate,9.0,10,1.3113655768393073e-05,1e-06,0.3503720760345459,24.0,32.0,0,0.0
1.8716,escalate,9.0,10,1.3113655768393073e-05,1e-06,0.3192926049232483,24.0,32.0,0,0.0
1.8809,escalate,9.0,10,1.3113655768393073e-05,1e-06,0.21474456787109375,24.0,32.0,0,0.0
1.891,escalate,9.0,10,0.0001198110549012199,2e-06,0.3251269459724426,24.0,32.0,0,0.0
1.901,escalate,9.0,10,1.9275939848739654e-05,2e-06,0.2432229369878769,24.0,32.0,0,0.0
1.911,escalate,9.0,10,-1.3106679034535773e-05,2e-06,0.35056930780410767,24.0,32.0,0,0.0
1.921,escalate,9.0,10,-0.00010345970076741651,1e-06,0.4012659788131714,24.0,32.0,0,0.0
1.9309,escalate,9.0,10,6.482062417489942e-06,1e-06,0.2910430431365967,24.0,32.0,0,0.0
1.941,escalate,9.0,10,1.313406119152205e-05,1e-06,0.1893136352300644,24.0,32.0,0,0.0
1.951,escalate,9.0,10,0.0002829892619047314,4e-06,0.2971314787864685,24.0,32.0,0,0.0
1.961,escalate,9.0,10,-0.0001252726069651544,2e-06,0.32535260915756226,24.0,32.0,0,0.0
1.971,escalate,9.0,10,5.094501375424443e-06,2e-06,0.2683809995651245,24.0,32.0,0,0.0
1.9811,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.4075935482978821,24.0,32.0,0,0.0
1.991,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.3757327198982239,24.0,32.0,0,0.0
2.001,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.2683805227279663,24.0,32.0,0,0.0
2.011,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.3220565915107727,24.0,32.0,0,0.0
2.021,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.3757326602935791,24.0,32.0,0,0.0
2.031,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.2398681938648224,24.0,32.0,0,0.0
2.0402,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.37908121943473816,24.0,32.0,0,0.0
2.051,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.3220566213130951,24.0,32.0,0,0.0
2.0684,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.28684723377227783,24.0,32.0,0,0.0
2.0701,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.38912683725357056,24.0,32.0,0,0.0
2.081,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.3220565915107727,24.0,32.0,0,0.0
2.091,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.3220566213130951,24.0,32.0,0,0.0
2.101,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.4294087588787079,24.0,32.0,0,0.0
2.111,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.271729052066803,24.0,32.0,0,0.0
2.1201,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.4294087588787079,24.0,32.0,0,0.0
2.131,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.350568950176239,24.0,32.0,0,0.0
2.141,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.3220565915107727,24.0,32.0,0,0.0
2.151,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.29354429244995117,24.0,32.0,0,0.0
2.161,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.3220566213130951,24.0,32.0,0,0.0
2.171,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.31870806217193604,24.0,32.0,0,0.0
2.181,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.3757327198982239,24.0,32.0,0,0.0
2.191,escalate,9.0,10,1.3113631212036125e-05,2e-06,0.29354429244995117,24.0,32.0,0,0.0
2.201,escalate,9.0,10,4.80673807032872e-05,4e-06,0.3756457269191742,24.0,32.0,0,0.0
2.211,escalate,9.0,10,-1.0576392014627345e-05,4e-06,0.29709118604660034,24.0,32.0,0,0.0
2.221,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.37952396273612976,24.0,32.0,0,0.0
2.231,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.350754976272583,24.0,32.0,0,0.0
2.241,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.32198598980903625,24.0,32.0,0,0.0
2.251,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.4293147027492523,24.0,32.0,0,0.0
2.261,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.268321692943573,24.0,32.0,0,0.0
2.279,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.4044193625450134,24.0,32.0,0,0.0
2.2802,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.24342630803585052,24.0,32.0,0,0.0
2.291,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.37952396273612976,24.0,32.0,0,0.0
2.301,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.3717767596244812,24.0,32.0,0,0.0
2.311,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.21465735137462616,24.0,32.0,0,0.0
2.321,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.32585960626602173,24.0,32.0,0,0.0
2.331,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.37952396273612976,24.0,32.0,0,0.0
2.341,escalate,9.0,10,-1.3065789971733466e-05,4e-06,0.3756503462791443,24.0,32.0,0,0.0
2.351,escalate,9.0,10,0.00010344639304094017,4e-06,0.5366382002830505,24.0,32.0,0,0.0
2.361,escalate,9.0,10,-5.046664227847941e-06,4e-06,0.429313987493515,24.0,32.0,0,0.0
2.371,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.4005464017391205,24.0,32.0,0,0.0
2.381,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.34688204526901245,24.0,32.0,0,0.0
2.391,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.3756504952907562,24.0,32.0,0,0.0
2.401,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.3717779517173767,24.0,32.0,0,0.0
2.411,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.5366435647010803,24.0,32.0,0,0.0
2.421,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.35075458884239197,24.0,32.0,0,0.0
2.4301,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.4005464017391205,24.0,32.0,0,0.0
2.441,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.3756504952907562,24.0,32.0,0,0.0
2.451,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.42931485176086426,24.0,32.0,0,0.0
2.461,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.5731571316719055,24.0,32.0,0,0.0
2.4793,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.41990917921066284,24.0,32.0,0,0.0
2.4805,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.37952303886413574,24.0,32.0,0,0.0
2.4911,escalate,9.0,10,-1.5493977116420865e-05,4e-06,0.2683217525482178,24.0,32.0,0,0.0
2.5011,escalate,10.0,10,-1.5493977116420865e-05,4e-06,0.3219861388206482,24.0,32.0,0,0.0
2.5122,escalate,10.0,10,-1.5493977116420865e-05,4e-06,0.6766132712364197,24.0,32.0,0,0.0
2.5221,escalate,10.0,10,-1.5493977116420865e-05,4e-06,0.5615394711494446,24.0,32.0,0,0.0
2.5321,escalate,10.0,10,-1.5493977116420865e-05,4e-06,0.35075458884239197,24.0,32.0,0,0.0
