t_s,pos_deg,vel_rps,tau_cmd,rotor_phase,fault
0.111,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.112,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.113,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1139,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.115,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1159,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1169,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.118,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.119,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.12,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.121,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.122,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.123,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.124,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.125,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.126,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.127,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1279,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1289,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1299,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1309,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1319,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1329,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1339,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.135,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1363,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1373,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1383,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1393,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1403,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1414,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1424,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1434,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1444,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1454,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1463,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1473,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1483,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1493,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1503,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1513,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1523,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1533,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1543,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1553,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1563,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1573,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1583,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1593,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1604,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1614,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1624,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1633,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1643,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1653,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1663,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1673,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1683,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1693,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1703,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1713,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1723,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1733,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1743,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1753,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1763,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1773,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1783,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1793,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1803,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1813,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1823,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1833,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1843,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1853,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1863,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1872,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1882,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1893,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1903,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1913,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1923,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1934,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1944,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1955,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1965,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1975,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1985,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.1995,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2005,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2015,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2025,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2035,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2045,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2054,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2064,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2073,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2083,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2093,0.0,-3.557323907443788e-06,-0.001,0.2786,0
0.2103,0.0,-0.00017636669508647174,-0.046,0.2786,0
0.2114,0.0,-0.00023280676396097988,-0.061,0.2786,0
0.2125,0.0,-0.0002102797297993675,-0.055,0.2786,0
0.2135,0.0,-0.0001638177054701373,-0.043,0.2786,0
0.2145,0.0,-0.00012262012751307338,-0.032,0.2786,0
0.2155,0.0,-8.864593837643042e-05,-0.023,0.2786,0
0.2165,0.0,-6.250721344258636e-05,-0.016,0.2786,0
0.2175,0.0,-4.261240246705711e-05,-0.011,0.2786,0
0.2185,0.0,-2.8777860279660672e-05,-0.007,0.2786,0
0.2196,0.0,-1.9105920728179626e-05,-0.005,0.2786,0
0.2206,0.0,-1.2066221643181052e-05,-0.003,0.2786,0
0.2216,0.0,-8.148474989866372e-06,-0.002,0.2786,0
0.2225,0.0,-5.45502416571253e-06,-0.001,0.2786,0
0.2234,0.0,-3.0064313705224777e-06,-0.001,0.2786,0
0.2244,0.0,-1.3536318874685094e-06,-0.0,0.2786,0
0.2254,0.0,-6.812118868992911e-08,-0.0,0.2786,0
0.2265,0.0,1.1561747896848829e-06,0.0,0.2786,0
0.2275,0.0,1.9519673060131026e-06,0.001,0.2786,0
0.2286,0.0,2.6253298983647255e-06,0.001,0.2786,0
0.2296,0.0,3.2374764487030916e-06,0.001,0.2786,0
0.2307,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2317,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2327,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2339,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.235,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.236,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.237,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2381,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2391,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2401,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2411,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2421,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2431,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2441,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2452,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2463,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2473,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2483,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2493,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2503,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2514,0.0,3.6047645153303165e-06,0.001,0.2786,0
0.2524,0.0,0.00018792253104038537,0.049,0.2786,0
0.2534,0.0,0.00023248691286426038,0.061,0.2786,0
0.2544,0.0,0.00020653184037655592,0.054,0.2786,0
0.2554,0.0,0.0001682726142462343,0.044,0.2786,0
0.2564,0.0,0.00012652411533053964,0.033,0.2786,0
0.2573,0.0,9.163167851511389e-05,0.024,0.2786,0
0.2583,0.0,6.47583874524571e-05,0.017,0.2786,0
0.2593,0.0,4.425142833497375e-05,0.012,0.2786,0
0.2603,0.0,3.10290306515526e-05,0.008,0.2786,0
0.2614,0.0,1.9887938833562657e-05,0.005,0.2786,0
0.2623,0.0,1.297066864935914e-05,0.003,0.2786,0
0.2633,0.0,8.80806146597024e-06,0.002,0.2786,0
0.2643,0.0,5.869752385478932e-06,0.002,0.2786,0
0.2653,0.0,3.4211598176625557e-06,0.001,0.2786,0
0.2663,0.0,1.5235012824632577e-06,0.0,0.2786,0
0.2673,0.0,1.7677564301266102e-07,0.0,0.2786,0
0.2683,0.0,-1.0475202998350142e-06,-0.0,0.2786,0
0.2694,0.0,-1.9045277213081135e-06,-0.0,0.2786,0
0.2704,0.0,-2.51667574957537e-06,-0.001,0.2786,0
0.2714,0.0,-3.128822299913736e-06,-0.001,0.2786,0
0.2724,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2734,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2743,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2753,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2763,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2773,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2783,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2794,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2805,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2815,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2824,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2834,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2844,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2853,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2863,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2873,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2883,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2892,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2902,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2912,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2924,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2934,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2945,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2956,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2966,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2975,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2985,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.2995,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3005,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3017,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3027,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3037,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3049,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3059,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3069,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3079,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.309,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3099,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.311,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3119,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3129,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3141,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3151,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.316,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3171,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3181,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3191,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3201,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3211,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3221,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.323,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3241,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3251,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.326,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.327,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.328,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3289,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3299,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3309,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3319,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3329,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3341,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3351,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.336,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.337,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3379,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3389,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3399,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3409,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3419,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3429,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3441,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3451,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3461,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.347,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.348,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.349,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.35,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.351,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.352,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.353,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3541,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3551,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.356,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.357,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.358,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3589,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3599,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3609,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3619,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3629,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3642,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3653,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3663,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3673,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3683,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3694,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3704,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3714,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3723,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3733,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3743,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3753,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3762,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3774,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3784,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3794,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3803,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3813,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3823,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3833,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3843,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3853,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3863,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3873,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3882,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3892,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3903,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3913,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3923,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3934,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3944,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3953,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3963,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3973,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3982,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.3993,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4003,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4013,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4023,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4033,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4043,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4053,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4063,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4073,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4083,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4093,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4103,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4114,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4124,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4134,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4144,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4153,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4163,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4173,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4184,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4194,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4204,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4214,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4224,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4233,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4243,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4253,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4263,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4273,0.0,-3.557325044312165e-06,-0.001,0.2786,0
0.4283,0.0,-3.557325044312165e-06,-0.001,0.2786,0
