t_s,phase,torque_step_Nm,mode,velocity_rps_out,orbis_unwrapped_output_rev,q_current_A,bus_voltage_V,fet_temp_C,fault,bissc_crc_delta
0.591,escalate,1.0,10,5.080663640910643e-07,0.0,0.2669795751571655,24.0,33.0,0,0.0
0.601,escalate,1.0,10,5.080663640910643e-07,0.0,0.11358581483364105,24.0,33.0,0,0.0
0.611,escalate,1.0,10,5.080663640910643e-07,0.0,0.02264663577079773,24.0,33.0,0,0.0
0.6294,escalate,1.0,10,5.080663640910643e-07,0.0,-9.064838879524473e-10,24.0,33.0,0,0.0
0.6306,escalate,1.0,10,5.080663640910643e-07,0.0,0.06245456263422966,24.0,33.0,0,0.0
0.6411,escalate,1.0,10,5.080663640910643e-07,0.0,-0.07413052022457123,24.0,33.0,0,0.0
0.651,escalate,1.0,10,5.080663640910643e-07,0.0,0.10226251929998398,24.0,33.0,0,0.0
0.661,escalate,1.0,10,5.080663640910643e-07,0.0,0.03980793058872223,24.0,33.0,0,0.0
0.671,escalate,1.0,10,5.080663640910643e-07,0.0,0.1760403960943222,24.0,33.0,0,0.0
0.681,escalate,1.0,10,5.080663640910643e-07,0.0,-0.011323319748044014,24.0,33.0,0,0.0
0.6911,escalate,1.0,10,5.080663640910643e-07,0.0,-0.011323319748044014,24.0,33.0,0,0.0
0.701,escalate,1.0,10,5.080663640910643e-07,0.0,0.20452499389648438,24.0,33.0,0,0.0
0.711,escalate,1.0,10,5.080663640910643e-07,0.0,0.028484612703323364,24.0,33.0,0,0.0
0.721,escalate,1.0,10,5.080663640910643e-07,0.0,0.09093917906284332,24.0,33.0,0,0.0
0.7322,escalate,1.0,10,5.080663640910643e-07,0.0,0.11358581483364105,24.0,33.0,0,0.0
0.7404,escalate,1.0,10,5.080663640910643e-07,0.0,0.2669795751571655,24.0,33.0,0,0.0
0.751,escalate,1.0,10,5.080663640910643e-07,0.0,0.10226249694824219,24.0,33.0,0,0.0
0.761,escalate,1.0,10,5.080663640910643e-07,0.0,0.19320166110992432,24.0,33.0,0,0.0
0.7709,escalate,1.0,10,5.080663640910643e-07,0.0,0.09093917906284332,24.0,33.0,0,0.0
0.7805,escalate,1.0,10,5.080663640910643e-07,0.0,-0.03980793058872223,24.0,33.0,0,0.0
0.7907,escalate,1.0,10,5.080663640910643e-07,0.0,0.03980793058872223,24.0,33.0,0,0.0
0.801,escalate,1.0,10,5.080663640910643e-07,0.0,0.10226249694824219,24.0,33.0,0,0.0
0.811,escalate,1.0,10,5.080663640910643e-07,0.0,0.10226249694824219,24.0,33.0,0,0.0
0.8295,escalate,1.0,10,5.080663640910643e-07,0.0,0.25565624237060547,24.0,33.0,0,0.0
0.8307,escalate,1.0,10,5.080663640910643e-07,0.0,0.051131248474121094,24.0,33.0,0,0.0
0.8409,escalate,1.0,10,5.080663640910643e-07,0.0,0.15339374542236328,24.0,33.0,0,0.0
0.851,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,0,0.0
0.861,escalate,1.0,10,5.080663640910643e-07,0.0,0.14207041263580322,24.0,33.0,0,0.0
0.871,escalate,1.0,10,5.080663640910643e-07,0.0,0.011323316022753716,24.0,33.0,0,0.0
0.881,escalate,1.0,10,5.080663640910643e-07,0.0,0.13074710965156555,24.0,33.0,0,0.0
0.891,escalate,1.0,10,5.080663640910643e-07,0.0,0.15339374542236328,24.0,33.0,0,0.0
0.901,escalate,1.0,10,5.080663640910643e-07,0.0,0.14790840446949005,24.0,33.0,0,0.0
0.911,escalate,1.0,10,5.080663640910643e-07,0.0,0.15339374542236328,24.0,33.0,0,0.0
0.921,escalate,1.0,10,5.080663640910643e-07,0.0,0.15339374542236328,24.0,33.0,0,0.0
0.931,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187835812568665,24.0,33.0,0,0.0
0.941,escalate,1.0,10,5.080663640910643e-07,0.0,0.20452499389648438,24.0,33.0,0,0.0
0.9508,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,0,0.0
0.961,escalate,1.0,10,5.080663640910643e-07,0.0,0.22168628871440887,24.0,33.0,0,0.0
0.971,escalate,1.0,10,5.080663640910643e-07,0.0,0.14207042753696442,24.0,33.0,0,0.0
0.981,escalate,1.0,10,5.080663640910643e-07,0.0,0.10226249694824219,24.0,33.0,0,0.0
0.991,escalate,1.0,10,5.080663640910643e-07,0.0,0.2728175222873688,24.0,33.0,0,0.0
1.001,escalate,1.0,10,5.080663640910643e-07,0.0,0.14207042753696442,24.0,33.0,0,0.0
1.011,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187835812568665,24.0,33.0,0,0.0
1.0286,escalate,1.0,10,5.080663640910643e-07,0.0,0.16471706330776215,24.0,33.0,0,0.0
1.0301,escalate,1.0,10,5.080663640910643e-07,0.0,0.21584831178188324,24.0,33.0,0,0.0
1.041,escalate,1.0,10,5.080663640910643e-07,0.0,0.11358581483364105,24.0,33.0,0,0.0
1.0506,escalate,1.0,10,5.080663640910643e-07,0.0,0.09093917906284332,24.0,33.0,0,0.0
1.061,escalate,1.0,10,5.080663640910643e-07,0.0,0.07377788424491882,24.0,33.0,0,0.0
1.071,escalate,1.0,10,5.080663640910643e-07,0.0,0.15923172235488892,24.0,33.0,0,0.0
1.081,escalate,1.0,10,5.080663640910643e-07,0.0,0.2443329393863678,24.0,33.0,0,0.0
1.091,escalate,1.0,10,5.080663640910643e-07,0.0,0.20452499389648438,24.0,33.0,0,0.0
1.101,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187837302684784,24.0,33.0,0,0.0
1.1106,escalate,1.0,10,5.080663640910643e-07,0.0,0.07961586117744446,24.0,33.0,0,0.0
1.121,escalate,1.0,10,5.080663640910643e-07,0.0,0.4148879647254944,24.0,33.0,0,0.0
1.131,escalate,1.0,10,5.080663640910643e-07,0.0,0.22168627381324768,24.0,33.0,0,0.0
1.141,escalate,1.0,10,5.080663640910643e-07,0.0,0.19320166110992432,24.0,33.0,0,0.0
1.151,escalate,1.0,10,5.080663640910643e-07,0.0,0.10226249694824219,24.0,33.0,0,0.0
1.161,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,0,0.0
1.171,escalate,1.0,10,5.080663640910643e-07,0.0,-1.8129677759048946e-09,24.0,33.0,0,0.0
1.1806,escalate,1.0,10,5.080663640910643e-07,0.0,0.28414085507392883,24.0,33.0,0,0.0
1.1911,escalate,1.0,10,5.080663640910643e-07,0.0,0.14207042753696442,24.0,33.0,0,0.0
1.201,escalate,1.0,10,5.080663640910643e-07,0.0,0.11358582973480225,24.0,33.0,0,0.0
1.211,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187835812568665,24.0,33.0,0,0.0
1.221,escalate,1.0,10,5.080663640910643e-07,0.0,0.14207042753696442,24.0,33.0,0,0.0
1.2399,escalate,1.0,10,5.080663640910643e-07,0.0,0.23300960659980774,24.0,33.0,0,0.0
1.2413,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,0,0.0
1.251,escalate,1.0,10,5.080663640910643e-07,0.0,0.23300960659980774,24.0,33.0,102,0.0
1.261,escalate,1.0,10,5.080663640910643e-07,0.0,0.23300960659980774,24.0,33.0,102,0.0
1.271,escalate,1.0,10,5.080663640910643e-07,0.0,0.16471706330776215,24.0,33.0,102,0.0
1.281,escalate,1.0,10,5.080663640910643e-07,0.0,0.22168627381324768,24.0,33.0,102,0.0
1.291,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,102,0.0
1.301,escalate,1.0,10,5.080663640910643e-07,0.0,0.20452499389648438,24.0,33.0,102,0.0
1.3111,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,102,0.0
1.321,escalate,1.0,10,5.080663640910643e-07,0.0,0.09093917906284332,24.0,33.0,102,0.0
1.331,escalate,1.0,10,5.080663640910643e-07,0.0,0.2954641878604889,24.0,33.0,102,0.0
1.341,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187835812568665,24.0,33.0,102,0.0
1.351,escalate,1.0,10,5.080663640910643e-07,0.0,0.2954641580581665,24.0,33.0,102,0.0
1.361,escalate,1.0,10,5.080663640910643e-07,0.0,0.15339374542236328,24.0,33.0,102,0.0
1.371,escalate,1.0,10,5.080663640910643e-07,0.0,0.3126254677772522,24.0,33.0,102,0.0
1.381,escalate,1.0,10,5.080663640910643e-07,0.0,0.1420704424381256,24.0,33.0,102,0.0
1.391,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187835812568665,24.0,33.0,102,0.0
1.4003,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187835812568665,24.0,33.0,102,0.0
1.4111,escalate,1.0,10,5.080663640910643e-07,0.0,0.2728175222873688,24.0,33.0,102,0.0
1.421,escalate,1.0,10,5.080663640910643e-07,0.0,0.17055504024028778,24.0,33.0,102,0.0
1.4392,escalate,1.0,10,5.080663640910643e-07,0.0,0.15923172235488892,24.0,33.0,102,0.0
1.4407,escalate,1.0,10,5.080663640910643e-07,0.0,0.15339374542236328,24.0,33.0,102,0.0
1.451,escalate,1.0,10,5.080663640910643e-07,0.0,0.23300960659980774,24.0,33.0,102,0.0
1.461,escalate,1.0,10,5.080663640910643e-07,0.0,0.28414085507392883,24.0,33.0,102,0.0
1.471,escalate,1.0,10,5.080663640910643e-07,0.0,0.2728175222873688,24.0,33.0,102,0.0
1.481,escalate,1.0,10,5.080663640910643e-07,0.0,0.22168628871440887,24.0,33.0,102,0.0
1.491,escalate,1.0,10,5.080663640910643e-07,0.0,0.20452499389648438,24.0,33.0,102,0.0
1.501,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187835812568665,24.0,33.0,102,0.0
1.5107,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187835812568665,24.0,33.0,102,0.0
1.521,escalate,1.0,10,5.080663640910643e-07,0.0,0.23300962150096893,24.0,33.0,102,0.0
1.531,escalate,1.0,10,5.080663640910643e-07,0.0,0.2954641878604889,24.0,33.0,102,0.0
1.541,escalate,1.0,10,5.080663640910643e-07,0.0,0.21584831178188324,24.0,33.0,102,0.0
1.551,escalate,1.0,10,5.080663640910643e-07,0.0,0.23300960659980774,24.0,33.0,102,0.0
1.561,escalate,1.0,10,5.080663640910643e-07,0.0,0.32394877076148987,24.0,33.0,102,0.0
1.571,escalate,1.0,10,5.080663640910643e-07,0.0,0.14207042753696442,24.0,33.0,102,0.0
1.581,escalate,1.0,10,5.080663640910643e-07,0.0,0.22168630361557007,24.0,33.0,102,0.0
1.591,escalate,1.0,10,5.080663640910643e-07,0.0,0.25017091631889343,24.0,33.0,102,0.0
1.601,escalate,1.0,10,5.080663640910643e-07,0.0,0.15923172235488892,24.0,33.0,102,0.0
1.611,escalate,1.0,10,5.080663640910643e-07,0.0,0.23300960659980774,24.0,33.0,102,0.0
1.621,escalate,1.0,10,5.080663640910643e-07,0.0,0.20452499389648438,24.0,33.0,102,0.0
1.6309,escalate,1.0,10,5.080663640910643e-07,0.0,0.15339374542236328,24.0,33.0,102,0.0
1.6496,escalate,1.0,10,5.080663640910643e-07,0.0,0.20452499389648438,24.0,33.0,102,0.0
1.6509,escalate,1.0,10,5.080663640910643e-07,0.0,0.21584831178188324,24.0,33.0,102,0.0
1.661,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,102,0.0
1.671,escalate,1.0,10,5.080663640910643e-07,0.0,0.3126254677772522,24.0,33.0,102,0.0
1.681,escalate,1.0,10,5.080663640910643e-07,0.0,0.2728175222873688,24.0,33.0,102,0.0
1.6907,escalate,1.0,10,5.080663640910643e-07,0.0,0.49450382590293884,24.0,33.0,102,0.0
1.701,escalate,1.0,10,5.080663640910643e-07,0.0,0.11358581483364105,24.0,33.0,102,0.0
1.711,escalate,1.0,10,5.080663640910643e-07,0.0,0.07961586117744446,24.0,33.0,102,0.0
1.721,escalate,1.0,10,5.080663640910643e-07,0.0,0.2728175222873688,24.0,33.0,102,0.0
1.731,escalate,1.0,10,5.080663640910643e-07,0.0,0.06245456263422966,24.0,33.0,102,0.0
1.7412,escalate,1.0,10,5.080663640910643e-07,0.0,0.16471704840660095,24.0,33.0,102,0.0
1.751,escalate,1.0,10,5.080663640910643e-07,0.0,0.2443329095840454,24.0,33.0,102,0.0
1.761,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,102,0.0
1.7711,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,102,0.0
1.781,escalate,1.0,10,5.080663640910643e-07,0.0,0.1932016909122467,24.0,33.0,102,0.0
1.7905,escalate,1.0,10,5.080663640910643e-07,0.0,0.14207042753696442,24.0,33.0,102,0.0
1.8002,escalate,1.0,10,5.080663640910643e-07,0.0,0.18187835812568665,24.0,33.0,102,0.0
1.8111,escalate,1.0,10,5.080663640910643e-07,0.0,0.22168627381324768,24.0,33.0,102,0.0
1.821,escalate,1.0,10,5.080663640910643e-07,0.0,0.06245456635951996,24.0,33.0,102,0.0
1.831,escalate,1.0,10,5.080663640910643e-07,0.0,0.07961586117744446,24.0,33.0,102,0.0
1.8508,escalate,1.0,10,5.080663640910643e-07,0.0,0.23300960659980774,24.0,33.0,102,0.0
1.8525,escalate,1.0,10,5.080663640910643e-07,0.0,0.5171504616737366,24.0,33.0,102,0.0
1.8608,escalate,1.0,10,5.080663640910643e-07,0.0,0.2954641878604889,24.0,33.0,102,0.0
1.871,escalate,1.0,10,5.080663640910643e-07,0.0,0.2669795751571655,24.0,33.0,102,0.0
1.8811,escalate,1.0,10,0.00010720545833464712,1e-06,0.2726888060569763,24.0,33.0,102,0.0
1.891,escalate,1.0,10,1.821957266656682e-05,1e-06,0.24449650943279266,24.0,33.0,102,0.0
1.901,escalate,1.0,10,-4.126080239075236e-05,1e-06,0.06279417127370834,24.0,33.0,102,0.0
1.911,escalate,1.0,10,-2.0447778297238983e-05,-0.0,0.2841417193412781,24.0,33.0,102,0.0
1.921,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.26149505376815796,24.0,33.0,102,0.0
1.931,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.22168684005737305,24.0,33.0,102,0.0
1.9405,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.22168682515621185,24.0,33.0,102,0.0
1.9508,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.2728179693222046,24.0,33.0,102,0.0
1.9611,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.15339335799217224,24.0,33.0,102,0.0
1.9709,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.18187865614891052,24.0,33.0,102,0.0
1.981,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.2045244574546814,24.0,33.0,102,0.0
1.991,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.25565558671951294,24.0,33.0,102,0.0
2.0011,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.11358516663312912,24.0,33.0,102,0.0
2.011,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.2443326711654663,24.0,33.0,102,0.0
2.0202,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.07961639761924744,24.0,33.0,102,0.0
2.0311,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.23300974071025848,24.0,33.0,102,0.0
2.0511,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.0682934820652008,24.0,33.0,102,0.0
2.0526,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.16471628844738007,24.0,33.0,102,0.0
2.0608,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.16471627354621887,24.0,33.0,102,0.0
2.0702,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.19320157170295715,24.0,33.0,102,0.0
2.0811,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.1705557107925415,24.0,33.0,102,0.0
2.0907,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.10226224362850189,24.0,33.0,102,0.0
2.101,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.2728179693222046,24.0,33.0,102,0.0
2.111,escalate,1.0,10,-5.121610229252838e-07,-0.0,0.16471627354621887,24.0,33.0,102,0.0
2.1211,escalate,1.0,10,0.00010789925727294758,1e-06,0.272452175617218,24.0,33.0,102,0.0
2.1309,escalate,1.0,10,2.977104486490134e-06,1e-06,0.14205074310302734,24.0,33.0,102,0.0
2.141,escalate,1.0,10,-0.00022080380585975945,0.0,0.261430025100708,24.0,33.0,102,0.0
2.1511,escalate,1.0,10,-9.755605788086541e-06,-0.0,0.19320076704025269,24.0,33.0,102,0.0
2.161,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.0682934820652008,24.0,33.0,102,0.0
2.171,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.13074752688407898,24.0,33.0,102,0.0
2.181,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.23300975561141968,24.0,33.0,102,0.0
2.191,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.2728179693222046,24.0,33.0,102,0.0
2.201,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.2728179693222046,24.0,33.0,102,0.0
2.211,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.22168684005737305,24.0,33.0,102,0.0
2.2209,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.18187862634658813,24.0,33.0,102,0.0
2.2311,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.14207042753696442,24.0,33.0,102,0.0
2.2513,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.22168682515621185,24.0,33.0,102,0.0
2.2527,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.1420704424381256,24.0,33.0,102,0.0
2.2608,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.26149502396583557,24.0,33.0,102,0.0
2.271,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.1420704424381256,24.0,33.0,102,0.0
2.2811,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.18187862634658813,24.0,33.0,102,0.0
2.2904,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.1705557107925415,24.0,33.0,102,0.0
2.3011,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.22168682515621185,24.0,33.0,102,0.0
2.311,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.23300975561141968,24.0,33.0,102,0.0
2.321,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.16471627354621887,24.0,33.0,102,0.0
2.331,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.2443326711654663,24.0,33.0,102,0.0
2.341,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.18187862634658813,24.0,33.0,102,0.0
2.3505,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.13074752688407898,24.0,33.0,102,0.0
2.361,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.2841408848762512,24.0,33.0,102,0.0
2.371,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.19320157170295715,24.0,33.0,102,0.0
2.381,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.19320157170295715,24.0,33.0,102,0.0
2.391,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.21036390960216522,24.0,33.0,102,0.0
2.401,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.23300974071025848,24.0,33.0,102,0.0
2.411,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.10810168087482452,24.0,33.0,102,0.0
2.421,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.29546380043029785,24.0,33.0,102,0.0
2.431,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.07961639761924744,24.0,33.0,102,0.0
2.441,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.19320157170295715,24.0,33.0,102,0.0
2.4586,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.33527201414108276,24.0,33.0,102,0.0
2.4601,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.2841408848762512,24.0,33.0,102,0.0
2.471,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.1420704424381256,24.0,33.0,102,0.0
2.481,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.011322914622724056,24.0,33.0,102,0.0
2.491,escalate,1.0,10,-5.52981077817094e-07,-0.0,0.1420704424381256,24.0,33.0,102,0.0
2.5011,escalate,2.0,10,-5.52981077817094e-07,-0.0,0.1705557107925415,24.0,33.0,102,0.0
2.5121,escalate,2.0,10,-5.52981077817094e-07,-0.0,0.36375731229782104,24.0,33.0,102,0.0
2.5221,escalate,2.0,10,-5.52981077817094e-07,-0.0,0.5796046853065491,23.5,33.0,102,0.0
2.5321,escalate,2.0,10,-5.52981077817094e-07,-0.0,0.33527201414108276,24.0,33.0,102,0.0
2.5421,escalate,2.0,10,-5.52981077817094e-07,-0.0,0.6307357549667358,24.0,33.0,102,0.0
2.5521,escalate,2.0,10,-5.52981077817094e-07,-0.0,0.2841408848762512,24.0,33.0,102,0.0
2.5621,escalate,2.0,10,-5.52981077817094e-07,-0.0,0.2728179693222046,24.0,33.0,102,0.0
2.5721,escalate,2.0,10,0.0002163718600058928,1e-06,0.3237465023994446,24.0,33.0,102,0.0
2.5821,escalate,2.0,10,1.1383931450836826e-05,1e-06,0.7102525234222412,24.0,33.0,102,0.0
2.5921,escalate,2.0,10,5.081018912278523e-07,1e-06,0.3120976686477661,24.0,33.0,102,0.0
