t_s,K,D,phase,theta_d,theta,omega,tau_cmd,tau_meas,q_current_A,fet,fault
-0.2949,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.2127736210823059,32.0,0
-0.2937,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.16880731284618378,-0.03303816542029381,32.0,0
-0.2924,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.44059717655181885,-0.08623158186674118,32.0,0
-0.291,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942497968673706,32.0,0
-0.2897,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1901415586471558,-0.23292885720729828,32.0,0
-0.2884,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.7782118916511536,-0.15230792760849,32.0,0
-0.2868,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8525269031524658,-0.16685251891613007,32.0,0
-0.2855,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.2843,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153694868087769,-0.15958023071289062,32.0,0
-0.2829,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1901415586471558,-0.23292885720729828,32.0,0
-0.2817,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.5277563333511353,-0.2990052103996277,32.0,0
-0.2804,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6752294301986694,-0.13215269148349762,32.0,0
-0.279,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.7782118916511536,-0.15230792760849,32.0,0
-0.2777,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942499458789825,32.0,0
-0.2764,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.37477225065231323,-0.07334864139556885,32.0,0
-0.2749,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153694868087769,-0.15958023071289062,32.0,0
-0.2737,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.179735466837883,32.0,0
-0.2724,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.44059717655181885,-0.08623158186674118,32.0,0
-0.2711,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.1797354519367218,32.0,0
-0.2699,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.124316692352295,-0.22004592418670654,32.0,0
-0.2686,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.3217915296554565,-0.25869473814964294,32.0,0
-0.2673,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942497968673706,32.0,0
-0.266,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942499458789825,32.0,0
-0.2647,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,0.10298246890306473,0.02015523985028267,32.0,0
-0.2634,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.44059717655181885,-0.08623158186674118,32.0,0
-0.2622,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.27178966999053955,-0.053193382918834686,32.0,0
-0.2609,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1529840230941772,-0.22565655410289764,32.0,0
-0.2596,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.3217915296554565,-0.25869473814964294,32.0,0
-0.2584,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942497968673706,32.0,0
-0.257,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1901416778564453,-0.23292887210845947,32.0,0
-0.2557,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153694868087769,-0.15958023071289062,32.0,0
-0.2545,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1529841423034668,-0.22565656900405884,32.0,0
-0.2533,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2559665441513062,-0.2458118051290512,32.0,0
-0.2521,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.47775471210479736,-0.09350387752056122,32.0,0
-0.2508,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.2496,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.5435795783996582,-0.10638681054115295,32.0,0
-0.2483,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.247,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.5435795783996582,-0.10638681054115295,32.0,0
-0.2457,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.2127736210823059,32.0,0
-0.2445,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2931241989135742,-0.25308412313461304,32.0,0
-0.2432,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6465620994567871,-0.12654206156730652,32.0,0
-0.2419,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.358948826789856,-0.22565656900405884,32.0,0
-0.2407,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6465620994567871,-0.12654206156730652,32.0,0
-0.2395,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153693675994873,-0.15958021581172943,32.0,0
-0.2382,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153694868087769,-0.15958023071289062,32.0,0
-0.2369,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.609404444694519,-0.11926974356174469,32.0,0
-0.2357,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153693675994873,-0.15958021581172943,32.0,0
-0.2344,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.1797354519367218,32.0,0
-0.233,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2559665441513062,-0.08623158186674118,32.0,0
-0.2318,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.1797354519367218,32.0,0
-0.2305,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1529840230941772,-0.22565655410289764,32.0,0
-0.2293,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.7495445013046265,-0.1466972827911377,32.0,0
-0.228,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2559665441513062,-0.24581179022789001,32.0,0
-0.2268,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.358949065208435,-0.2659670412540436,32.0,0
-0.2255,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.5435795783996582,-0.10638681054115295,32.0,0
-0.2241,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.2228,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942497968673706,32.0,0
-0.2216,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6465620994567871,-0.12654206156730652,32.0,0
-0.2203,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6465620994567871,-0.12654206156730652,32.0,0
-0.219,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.3217915296554565,-0.25869476795196533,32.0,0
-0.2178,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.2164,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.424773931503296,-0.2788499593734741,32.0,0
-0.2152,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153693675994873,-0.15958021581172943,32.0,0
-0.214,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.10298244655132294,-0.2990052103996277,32.0,0
-0.2128,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1901415586471558,-0.23292885720729828,32.0,0
-0.2116,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8811943531036377,-0.17246316373348236,32.0,0
-0.2103,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.37477225065231323,-0.07334864139556885,32.0,0
-0.209,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153694868087769,-0.15958023071289062,32.0,0
-0.2077,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2559665441513062,-0.2458118051290512,32.0,0
-0.2065,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2559665441513062,-0.2458118051290512,32.0,0
-0.2053,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.2717897891998291,-0.05319340527057648,32.0,0
-0.204,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.2127736210823059,32.0,0
-0.2028,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.3376147150993347,-0.06607634574174881,32.0,0
-0.2016,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.7782117128372192,-0.1523078978061676,32.0,0
-0.2004,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.609404444694519,-0.11926974356174469,32.0,0
-0.1991,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.2127736210823059,32.0,0
-0.1979,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.5064220428466797,-0.09911452233791351,32.0,0
-0.1966,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6094045042991638,-0.11926975101232529,32.0,0
-0.1954,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.1942,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.16880735754966736,-0.033038172870874405,32.0,0
-0.1929,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.7495445013046265,-0.1466972827911377,32.0,0
-0.1916,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.7995460033416748,-0.35219860076904297,32.0,0
-0.1904,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.358949065208435,-0.2659670412540436,32.0,0
-0.1891,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.5435795783996582,-0.10638681054115295,32.0,0
-0.1879,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6094045042991638,-0.11926975101232529,32.0,0
-0.1866,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2559665441513062,-0.2458118051290512,32.0,0
-0.1853,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.609404444694519,-0.11926974356174469,32.0,0
-0.184,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.2127736210823059,32.0,0
-0.1827,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942499458789825,32.0,0
-0.1815,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2931241989135742,-0.25308412313461304,32.0,0
-0.1801,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.2127736210823059,32.0,0
-0.1789,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942499458789825,32.0,0
-0.1774,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.21277360618114471,32.0,0
-0.176,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153693675994873,-0.15958021581172943,32.0,0
-0.1742,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6094045042991638,-0.11926975101232529,32.0,0
-0.173,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.4405971169471741,-0.08623157441616058,32.0,0
-0.1718,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.47775471210479736,-0.09350387752056122,32.0,0
-0.1705,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.1693,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6465620994567871,-0.12654206156730652,32.0,0
-0.168,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8811943531036377,-0.17246316373348236,32.0,0
-0.1667,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0213342905044556,-0.19989070296287537,32.0,0
-0.1655,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.37477225065231323,-0.07334864139556885,32.0,0
-0.1641,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.179735466837883,32.0,0
-0.1629,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8811943531036377,-0.17246316373348236,32.0,0
-0.1616,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8525269031524658,-0.16685251891613007,32.0,0
-0.1603,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.159,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.44059717655181885,-0.10638680309057236,32.0,0
-0.1575,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942497968673706,32.0,0
-0.1562,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.5277563333511353,-0.2990052103996277,32.0,0
-0.155,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.47775471210479736,-0.09350387752056122,32.0,0
-0.1537,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.050001621246338,-0.20550131797790527,32.0,0
-0.1525,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841766357421875,-0.19261837005615234,32.0,0
-0.1512,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.696563720703125,-0.3320433795452118,32.0,0
-0.1499,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153694868087769,-0.15958023071289062,32.0,0
-0.1486,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1901416778564453,-0.23292887210845947,32.0,0
-0.1473,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.2127736210823059,32.0,0
-0.1459,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.2127736210823059,32.0,0
-0.1447,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.358948826789856,-0.2659670114517212,32.0,0
-0.1434,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942499458789825,32.0,0
-0.1421,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.461931586265564,-0.28612229228019714,32.0,0
-0.1408,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.1797354519367218,32.0,0
-0.1396,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.44059717655181885,-0.08623158186674118,32.0,0
-0.1383,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942497968673706,32.0,0
-0.137,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153694868087769,-0.15958023071289062,32.0,0
-0.1358,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.3376147150993347,-0.06607634574174881,32.0,0
-0.1345,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.44059717655181885,-0.08623158186674118,32.0,0
-0.1333,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.179735466837883,32.0,0
-0.132,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2559665441513062,-0.12654206156730652,32.0,0
-0.1308,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6094045042991638,-0.11926975101232529,32.0,0
-0.1295,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.47775471210479736,-0.09350387752056122,32.0,0
-0.1283,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.609404444694519,-0.11926974356174469,32.0,0
-0.127,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153693675994873,-0.15958021581172943,32.0,0
-0.1257,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942497968673706,32.0,0
-0.1245,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.5435795783996582,-0.10638681054115295,32.0,0
-0.1232,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.179735466837883,32.0,0
-0.1219,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.179735466837883,32.0,0
-0.1206,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-3.2614779472351074,-0.6383209228515625,32.0,0
-0.1193,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.6965638399124146,-0.3320434093475342,32.0,0
-0.1177,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0213342905044556,-0.19989070296287537,32.0,0
-0.1164,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.1151,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.5435795783996582,-0.10638681054115295,32.0,0
-0.1139,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.358949065208435,-0.31916046142578125,32.0,0
-0.1127,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9183518886566162,-0.179735466837883,32.0,0
-0.1114,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6465620994567871,-0.12654206156730652,32.0,0
-0.1101,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.47775471210479736,-0.09350387752056122,32.0,0
-0.1089,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-2.614915609359741,-0.5117788314819336,32.0,0
-0.1076,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.2717897891998291,-0.05319340527057648,32.0,0
-0.1062,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942499458789825,32.0,0
-0.1049,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.40343958139419556,-0.07895927876234055,32.0,0
-0.1037,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.358949065208435,-0.2659670412540436,32.0,0
-0.1025,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6465620994567871,-0.12654206156730652,32.0,0
-0.1012,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942499458789825,32.0,0
-0.0999,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.543579638004303,-0.10638682544231415,32.0,0
-0.0987,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.358949065208435,-0.2659670412540436,32.0,0
-0.0975,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942497968673706,32.0,0
-0.0963,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.30894735455513,-0.06046570837497711,32.0,0
-0.0951,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8153694868087769,-0.15958023071289062,32.0,0
-0.0938,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6465620994567871,-0.12654206156730652,32.0,0
-0.0925,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.2559665441513062,-0.2458118051290512,32.0,0
-0.0912,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.050001621246338,-0.20550131797790527,32.0,0
-0.0898,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1529841423034668,-0.22565656900405884,32.0,0
-0.0885,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.0873,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6465620398521423,-0.12654204666614532,32.0,0
-0.086,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.0871591567993164,-0.2127736210823059,32.0,0
-0.0847,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
-0.0834,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.37477225065231323,-0.07334864139556885,32.0,0
-0.082,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841766357421875,-0.19261837005615234,32.0,0
-0.0808,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.7782118916511536,-0.15230792760849,32.0,0
-0.0795,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.6752293705940247,-0.13215267658233643,32.0,0
-0.078,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.712386965751648,-0.13942497968673706,32.0,0
-0.0767,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841766357421875,-0.19261837005615234,32.0,0
-0.0755,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1529841423034668,-0.22565656900405884,32.0,0
-0.0742,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1529841423034668,-0.22565656900405884,32.0,0
-0.0729,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.1529841423034668,-0.22565656900405884,32.0,0
-0.0716,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-1.4619314670562744,-0.28612226247787476,32.0,0
-0.0703,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.8525269031524658,-0.16685251891613007,32.0,0
-0.0688,200,20.0,settle,10.166534423828125,10.16729736328125,-6.532864063046873e-06,-0.15245723334373906,-0.9841768145561218,-0.19261839985847473,32.0,0
