t_s,K,D,phase,theta_d,theta,omega,tau_cmd,tau_meas,q_current_A,fet,fault
-0.9509,100,14.14,settle,10.6329345703125,10.6329345703125,1.3102539924148005e-05,-0.00018529789662265054,0.05932972580194473,0.011611731722950935,34.0,0
-0.9495,100,14.14,settle,10.6329345703125,10.6329345703125,1.3102539924148005e-05,-0.00018529789662265054,0.20238158106803894,0.039609163999557495,34.0,0
-0.948,100,14.14,settle,10.6329345703125,10.6329345703125,1.3102539924148005e-05,-0.00018529789662265054,-0.2617112994194031,-0.05122089013457298,34.0,0
-0.9466,100,14.14,settle,10.6329345703125,10.6329345703125,0.00022686462034471333,-0.003208350229141168,7.983161687263873e-09,1.5624264104729946e-09,34.0,0
-0.9453,100,14.14,settle,10.6329345703125,10.6329345703125,0.00022600761440116912,-0.0031962303348572222,-2.2967331148038284e-08,-4.495056771247619e-09,34.0,0
-0.9439,100,14.14,settle,10.6329345703125,10.6329345703125,0.00016736389079596847,-0.0023668828421518824,-0.06096611171960831,-0.011931996792554855,34.0,0
-0.9424,100,14.14,settle,10.6329345703125,10.6329345703125,0.00011047494626836851,-0.001562351673151657,-0.14037074148654938,-0.027472693473100662,34.0,0
-0.9409,100,14.14,settle,10.6329345703125,10.6329345703125,6.976709846640006e-05,-0.0009866557685860213,0.2621801495552063,0.051312655210494995,34.0,0
-0.9396,100,14.14,settle,10.6329345703125,10.6329345703125,4.489349157665856e-05,-0.0006348898464999284,0.26217055320739746,0.05131077393889427,34.0,0
-0.9383,100,14.14,settle,10.6329345703125,10.6329345703125,2.7814559871330857e-05,-0.0003933572780147455,-2.1325286425621925e-08,-4.1736836209338435e-09,34.0,0
-0.937,100,14.14,settle,10.6329345703125,10.6329345703125,1.5061474186950363e-05,-0.0002130014106451749,-0.04182342812418938,-0.00818548258394003,34.0,0
-0.9357,100,14.14,settle,10.6329345703125,10.6329345703125,6.9811239882255904e-06,-9.872800224756782e-05,-0.01899205520749092,-0.003717034822329879,34.0,0
-0.9345,100,14.14,settle,10.6329345703125,10.6329345703125,3.2911623293330194e-07,-4.6544064021141834e-06,-0.4635293483734131,-0.09071975946426392,34.0,0
-0.9332,100,14.14,settle,10.6329345703125,10.6329345703125,-3.955919964937493e-06,5.594515666077102e-05,0.20137810707092285,0.03941276669502258,34.0,0
-0.9319,100,14.14,settle,10.6329345703125,10.6329345703125,-7.220709449029528e-06,0.00010211625232773117,0.3229283094406128,0.06320199370384216,34.0,0
-0.9306,100,14.14,settle,10.6329345703125,10.6329345703125,-1.0097806807607412e-05,0.00014280455337541768,0.3229229748249054,0.0632009506225586,34.0,0
-0.9292,100,14.14,settle,10.6329345703125,10.6329345703125,-1.191384217236191e-05,0.0001684871718012675,-0.20138368010520935,-0.039413854479789734,34.0,0
-0.9278,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.2621493935585022,-0.05130663514137268,34.0,0
-0.9263,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.6649223566055298,0.1301354467868805,34.0,0
-0.9249,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.201386496424675,-0.039414405822753906,34.0,0
-0.9235,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.7864481806755066,-0.15391990542411804,34.0,0
-0.9223,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.1215258464217186,0.023784462362527847,34.0,0
-0.921,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.060762919485569,-0.011892229318618774,34.0,0
-0.9197,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0607629232108593,0.011892231181263924,34.0,0
-0.9184,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493935585022,0.05130663514137268,34.0,0
-0.9172,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.1215258464217186,0.023784462362527847,34.0,0
-0.916,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.1406235545873642,-1.834327134631053e-09,34.0,0
-0.9147,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.1215258464217186,0.023784462362527847,34.0,0
-0.9135,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.3420100510120392,0.06693658232688904,34.0,0
-0.9122,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.322912335395813,0.023784462362527847,34.0,0
-0.9109,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.5850616693496704,-0.11450549215078354,34.0,0
-0.9096,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,1.8744856333796633e-08,3.668654269262106e-09,34.0,0
-0.9083,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0607629232108593,0.011892231181263924,34.0,0
-0.9069,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.322912335395813,-0.06319886445999146,34.0,0
-0.9056,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.4635359048843384,-0.09072104096412659,34.0,0
-0.9043,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.121525838971138,-0.02378445863723755,34.0,0
-0.9028,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.40277299284935,-0.07882881164550781,34.0,0
-0.9015,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493935585022,0.05130663514137268,34.0,0
-0.9002,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.2621493935585022,-0.05130663514137268,34.0,0
-0.8989,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.3229122757911682,0.06319885700941086,34.0,0
-0.8976,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.4635359048843384,0.09072104096412659,34.0,0
-0.8964,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0,0.0,34.0,0
-0.8951,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.5433964729309082,0.10635098069906235,34.0,0
-0.8938,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.26214948296546936,0.051306646317243576,34.0,0
-0.8925,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.322912335395813,0.06319886445999146,34.0,0
-0.891,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.5242987871170044,-0.10261327028274536,34.0,0
-0.8897,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.463535875082016,-0.09072103351354599,34.0,0
-0.8884,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.0607629232108593,-0.011892231181263924,34.0,0
-0.8872,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.322912335395813,-0.06319886445999146,34.0,0
-0.8858,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.322912335395813,0.06319886445999146,34.0,0
-0.8846,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.8833,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-9.372428166898317e-09,-1.834327134631053e-09,34.0,0
-0.8818,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0798606276512146,0.01562994346022606,34.0,0
-0.8805,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,2.595456600189209,0.5079704523086548,34.0,0
-0.8792,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.06076289713382721,-0.011892225593328476,34.0,0
-0.8779,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.40277299284935,0.07882881164550781,34.0,0
-0.8765,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0607629232108593,0.011892231181263924,34.0,0
-0.8752,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.1215258464217186,-0.023784462362527847,34.0,0
-0.8738,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.8725,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.40277299284935,-0.07882881164550781,34.0,0
-0.8711,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.322912335395813,-0.06319886445999146,34.0,0
-0.8698,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.8685,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.5850616693496704,-0.11450549215078354,34.0,0
-0.8672,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0,0.0,34.0,0
-0.8659,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,1.6022452253849906e-09,3.13583825573005e-10,34.0,0
-0.8646,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.1406235694885254,-0.027522174641489983,34.0,0
-0.8629,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.5850617289543152,0.11450549960136414,34.0,0
-0.8616,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493935585022,0.05130663514137268,34.0,0
-0.8603,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.859,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.2621493637561798,-0.05130663141608238,34.0,0
-0.8577,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.5242987871170044,-0.10261327028274536,34.0,0
-0.8564,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2812471389770508,0.055044353008270264,34.0,0
-0.8551,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.322912335395813,0.06319886445999146,34.0,0
-0.8538,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.7864481806755066,0.15391990542411804,34.0,0
-0.8525,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.06076297163963318,0.011892239563167095,34.0,0
-0.851,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.4027729332447052,-0.07882880419492722,34.0,0
-0.8497,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.2621493935585022,-0.05130663514137268,34.0,0
-0.8484,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.322912335395813,0.06319886445999146,34.0,0
-0.847,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.1406235694885254,0.027522174641489983,34.0,0
-0.8456,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.1215258464217186,-0.023784462362527847,34.0,0
-0.8444,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.9878345727920532,-0.19333428144454956,34.0,0
-0.8431,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.4635359048843384,-0.09072104096412659,34.0,0
-0.8418,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.2621493935585022,-0.05130663514137268,34.0,0
-0.8406,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.5242987275123596,0.10261326283216476,34.0,0
-0.8391,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.5242987871170044,0.10261327028274536,34.0,0
-0.8378,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.40277299284935,-0.07882881164550781,34.0,0
-0.8365,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.5242987871170044,-0.10261327028274536,34.0,0
-0.8352,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.0607629232108593,-0.011892231181263924,34.0,0
-0.8338,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.5242987871170044,0.10261327028274536,34.0,0
-0.8326,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0607629232108593,0.011892231181263924,34.0,0
-0.8312,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.1822887659072876,0.03567669168114662,34.0,0
-0.83,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.201386496424675,-0.039414405822753906,34.0,0
-0.8286,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.201386496424675,-0.039414405822753906,34.0,0
-0.8272,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493935585022,0.05130663514137268,34.0,0
-0.8259,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.8247,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.201386496424675,-0.039414405822753906,34.0,0
-0.8232,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.1406235247850418,-0.027522167190909386,34.0,0
-0.8219,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.07986065745353699,0.015629947185516357,34.0,0
-0.8207,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493637561798,0.05130663141608238,34.0,0
-0.8192,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0,0.0,34.0,0
-0.8179,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0607629232108593,0.011892231181263924,34.0,0
-0.8167,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.201386496424675,-0.039414405822753906,34.0,0
-0.8153,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493935585022,0.05130663514137268,34.0,0
-0.814,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0,0.0,34.0,0
-0.8127,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.201386496424675,0.039414405822753906,34.0,0
-0.8114,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.201386496424675,-0.039414405822753906,34.0,0
-0.81,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.201386496424675,0.039414405822753906,34.0,0
-0.8087,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.1215258464217186,0.023784462362527847,34.0,0
-0.8073,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493935585022,0.05130663514137268,34.0,0
-0.806,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.8048,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.201386496424675,0.039414405822753906,34.0,0
-0.8033,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.8019,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.201386496424675,-0.039414405822753906,34.0,0
-0.8007,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.201386496424675,-0.039414405822753906,34.0,0
-0.7993,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.2621493637561798,-0.05130663141608238,34.0,0
-0.798,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493935585022,0.05130663514137268,34.0,0
-0.7966,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.2621493935585022,-0.05130663514137268,34.0,0
-0.7953,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.1406235694885254,0.027522174641489983,34.0,0
-0.794,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493935585022,0.05130663514137268,34.0,0
-0.7927,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0607629232108593,0.011892231181263924,34.0,0
-0.7913,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.1406235694885254,0.027522174641489983,34.0,0
-0.7899,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2621493637561798,0.05130663141608238,34.0,0
-0.7887,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.0,0.0,34.0,0
-0.7874,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.1406235545873642,-0.027522172778844833,34.0,0
-0.786,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.20138651132583618,-0.039414409548044205,34.0,0
-0.7848,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.7834,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.26214927434921265,-0.05130660533905029,34.0,0
-0.782,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.1406235545873642,-0.027522172778844833,34.0,0
-0.7808,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.201386496424675,0.039414405822753906,34.0,0
-0.7795,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.5242987871170044,-0.10261327028274536,34.0,0
-0.7781,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.06076289713382721,-0.011892225593328476,34.0,0
-0.7768,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.7256852984428406,0.14202767610549927,34.0,0
-0.7755,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.774,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.7864481806755066,0.15391990542411804,34.0,0
-0.7725,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,9.372428166898317e-09,1.834327134631053e-09,34.0,0
-0.7711,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.322912335395813,-0.06319886445999146,34.0,0
-0.7697,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.2013864517211914,-0.03941439837217331,34.0,0
-0.7681,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.7256852984428406,0.14202767610549927,34.0,0
-0.7666,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.201386496424675,-0.039414405822753906,34.0,0
-0.7652,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.121525838971138,-0.02378445863723755,34.0,0
-0.7635,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.2621493637561798,-0.051306627690792084,34.0,0
-0.7621,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,-0.7864481806755066,-0.15391990542411804,34.0,0
-0.7606,100,14.14,settle,10.6329345703125,10.6329345703125,-1.3138135727785993e-05,0.00018580129730533465,0.2430516928434372,0.047568924725055695,34.0,0
