t_s,pos_deg,vel_rps,tau_cmd,rotor_phase,fault
0.1271,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1281,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1291,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1301,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1311,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1321,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1331,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1341,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1351,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1361,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1371,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1381,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1391,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1401,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1411,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1421,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1431,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1441,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1451,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1461,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1471,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1481,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1491,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1501,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1511,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1521,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1531,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1541,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1551,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1561,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1571,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1581,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1591,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1601,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1611,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1621,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1631,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1641,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1651,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1661,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1671,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1682,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1692,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1702,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1712,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1722,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1732,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1742,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1752,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1763,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1774,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1784,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1794,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1804,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1816,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1827,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1837,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1848,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1858,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1868,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1878,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1889,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1899,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1908,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1918,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1928,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1939,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1949,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1959,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1969,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1979,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1989,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.1999,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2009,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2019,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2029,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2039,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2049,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2059,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2069,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2078,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2089,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2098,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2108,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2118,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2127,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2137,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2147,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2157,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2167,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2177,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2188,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2197,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2207,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.2218,0.0,-6.300817767623812e-05,-0.013,0.2694,0
0.2231,0.0,-0.00022712507052347064,-0.047,0.2694,0
0.2243,0.0,-0.0002173919347114861,-0.045,0.2694,0
0.2254,0.0,-0.0001682364527368918,-0.035,0.2694,0
0.2266,0.0,-0.0001226314197992906,-0.026,0.2694,0
0.2278,0.0,-8.290302503155544e-05,-0.017,0.2694,0
0.2287,0.0,-5.590730143012479e-05,-0.012,0.2694,0
0.2299,0.0,-3.937930887332186e-05,-0.008,0.2694,0
0.2312,0.0,-2.3585889721289277e-05,-0.005,0.2694,0
0.2323,0.0,-1.4220027878764085e-05,-0.003,0.2694,0
0.2335,0.0,-8.894339771359228e-06,-0.002,0.2694,0
0.2346,0.0,-5.466311449708883e-06,-0.001,0.2694,0
0.2357,0.0,-2.8340748485788936e-06,-0.001,0.2694,0
0.2366,0.0,-1.0588456689220038e-06,-0.0,0.2694,0
0.2376,0.0,1.6545035919079965e-07,0.0,0.2694,0
0.2386,0.0,1.389746444147022e-06,0.0,0.2694,0
0.2396,0.0,2.0018944724142784e-06,0.0,0.2694,0
0.2406,0.0,2.6140421596210217e-06,0.001,0.2694,0
0.2417,0.0,3.2874036151042674e-06,0.001,0.2694,0
0.2429,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2439,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2448,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2458,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2468,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2477,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2488,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2498,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2508,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2517,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2527,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2537,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2547,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2557,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2568,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2577,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2588,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2598,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2609,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2619,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2629,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2639,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2648,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2658,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2668,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2679,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2689,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2699,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2709,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2718,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2728,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2738,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2748,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2758,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2768,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2778,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2787,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2797,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2807,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2818,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2828,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2838,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2848,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2858,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2867,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2877,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2887,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2897,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2907,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2918,0.0,3.593477003960288e-06,0.001,0.2694,0
0.293,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2941,0.0,3.593477003960288e-06,0.001,0.2694,0
0.2951,0.0,0.00018791123875416815,0.039,0.2694,0
0.2961,0.0,0.0002325368404854089,0.048,0.2694,0
0.2971,0.0,0.00021398876560851932,0.045,0.2694,0
0.2981,0.0,0.0001726687914924696,0.036,0.2694,0
0.2991,0.0,0.0001304305624216795,0.027,0.2694,0
0.3001,0.0,9.162039350485429e-05,0.019,0.2694,0
0.3012,0.0,6.713447510264814e-05,0.014,0.2694,0
0.3022,0.0,4.424013968673535e-05,0.009,0.2694,0
0.3032,0.0,2.9793449357384816e-05,0.006,0.2694,0
0.3041,0.0,1.9876652004313655e-05,0.004,0.2694,0
0.3051,0.0,1.2959380910615437e-05,0.003,0.2694,0
0.3061,0.0,8.796773727226537e-06,0.002,0.2694,0
0.3071,0.0,5.858464646735229e-06,0.001,0.2694,0
0.3081,0.0,3.4098723062925274e-06,0.001,0.2694,0
0.3091,0.0,1.5122134300327161e-06,0.0,0.2694,0
0.3102,0.0,1.6548786163639306e-07,0.0,0.2694,0
0.3112,0.0,-1.1812377351816394e-06,-0.0,0.2694,0
0.3123,0.0,-1.9770302515098592e-06,-0.0,0.2694,0
0.3134,0.0,-2.5891779387166025e-06,-0.001,0.2694,0
0.3144,0.0,-3.262539394199848e-06,-0.001,0.2694,0
0.3153,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3163,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3173,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3183,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3193,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3202,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3212,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3222,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3231,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3241,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3251,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3262,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3272,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3282,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3292,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3302,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3312,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3321,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3331,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3342,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3352,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3364,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3373,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3383,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3392,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3402,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3411,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3421,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3432,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3442,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3451,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3461,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3471,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3481,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3491,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3501,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3511,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3521,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3531,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3541,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3551,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3561,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3571,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3581,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3591,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3601,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3611,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3621,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3631,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3642,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3652,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3662,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3672,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3682,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3691,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3701,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3711,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.372,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3731,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3741,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3751,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3762,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3772,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3781,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3791,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3802,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3812,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3822,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3832,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3842,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3852,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3862,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3871,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3881,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3891,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3901,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3911,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3921,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3931,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3941,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3951,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3961,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3971,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3981,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.3991,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4001,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4011,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4021,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4031,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4041,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4051,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4061,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4071,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4081,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4092,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4102,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4114,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4124,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4134,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4144,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4154,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4164,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4174,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4184,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4194,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
0.4203,0.0,-3.5686125556821935e-06,-0.001,0.2694,0
