phase,t_s,encoder0,position,fault
still,0.0736,0.3842163383960724,0.0076751708984375,0
still,0.0745,0.3842163383960724,0.0076751708984375,0
still,0.0752,0.3842163383960724,0.0076751708984375,0
still,0.0759,0.3842163383960724,0.0076751708984375,0
still,0.0767,0.3842163383960724,0.0076751708984375,0
still,0.0774,0.3842163383960724,0.0076751708984375,0
still,0.0781,0.3842163383960724,0.0076751708984375,0
still,0.0788,0.3842163383960724,0.0076751708984375,0
still,0.0794,0.3842163383960724,0.0076751708984375,0
still,0.0802,0.3842163383960724,0.0076751708984375,0
still,0.0809,0.3842163383960724,0.0076751708984375,0
still,0.0815,0.3842163383960724,0.0076751708984375,0
still,0.0822,0.3842163383960724,0.0076751708984375,0
still,0.0828,0.3842163383960724,0.0076751708984375,0
still,0.0834,0.3842163383960724,0.0076751708984375,0
still,0.0841,0.3842163383960724,0.0076751708984375,0
still,0.0847,0.3842163383960724,0.0076751708984375,0
still,0.0854,0.3842163383960724,0.0076751708984375,0
still,0.086,0.3842163383960724,0.0076751708984375,0
still,0.0867,0.3842163383960724,0.0076751708984375,0
still,0.0873,0.3842163383960724,0.0076751708984375,0
still,0.088,0.3842163383960724,0.0076751708984375,0
still,0.0887,0.3842163383960724,0.0076751708984375,0
still,0.0894,0.3842163383960724,0.0076751708984375,0
still,0.0901,0.3842163383960724,0.0076751708984375,0
still,0.0908,0.3842163383960724,0.0076751708984375,0
still,0.0915,0.3842163383960724,0.0076751708984375,0
still,0.0921,0.3842163383960724,0.0076751708984375,0
still,0.0928,0.3842163383960724,0.0076751708984375,0
still,0.0934,0.3842163383960724,0.0076751708984375,0
still,0.0941,0.3842163383960724,0.0076751708984375,0
still,0.0947,0.3842163383960724,0.0076751708984375,0
still,0.0953,0.3842163383960724,0.0076751708984375,0
still,0.0961,0.3842163383960724,0.0076751708984375,0
still,0.0968,0.3842163383960724,0.0076751708984375,0
still,0.0974,0.3842163383960724,0.0076751708984375,0
still,0.0981,0.3842163383960724,0.0076751708984375,0
still,0.0987,0.3842163383960724,0.0076751708984375,0
still,0.0994,0.3842163383960724,0.0076751708984375,0
still,0.1,0.3842163383960724,0.0076751708984375,0
still,0.1007,0.3842163383960724,0.0076751708984375,0
still,0.1014,0.3842163383960724,0.0076751708984375,0
still,0.1021,0.3842163383960724,0.0076751708984375,0
still,0.1027,0.3842163383960724,0.0076751708984375,0
still,0.1034,0.3842163383960724,0.0076751708984375,0
still,0.1041,0.3842163383960724,0.0076751708984375,0
still,0.1047,0.3842163383960724,0.0076751708984375,0
still,0.1054,0.3842163383960724,0.0076751708984375,0
still,0.1061,0.3842163383960724,0.0076751708984375,0
still,0.1068,0.3842163383960724,0.0076751708984375,0
still,0.1074,0.3842163383960724,0.0076751708984375,0
still,0.1081,0.3842163383960724,0.0076751708984375,0
still,0.1088,0.3842163383960724,0.0076751708984375,0
still,0.1094,0.3842163383960724,0.0076751708984375,0
still,0.1101,0.3842163383960724,0.0076751708984375,0
still,0.1108,0.3842163383960724,0.0076751708984375,0
still,0.1115,0.3842163383960724,0.0076751708984375,0
still,0.1122,0.3842163383960724,0.0076751708984375,0
still,0.1129,0.3842163383960724,0.0076751708984375,0
still,0.1135,0.3842163383960724,0.0076751708984375,0
still,0.1142,0.3842163383960724,0.0076751708984375,0
still,0.1149,0.3842163383960724,0.0076751708984375,0
still,0.1156,0.3842163383960724,0.0076751708984375,0
still,0.1162,0.3842163383960724,0.0076751708984375,0
still,0.1169,0.3842163383960724,0.0076751708984375,0
still,0.1176,0.3842163383960724,0.0076751708984375,0
still,0.1183,0.3842163383960724,0.0076751708984375,0
still,0.119,0.3842163383960724,0.0076751708984375,0
still,0.1197,0.3842163383960724,0.0076751708984375,0
still,0.1204,0.3842163383960724,0.0076751708984375,0
still,0.121,0.3842163383960724,0.0076751708984375,0
still,0.1217,0.3842163383960724,0.0076751708984375,0
still,0.1224,0.3842163383960724,0.0076751708984375,0
still,0.1231,0.3842163383960724,0.0076751708984375,0
still,0.1238,0.3842163383960724,0.0076751708984375,0
still,0.1244,0.3842163383960724,0.0076751708984375,0
still,0.1251,0.3842163383960724,0.0076751708984375,0
still,0.1257,0.3842163383960724,0.0076751708984375,0
still,0.1264,0.3842163383960724,0.0076751708984375,0
still,0.127,0.3842163383960724,0.0076751708984375,0
still,0.1277,0.3842163383960724,0.0076751708984375,0
still,0.1284,0.3842163383960724,0.0076751708984375,0
still,0.129,0.3842163383960724,0.0076751708984375,0
still,0.1297,0.3842163383960724,0.0076751708984375,0
still,0.1304,0.3842163383960724,0.0076751708984375,0
still,0.1311,0.3842163383960724,0.0076751708984375,0
still,0.1317,0.3842163383960724,0.0076751708984375,0
still,0.1324,0.3842163383960724,0.0076751708984375,0
still,0.1331,0.3842163383960724,0.0076751708984375,0
still,0.1337,0.3842163383960724,0.0076751708984375,0
still,0.1344,0.3842163383960724,0.0076751708984375,0
still,0.135,0.3842163383960724,0.0076751708984375,0
still,0.1357,0.3842163383960724,0.0076751708984375,0
still,0.1364,0.3842163383960724,0.0076751708984375,0
still,0.137,0.3842163383960724,0.0076751708984375,0
still,0.1378,0.3842163383960724,0.0076751708984375,0
still,0.1384,0.3842163383960724,0.0076751708984375,0
still,0.1391,0.3842163383960724,0.0076751708984375,0
still,0.1398,0.3842163383960724,0.0076751708984375,0
still,0.1404,0.3842163383960724,0.0076751708984375,0
still,0.1411,0.3842163383960724,0.0076751708984375,0
still,0.1418,0.3842163383960724,0.0076751708984375,0
still,0.1425,0.3842163383960724,0.0076751708984375,0
still,0.1431,0.3842163383960724,0.0076751708984375,0
still,0.1437,0.3842163383960724,0.0076751708984375,0
still,0.1444,0.3842163383960724,0.0076751708984375,0
still,0.1451,0.3842163383960724,0.0076751708984375,0
still,0.1458,0.3842163383960724,0.0076751708984375,0
still,0.1465,0.3842163383960724,0.0076751708984375,0
still,0.1472,0.3842163383960724,0.0076751708984375,0
still,0.1479,0.3842163383960724,0.0076751708984375,0
still,0.1485,0.3842163383960724,0.0076751708984375,0
still,0.1492,0.3842163383960724,0.0076751708984375,0
still,0.1499,0.3842163383960724,0.0076751708984375,0
still,0.1506,0.3842163383960724,0.0076751708984375,0
still,0.1513,0.3842163383960724,0.0076751708984375,0
still,0.152,0.3842163383960724,0.0076751708984375,0
still,0.1527,0.3842163383960724,0.0076751708984375,0
still,0.1533,0.3842163383960724,0.0076751708984375,0
still,0.1539,0.3842163383960724,0.0076751708984375,0
still,0.1547,0.3842163383960724,0.0076751708984375,0
still,0.1553,0.3842163383960724,0.0076751708984375,0
still,0.1559,0.3842163383960724,0.0076751708984375,0
still,0.1567,0.3842163383960724,0.0076751708984375,0
still,0.1574,0.3842163383960724,0.0076751708984375,0
still,0.1581,0.3842163383960724,0.0076751708984375,0
still,0.1588,0.3842163383960724,0.0076751708984375,0
still,0.1594,0.3842163383960724,0.0076751708984375,0
still,0.1601,0.3842163383960724,0.0076751708984375,0
still,0.1608,0.3842163383960724,0.0076751708984375,0
still,0.1615,0.3842163383960724,0.0076751708984375,0
still,0.1621,0.3842163383960724,0.0076751708984375,0
still,0.1628,0.3842163383960724,0.0076751708984375,0
still,0.1635,0.3842163383960724,0.0076751708984375,0
still,0.1642,0.3842163383960724,0.0076751708984375,0
still,0.1648,0.3842163383960724,0.0076751708984375,0
still,0.1655,0.3842163383960724,0.0076751708984375,0
still,0.1662,0.3842163383960724,0.0076751708984375,0
still,0.167,0.3842163383960724,0.0076751708984375,0
still,0.1677,0.3842163383960724,0.0076751708984375,0
still,0.1684,0.3842163383960724,0.0076751708984375,0
still,0.169,0.3842163383960724,0.0076751708984375,0
still,0.1696,0.3842163383960724,0.0076751708984375,0
still,0.1703,0.3842163383960724,0.0076751708984375,0
still,0.1709,0.3842163383960724,0.0076751708984375,0
still,0.1715,0.3842163383960724,0.0076751708984375,0
still,0.1722,0.3842163383960724,0.0076751708984375,0
still,0.1729,0.3842163383960724,0.0076751708984375,0
still,0.1736,0.3842163383960724,0.0076751708984375,0
still,0.1742,0.3842163383960724,0.0076751708984375,0
still,0.1749,0.3842163383960724,0.0076751708984375,0
still,0.1756,0.3842163383960724,0.0076751708984375,0
still,0.1762,0.3842163383960724,0.0076751708984375,0
still,0.1769,0.3842163383960724,0.0076751708984375,0
still,0.1776,0.3842163383960724,0.0076751708984375,0
still,0.1782,0.3842163383960724,0.0076751708984375,0
still,0.1789,0.3842163383960724,0.0076751708984375,0
still,0.1796,0.3842163383960724,0.0076751708984375,0
still,0.1802,0.3842163383960724,0.0076751708984375,0
still,0.1809,0.3842163383960724,0.0076751708984375,0
still,0.1816,0.3842163383960724,0.0076751708984375,0
still,0.1823,0.3842163383960724,0.0076751708984375,0
still,0.183,0.3842163383960724,0.0076751708984375,0
still,0.1837,0.3842163383960724,0.0076751708984375,0
still,0.1844,0.3842163383960724,0.0076751708984375,0
