phase,t_s,encoder0,position,fault
still,0.1612,0.3762206733226776,0.0075225830078125,0
still,0.1619,0.3762206733226776,0.0075225830078125,0
still,0.1626,0.3762206733226776,0.0075225830078125,0
still,0.1633,0.3762206733226776,0.0075225830078125,0
still,0.1639,0.3762206733226776,0.0075225830078125,0
still,0.1646,0.3762206733226776,0.0075225830078125,0
still,0.1653,0.3762206733226776,0.0075225830078125,0
still,0.166,0.3762206733226776,0.0075225830078125,0
still,0.1666,0.3762206733226776,0.0075225830078125,0
still,0.1673,0.3762206733226776,0.0075225830078125,0
still,0.1681,0.3762206733226776,0.0075225830078125,0
still,0.1688,0.3762206733226776,0.0075225830078125,0
still,0.1695,0.3762206733226776,0.0075225830078125,0
still,0.1701,0.3762206733226776,0.0075225830078125,0
still,0.1708,0.3762206733226776,0.0075225830078125,0
still,0.1715,0.3762206733226776,0.0075225830078125,0
still,0.1722,0.3762206733226776,0.0075225830078125,0
still,0.1728,0.3762206733226776,0.0075225830078125,0
still,0.1735,0.3762206733226776,0.0075225830078125,0
still,0.1742,0.3762206733226776,0.0075225830078125,0
still,0.1749,0.3762206733226776,0.0075225830078125,0
still,0.1755,0.3762206733226776,0.0075225830078125,0
still,0.1762,0.3762206733226776,0.0075225830078125,0
still,0.1769,0.3762206733226776,0.0075225830078125,0
still,0.1776,0.3762206733226776,0.0075225830078125,0
still,0.1783,0.3762206733226776,0.0075225830078125,0
still,0.1789,0.3762206733226776,0.0075225830078125,0
still,0.1796,0.3762206733226776,0.0075225830078125,0
still,0.1803,0.3762206733226776,0.0075225830078125,0
still,0.1811,0.3762206733226776,0.0075225830078125,0
still,0.1818,0.3762206733226776,0.0075225830078125,0
still,0.1825,0.3762206733226776,0.0075225830078125,0
still,0.1831,0.3762206733226776,0.0075225830078125,0
still,0.1838,0.3762206733226776,0.0075225830078125,0
still,0.1846,0.3762206733226776,0.0075225830078125,0
still,0.1852,0.3762206733226776,0.0075225830078125,0
still,0.1859,0.3762206733226776,0.0075225830078125,0
still,0.1866,0.3762206733226776,0.0075225830078125,0
still,0.1873,0.3762206733226776,0.0075225830078125,0
still,0.188,0.3762206733226776,0.0075225830078125,0
still,0.1886,0.3762206733226776,0.0075225830078125,0
still,0.1893,0.3762206733226776,0.0075225830078125,0
still,0.1901,0.3762206733226776,0.0075225830078125,0
still,0.1908,0.3762206733226776,0.0075225830078125,0
still,0.1915,0.3762206733226776,0.0075225830078125,0
still,0.1922,0.3762206733226776,0.0075225830078125,0
still,0.1928,0.3762206733226776,0.0075225830078125,0
still,0.1935,0.3762206733226776,0.0075225830078125,0
still,0.1942,0.3762206733226776,0.0075225830078125,0
still,0.1949,0.3762206733226776,0.0075225830078125,0
still,0.1956,0.3762206733226776,0.0075225830078125,0
still,0.1963,0.3762206733226776,0.0075225830078125,0
still,0.197,0.3762206733226776,0.0075225830078125,0
still,0.1976,0.3762206733226776,0.0075225830078125,0
still,0.1983,0.3762206733226776,0.0075225830078125,0
still,0.1991,0.3762206733226776,0.0075225830078125,0
still,0.1997,0.3762206733226776,0.0075225830078125,0
still,0.2004,0.3762206733226776,0.0075225830078125,0
still,0.2011,0.3762206733226776,0.0075225830078125,0
still,0.2018,0.3762206733226776,0.0075225830078125,0
still,0.2025,0.3762206733226776,0.0075225830078125,0
still,0.2032,0.3762206733226776,0.0075225830078125,0
still,0.2039,0.3762206733226776,0.0075225830078125,0
still,0.2045,0.3762206733226776,0.0075225830078125,0
still,0.2052,0.3762206733226776,0.0075225830078125,0
still,0.2059,0.3762206733226776,0.0075225830078125,0
still,0.2066,0.3762206733226776,0.0075225830078125,0
still,0.2073,0.3762206733226776,0.0075225830078125,0
still,0.2081,0.3762206733226776,0.0075225830078125,0
still,0.2087,0.3762206733226776,0.0075225830078125,0
still,0.2095,0.3762206733226776,0.0075225830078125,0
still,0.2101,0.3762206733226776,0.0075225830078125,0
still,0.2108,0.3762206733226776,0.0075225830078125,0
still,0.2115,0.3762206733226776,0.0075225830078125,0
still,0.2122,0.3762206733226776,0.0075225830078125,0
still,0.2129,0.3762206733226776,0.0075225830078125,0
still,0.2136,0.3762206733226776,0.0075225830078125,0
still,0.2142,0.3762206733226776,0.0075225830078125,0
still,0.2149,0.3762206733226776,0.0075225830078125,0
still,0.2156,0.3762206733226776,0.0075225830078125,0
still,0.2163,0.3762206733226776,0.0075225830078125,0
still,0.2171,0.3762206733226776,0.0075225830078125,0
