phase,t_s,encoder0,position,fault
spin,13.3958,0.3053588271141052,0.006103515625,0
spin,13.3969,0.3053588271141052,0.006103515625,0
spin,13.3977,0.3053588271141052,0.006103515625,0
spin,13.3987,0.3053588271141052,0.006103515625,0
spin,13.4,0.3053588271141052,0.006103515625,0
spin,13.4008,0.3053588271141052,0.006103515625,0
spin,13.4018,0.3053588271141052,0.006103515625,0
spin,13.4029,0.3053588271141052,0.006103515625,0
spin,13.4038,0.3053588271141052,0.006103515625,0
spin,13.4048,0.3053588271141052,0.006103515625,0
spin,13.4058,0.3053588271141052,0.006103515625,0
spin,13.4068,0.3053588271141052,0.006103515625,0
spin,13.4078,0.3053588271141052,0.006103515625,0
spin,13.4088,0.3053588271141052,0.006103515625,0
spin,13.4098,0.3053588271141052,0.006103515625,0
spin,13.4108,0.3053588271141052,0.006103515625,0
spin,13.4118,0.3053588271141052,0.006103515625,0
spin,13.4128,0.3053588271141052,0.006103515625,0
spin,13.4138,0.3053588271141052,0.006103515625,0
spin,13.4149,0.3053588271141052,0.006103515625,0
spin,13.4157,0.3053588271141052,0.006103515625,0
spin,13.4168,0.3053588271141052,0.006103515625,0
spin,13.4177,0.3053588271141052,0.006103515625,0
spin,13.4188,0.3053588271141052,0.006103515625,0
spin,13.4197,0.3053588271141052,0.006103515625,0
spin,13.4207,0.3053588271141052,0.006103515625,0
spin,13.4217,0.3053588271141052,0.006103515625,0
spin,13.4228,0.3053588271141052,0.006103515625,0
spin,13.4239,0.3053588271141052,0.006103515625,0
spin,13.4247,0.3053588271141052,0.006103515625,0
spin,13.4257,0.3053588271141052,0.006103515625,0
spin,13.4268,0.3053588271141052,0.006103515625,0
spin,13.4278,0.3053588271141052,0.006103515625,0
spin,13.4288,0.3053588271141052,0.006103515625,0
spin,13.4298,0.3053588271141052,0.006103515625,0
spin,13.4308,0.3053588271141052,0.006103515625,0
spin,13.4318,0.3053588271141052,0.006103515625,0
spin,13.4328,0.3053588271141052,0.006103515625,0
spin,13.4338,0.3053588271141052,0.006103515625,0
spin,13.4348,0.3053588271141052,0.006103515625,0
spin,13.4358,0.3053588271141052,0.006103515625,0
spin,13.4368,0.3053588271141052,0.006103515625,0
spin,13.4378,0.3053588271141052,0.006103515625,0
spin,13.4388,0.3053588271141052,0.006103515625,0
spin,13.4398,0.3053588271141052,0.006103515625,0
spin,13.4408,0.3053588271141052,0.006103515625,0
spin,13.4418,0.3053588271141052,0.006103515625,0
spin,13.4428,0.3053588271141052,0.006103515625,0
spin,13.4438,0.3053588271141052,0.006103515625,0
spin,13.4447,0.3053588271141052,0.006103515625,0
spin,13.4458,0.3053588271141052,0.006103515625,0
spin,13.4468,0.3053588271141052,0.006103515625,0
spin,13.4478,0.3053588271141052,0.006103515625,0
spin,13.4488,0.3053588271141052,0.006103515625,0
spin,13.4497,0.3053588271141052,0.006103515625,0
spin,13.4508,0.3053588271141052,0.006103515625,0
spin,13.4518,0.3053588271141052,0.006103515625,0
spin,13.4528,0.3053588271141052,0.006103515625,0
spin,13.4538,0.3053588271141052,0.006103515625,0
spin,13.4548,0.3053588271141052,0.006103515625,0
spin,13.4557,0.3053588271141052,0.006103515625,0
spin,13.4568,0.3053588271141052,0.006103515625,0
spin,13.4578,0.3053588271141052,0.006103515625,0
spin,13.4588,0.3053588271141052,0.006103515625,0
spin,13.4598,0.3053588271141052,0.006103515625,0
spin,13.4607,0.3053588271141052,0.006103515625,0
spin,13.4618,0.3053588271141052,0.006103515625,0
spin,13.4628,0.3053588271141052,0.006103515625,0
spin,13.4638,0.3053588271141052,0.006103515625,0
spin,13.4648,0.3053588271141052,0.006103515625,0
spin,13.4658,0.3053588271141052,0.006103515625,0
spin,13.4668,0.3053588271141052,0.006103515625,0
spin,13.4678,0.3053588271141052,0.006103515625,0
spin,13.4688,0.3053588271141052,0.006103515625,0
spin,13.4698,0.3053588271141052,0.006103515625,0
spin,13.4708,0.3053588271141052,0.006103515625,0
spin,13.4718,0.3053588271141052,0.006103515625,0
spin,13.4728,0.3053588271141052,0.006103515625,0
spin,13.4738,0.3053588271141052,0.006103515625,0
spin,13.4748,0.3053588271141052,0.006103515625,0
spin,13.4758,0.3053588271141052,0.006103515625,0
spin,13.4768,0.3053588271141052,0.006103515625,0
spin,13.4778,0.3053588271141052,0.006103515625,0
spin,13.4788,0.3053588271141052,0.006103515625,0
spin,13.4798,0.3053588271141052,0.006103515625,0
spin,13.4808,0.3053588271141052,0.006103515625,0
spin,13.4818,0.3053588271141052,0.006103515625,0
spin,13.4828,0.3053588271141052,0.006103515625,0
spin,13.4838,0.3053588271141052,0.006103515625,0
spin,13.4848,0.3053588271141052,0.006103515625,0
spin,13.4858,0.3053588271141052,0.006103515625,0
spin,13.4868,0.3053588271141052,0.006103515625,0
spin,13.4878,0.3053588271141052,0.006103515625,0
spin,13.4888,0.3053588271141052,0.006103515625,0
spin,13.4898,0.3053588271141052,0.006103515625,0
spin,13.4908,0.3053588271141052,0.006103515625,0
spin,13.4918,0.3053588271141052,0.006103515625,0
spin,13.4928,0.3053588271141052,0.006103515625,0
spin,13.4938,0.3053588271141052,0.006103515625,0
spin,13.4948,0.3053588271141052,0.006103515625,0
spin,13.4958,0.3053588271141052,0.006103515625,0
spin,13.4968,0.3053588271141052,0.006103515625,0
spin,13.4978,0.3053588271141052,0.006103515625,0
spin,13.4987,0.3053588271141052,0.006103515625,0
spin,13.4998,0.3053588271141052,0.006103515625,0
spin,13.5008,0.3053588271141052,0.006103515625,0
spin,13.5018,0.3053588271141052,0.006103515625,0
spin,13.5028,0.3053588271141052,0.006103515625,0
spin,13.5038,0.3053588271141052,0.006103515625,0
spin,13.5048,0.3053588271141052,0.006103515625,0
spin,13.5058,0.3053588271141052,0.006103515625,0
spin,13.5068,0.3053588271141052,0.006103515625,0
spin,13.5078,0.3053588271141052,0.006103515625,0
spin,13.5088,0.3053588271141052,0.006103515625,0
spin,13.5098,0.3053588271141052,0.006103515625,0
spin,13.5108,0.3053588271141052,0.006103515625,0
spin,13.5118,0.3053588271141052,0.006103515625,0
spin,13.5128,0.3053588271141052,0.006103515625,0
spin,13.5138,0.3053588271141052,0.006103515625,0
spin,13.5147,0.3053588271141052,0.006103515625,0
spin,13.5158,0.3053588271141052,0.006103515625,0
spin,13.5167,0.3053588271141052,0.006103515625,0
spin,13.5178,0.3053588271141052,0.006103515625,0
spin,13.5187,0.3053588271141052,0.006103515625,0
spin,13.5198,0.3053588271141052,0.006103515625,0
spin,13.5207,0.3053588271141052,0.006103515625,0
spin,13.5218,0.3053588271141052,0.006103515625,0
spin,13.5227,0.3053588271141052,0.006103515625,0
spin,13.5237,0.3053588271141052,0.006103515625,0
spin,13.5247,0.3053588271141052,0.006103515625,0
spin,13.5257,0.3053588271141052,0.006103515625,0
spin,13.5268,0.3053588271141052,0.006103515625,0
spin,13.5278,0.3053588271141052,0.006103515625,0
spin,13.5287,0.3053588271141052,0.006103515625,0
spin,13.5297,0.3053588271141052,0.006103515625,0
spin,13.5307,0.3053588271141052,0.006103515625,0
spin,13.5317,0.3053588271141052,0.006103515625,0
spin,13.5327,0.30532512068748474,0.006103515625,0
spin,13.5337,0.305299311876297,0.006103515625,0
spin,13.5348,0.3052913546562195,0.006103515625,0
spin,13.5358,0.30526643991470337,0.006103515625,0
spin,13.5367,0.30523625016212463,0.006103515625,0
spin,13.5377,0.305225670337677,0.006103515625,0
spin,13.5387,0.30522385239601135,0.006103515625,0
spin,13.5398,0.3052254319190979,0.006103515625,0
spin,13.5407,0.3052278161048889,0.006103515625,0
spin,13.5417,0.30523017048835754,0.006103515625,0
spin,13.5427,0.3052319586277008,0.006103515625,0
spin,13.5437,0.30523332953453064,0.006103515625,0
spin,13.5447,0.3052344024181366,0.006103515625,0
spin,13.5458,0.3052350878715515,0.006103515625,0
spin,13.5468,0.30523568391799927,0.006103515625,0
spin,13.5478,0.3052360713481903,0.006103515625,0
spin,13.5488,0.30523625016212463,0.006103515625,0
spin,13.5498,0.3052363395690918,0.006103515625,0
spin,13.5508,0.30523642897605896,0.006103515625,0
spin,13.5518,0.3052365183830261,0.006103515625,0
spin,13.5528,0.3052365183830261,0.006103515625,0
spin,13.5538,0.30523669719696045,0.006103515625,0
spin,13.5548,0.30523669719696045,0.006103515625,0
spin,13.5558,0.30523669719696045,0.006103515625,0
spin,13.5568,0.30523672699928284,0.006103515625,0
spin,13.5578,0.3052367866039276,0.006103515625,0
spin,13.5588,0.3052367866039276,0.006103515625,0
spin,13.5598,0.3052367866039276,0.006103515625,0
spin,13.5608,0.3052367866039276,0.006103515625,0
spin,13.5618,0.3052367866039276,0.006103515625,0
spin,13.5628,0.3052367866039276,0.006103515625,0
spin,13.5638,0.3052367866039276,0.006103515625,0
spin,13.5648,0.3052367866039276,0.006103515625,0
spin,13.5658,0.3052367866039276,0.006103515625,0
spin,13.5668,0.3052367866039276,0.006103515625,0
spin,13.5678,0.3052367866039276,0.006103515625,0
spin,13.5688,0.3052367866039276,0.006103515625,0
spin,13.5698,0.3052367866039276,0.006103515625,0
spin,13.5708,0.3052367866039276,0.006103515625,0
spin,13.5718,0.3052367866039276,0.006103515625,0
spin,13.5728,0.3052367866039276,0.006103515625,0
spin,13.5738,0.3052367866039276,0.006103515625,0
spin,13.5748,0.3052367866039276,0.006103515625,0
spin,13.5758,0.3052367866039276,0.006103515625,0
spin,13.5768,0.3052367866039276,0.006103515625,0
spin,13.5778,0.3052367866039276,0.006103515625,0
spin,13.5788,0.3052367866039276,0.006103515625,0
spin,13.5798,0.3052367866039276,0.006103515625,0
spin,13.5808,0.3052367866039276,0.006103515625,0
spin,13.5817,0.3052367866039276,0.006103515625,0
spin,13.5827,0.3052367866039276,0.006103515625,0
spin,13.5838,0.3052367866039276,0.006103515625,0
spin,13.5848,0.3052367866039276,0.006103515625,0
spin,13.5859,0.3052367866039276,0.006103515625,0
spin,13.5868,0.3052367866039276,0.006103515625,0
spin,13.5878,0.3052367866039276,0.006103515625,0
spin,13.5889,0.3052367866039276,0.006103515625,0
spin,13.5898,0.3052367866039276,0.006103515625,0
spin,13.5907,0.3052367866039276,0.006103515625,0
spin,13.5918,0.3052367866039276,0.006103515625,0
spin,13.5928,0.3052367866039276,0.006103515625,0
spin,13.5939,0.3052367866039276,0.006103515625,0
spin,13.5948,0.3052367866039276,0.006103515625,0
spin,13.5957,0.3052367866039276,0.006103515625,0
spin,13.5968,0.3052367866039276,0.006103515625,0
spin,13.5978,0.3052367866039276,0.006103515625,0
spin,13.5988,0.3052367866039276,0.006103515625,0
spin,13.5997,0.3052367866039276,0.006103515625,0
spin,13.6008,0.3052367866039276,0.006103515625,0
spin,13.6018,0.3052367866039276,0.006103515625,0
spin,13.6028,0.3052367866039276,0.006103515625,0
spin,13.6038,0.3052367866039276,0.006103515625,0
spin,13.6047,0.3052367866039276,0.006103515625,0
spin,13.6057,0.3052367866039276,0.006103515625,0
spin,13.6067,0.3052367866039276,0.006103515625,0
spin,13.6077,0.3052367866039276,0.006103515625,0
spin,13.6087,0.3052367866039276,0.006103515625,0
spin,13.6097,0.3052367866039276,0.006103515625,0
spin,13.6108,0.3052367866039276,0.006103515625,0
spin,13.6117,0.3052367866039276,0.006103515625,0
spin,13.6128,0.3052367866039276,0.006103515625,0
spin,13.6138,0.3052367866039276,0.006103515625,0
spin,13.6148,0.3052367866039276,0.006103515625,0
spin,13.6158,0.3052367866039276,0.006103515625,0
spin,13.6168,0.3052367866039276,0.006103515625,0
spin,13.6178,0.3052367866039276,0.006103515625,0
spin,13.6188,0.3052367866039276,0.006103515625,0
spin,13.6197,0.3052367866039276,0.006103515625,0
spin,13.6209,0.3052367866039276,0.006103515625,0
spin,13.6219,0.3052367866039276,0.006103515625,0
spin,13.6228,0.3052367866039276,0.006103515625,0
spin,13.6238,0.3052367866039276,0.006103515625,0
spin,13.6248,0.3052367866039276,0.006103515625,0
spin,13.6258,0.3052367866039276,0.006103515625,0
spin,13.6269,0.3052367866039276,0.006103515625,0
spin,13.6278,0.3052367866039276,0.006103515625,0
spin,13.6289,0.3052367866039276,0.006103515625,0
spin,13.63,0.3052367866039276,0.006103515625,0
spin,13.6307,0.3052367866039276,0.006103515625,0
spin,13.6317,0.3052367866039276,0.006103515625,0
spin,13.6328,0.3052367866039276,0.006103515625,0
spin,13.6337,0.3052367866039276,0.006103515625,0
spin,13.6348,0.3052367866039276,0.006103515625,0
spin,13.6357,0.3052367866039276,0.006103515625,0
spin,13.6368,0.3052367866039276,0.006103515625,0
spin,13.6378,0.3052367866039276,0.006103515625,0
spin,13.6388,0.3052367866039276,0.006103515625,0
spin,13.6397,0.3052367866039276,0.006103515625,0
spin,13.6408,0.3052367866039276,0.006103515625,0
spin,13.6418,0.3052367866039276,0.006103515625,0
spin,13.6428,0.3052367866039276,0.006103515625,0
spin,13.6438,0.3052367866039276,0.006103515625,0
spin,13.6448,0.3052367866039276,0.006103515625,0
spin,13.6458,0.3052367866039276,0.006103515625,0
spin,13.6468,0.3052367866039276,0.006103515625,0
spin,13.6478,0.3052367866039276,0.006103515625,0
spin,13.6488,0.3052367866039276,0.006103515625,0
spin,13.6498,0.3052367866039276,0.006103515625,0
spin,13.6508,0.3052367866039276,0.006103515625,0
spin,13.6518,0.3052367866039276,0.006103515625,0
spin,13.6527,0.3052367866039276,0.006103515625,0
spin,13.6538,0.3052367866039276,0.006103515625,0
spin,13.6548,0.3052367866039276,0.006103515625,0
spin,13.6558,0.3052367866039276,0.006103515625,0
spin,13.6569,0.3052367866039276,0.006103515625,0
