t_s,pos_deg,vel_rps,tau_cmd,rotor_phase,e1_deg,fault
0.3381,0.0,3.665837766675395e-06,-1.205,0.2625,203.444,0
0.3396,0.0,3.665837766675395e-06,-1.205,0.2625,203.401,0
0.3409,0.0,3.665837766675395e-06,-1.205,0.2625,203.418,0
0.3423,0.0,3.665837766675395e-06,-1.205,0.2625,203.383,0
0.3437,0.0,3.665837766675395e-06,-1.205,0.2625,203.393,0
0.3449,0.0,3.665837766675395e-06,-1.205,0.2625,203.396,0
0.3462,0.0,3.665837766675395e-06,-1.205,0.2625,203.421,0
0.3476,0.0,3.665837766675395e-06,-1.205,0.2625,203.414,0
0.3489,0.0,3.665837766675395e-06,-1.205,0.2625,203.386,0
0.3502,0.0,3.665837766675395e-06,-1.205,0.2625,203.416,0
0.3515,0.0,3.665837766675395e-06,-1.205,0.2625,203.378,0
0.3528,0.0,3.665837766675395e-06,-1.205,0.2625,203.431,0
0.354,0.0,3.665837766675395e-06,-1.205,0.2625,203.386,0
0.3554,0.0,3.665837766675395e-06,-1.205,0.2625,203.413,0
0.3567,0.0,3.665837766675395e-06,-1.205,0.2625,203.4,0
0.358,0.0,3.665837766675395e-06,-1.205,0.2625,203.383,0
0.3593,0.0,3.665837766675395e-06,-1.205,0.2625,203.374,0
0.3606,0.0,3.665837766675395e-06,-1.205,0.2625,203.388,0
0.3619,0.0,3.665837766675395e-06,-1.205,0.2625,203.448,0
0.3632,0.0,3.665837766675395e-06,-1.205,0.2625,203.36,0
0.3645,0.0,3.665837766675395e-06,-1.205,0.2625,203.396,0
0.3657,0.0,3.665837766675395e-06,-1.205,0.2625,203.368,0
0.367,0.0,3.665837766675395e-06,-1.205,0.2625,203.397,0
0.3683,0.0,3.665837766675395e-06,-1.205,0.2625,203.391,0
0.3696,0.0,3.665837766675395e-06,-1.205,0.2625,203.405,0
0.3709,0.0,3.665837766675395e-06,-1.205,0.2625,203.413,0
0.3723,0.0,3.665837766675395e-06,-1.205,0.2625,203.365,0
0.3736,0.0,3.665837766675395e-06,-1.205,0.2625,203.394,0
0.3749,0.0,3.665837766675395e-06,-1.205,0.2625,203.416,0
0.3763,0.0,3.665837766675395e-06,-1.205,0.2625,203.385,0
0.3776,0.0,3.665837766675395e-06,-1.205,0.2625,203.397,0
0.379,0.0,3.665837766675395e-06,-1.205,0.2625,203.374,0
0.3802,0.0,3.665837766675395e-06,-1.205,0.2625,203.401,0
0.3817,0.0,3.665837766675395e-06,-1.205,0.2625,203.39,0
0.383,0.0,3.665837766675395e-06,-1.205,0.2625,203.41,0
0.3845,0.0,3.665837766675395e-06,-1.205,0.2625,203.356,0
0.3858,0.0,3.665837766675395e-06,-1.205,0.2625,203.411,0
0.3871,0.0,3.665837766675395e-06,-1.205,0.2625,203.401,0
0.3884,0.0,3.665837766675395e-06,-1.205,0.2625,203.4,0
0.3896,0.0,3.665837766675395e-06,-1.205,0.2625,203.365,0
0.3909,0.0,3.665837766675395e-06,-1.205,0.2625,203.395,0
0.3921,0.0,3.665837766675395e-06,-1.205,0.2625,203.425,0
0.3935,0.0,3.665837766675395e-06,-1.205,0.2625,203.375,0
0.3948,0.0,3.665837766675395e-06,-1.205,0.2625,203.363,0
0.3961,0.0,3.665837766675395e-06,-1.205,0.2625,203.386,0
0.3976,0.0,3.665837766675395e-06,-1.205,0.2625,203.401,0
0.3988,0.0,3.665837766675395e-06,-1.205,0.2625,203.419,0
0.4001,0.0,3.665837766675395e-06,-1.205,0.2625,203.368,0
0.4016,0.0,3.665837766675395e-06,-1.205,0.2625,203.422,0
0.4029,0.0,3.665837766675395e-06,-1.205,0.2625,203.375,0
0.4042,0.0,3.665837766675395e-06,-1.205,0.2625,203.403,0
0.4055,0.0,3.665837766675395e-06,-1.205,0.2625,203.381,0
0.4068,0.0,3.665837766675395e-06,-1.205,0.2625,203.389,0
0.4081,0.0,3.665837766675395e-06,-1.205,0.2625,203.398,0
0.4094,0.0,3.665837766675395e-06,-1.205,0.2625,203.382,0
0.4106,0.0,3.665837766675395e-06,-1.205,0.2625,203.379,0
0.4119,0.0,3.665837766675395e-06,-1.205,0.2625,203.376,0
0.4133,0.0,3.665837766675395e-06,-1.205,0.2625,203.407,0
0.4146,0.0,3.665837766675395e-06,-1.205,0.2625,203.385,0
0.416,0.0,3.665837766675395e-06,-1.205,0.2625,203.39,0
0.4174,0.0,3.665837766675395e-06,-1.205,0.2625,203.384,0
0.4187,0.0,3.665837766675395e-06,-1.205,0.2625,203.41,0
0.42,0.0,3.665837766675395e-06,-1.205,0.2625,203.411,0
0.4214,0.0,3.665837766675395e-06,-1.205,0.2625,203.381,0
0.4228,0.0,3.665837766675395e-06,-1.205,0.2625,203.397,0
0.4241,0.0,3.665837766675395e-06,-1.205,0.2625,203.386,0
0.4255,0.0,3.665837766675395e-06,-1.205,0.2625,203.41,0
0.4268,0.0,3.665837766675395e-06,-1.205,0.2625,203.404,0
0.4281,0.0,3.665837766675395e-06,-1.205,0.2625,203.377,0
0.4295,0.0,3.665837766675395e-06,-1.205,0.2625,203.374,0
0.4308,0.0,-0.00016908229736145586,-1.254,0.2625,203.402,0
0.4321,0.0,-0.00022533869196195155,-1.269,0.2625,203.383,0
0.4336,0.0,-0.0001812028349377215,-1.257,0.2625,203.432,0
0.4348,0.0,-0.0001270277425646782,-1.242,0.2625,203.39,0
0.4361,0.0,-8.338158659171313e-05,-1.229,0.2625,203.414,0
0.4374,0.0,-5.430456076283008e-05,-1.221,0.2625,203.401,0
0.4387,0.0,-3.2818166801007465e-05,-1.215,0.2625,203.349,0
0.44,0.0,-1.941212576639373e-05,-1.211,0.2625,203.412,0
0.4413,0.0,-1.1270560207776725e-05,-1.209,0.2625,203.379,0
0.4426,0.0,-6.618236511712894e-06,-1.208,0.2625,203.414,0
0.4438,0.0,-3.2514221857127268e-06,-1.207,0.2625,203.393,0
0.4451,0.0,-9.252600534637168e-07,-1.206,0.2625,203.419,0
0.4465,0.0,6.663246381322097e-07,-1.206,0.2625,203.405,0
0.4477,0.0,1.7681912822808954e-06,-1.205,0.2625,203.374,0
0.4489,0.0,2.50276866609056e-06,-1.205,0.2625,203.407,0
0.4503,0.0,3.298559477116214e-06,-1.205,0.2625,203.414,0
0.4517,0.0,3.6658473163697636e-06,-1.205,0.2625,203.391,0
0.4529,0.0,3.6658473163697636e-06,-1.205,0.2625,203.386,0
0.4542,0.0,3.6658473163697636e-06,-1.205,0.2625,203.374,0
0.4555,0.0,3.6658473163697636e-06,-1.205,0.2625,203.404,0
0.4568,0.0,3.6658473163697636e-06,-1.205,0.2625,203.388,0
0.4581,0.0,3.6658473163697636e-06,-1.205,0.2625,203.442,0
0.4594,0.0,3.6658473163697636e-06,-1.205,0.2625,203.43,0
0.4606,0.0,3.6658473163697636e-06,-1.205,0.2625,203.404,0
0.4619,0.0,3.6658473163697636e-06,-1.205,0.2625,203.38,0
0.4632,0.0,3.6658473163697636e-06,-1.205,0.2625,203.414,0
0.4646,0.0,3.6658473163697636e-06,-1.205,0.2625,203.405,0
0.4659,0.0,3.6658473163697636e-06,-1.205,0.2625,203.413,0
0.4672,0.0,3.6658473163697636e-06,-1.205,0.2625,203.354,0
0.4685,0.0,3.6658473163697636e-06,-1.205,0.2625,203.407,0
0.4698,0.0,3.6658473163697636e-06,-1.205,0.2625,203.367,0
0.4711,0.0,3.6658473163697636e-06,-1.205,0.2625,203.423,0
0.4724,0.0,3.6658473163697636e-06,-1.205,0.2625,203.416,0
0.4736,0.0,3.6658473163697636e-06,-1.205,0.2625,203.42,0
0.4749,0.0,3.6658473163697636e-06,-1.205,0.2625,203.392,0
0.4762,0.0,3.6658473163697636e-06,-1.205,0.2625,203.362,0
0.4774,0.0,3.6658473163697636e-06,-1.205,0.2625,203.435,0
0.4787,0.0,3.6658473163697636e-06,-1.205,0.2625,203.376,0
0.48,0.0,3.6658473163697636e-06,-1.205,0.2625,203.356,0
0.4813,0.0,3.6658473163697636e-06,-1.205,0.2625,203.395,0
0.4826,0.0,3.6658473163697636e-06,-1.205,0.2625,203.406,0
0.4839,0.0,3.6658473163697636e-06,-1.205,0.2625,203.441,0
0.4852,0.0,3.6658473163697636e-06,-1.205,0.2625,203.392,0
0.4865,0.0,3.6658473163697636e-06,-1.205,0.2625,203.378,0
0.4877,0.0,3.6658473163697636e-06,-1.205,0.2625,203.372,0
0.4891,0.0,3.6658473163697636e-06,-1.205,0.2625,203.371,0
0.4906,0.0,3.6658473163697636e-06,-1.205,0.2625,203.39,0
0.4919,0.0,3.6658473163697636e-06,-1.205,0.2625,203.431,0
0.4931,0.0,3.6658473163697636e-06,-1.205,0.2625,203.393,0
0.4947,0.0,3.6658473163697636e-06,-1.205,0.2625,203.405,0
0.496,0.0,3.6658473163697636e-06,-1.205,0.2625,203.423,0
0.4974,0.0,3.6658473163697636e-06,-1.205,0.2625,203.384,0
0.4987,0.0,3.6658473163697636e-06,-1.205,0.2625,203.417,0
0.5001,0.0,3.6658473163697636e-06,-1.205,0.2625,203.368,0
0.5014,0.0,3.6658473163697636e-06,-1.205,0.2625,203.384,0
0.5027,0.0,3.6658473163697636e-06,-1.205,0.2625,203.406,0
0.504,0.0,3.6658473163697636e-06,-1.205,0.2625,203.376,0
0.5054,0.0,3.6658473163697636e-06,-1.205,0.2625,203.398,0
0.5066,0.0,3.6658473163697636e-06,-1.205,0.2625,203.404,0
0.5079,0.0,3.6658473163697636e-06,-1.205,0.2625,203.428,0
