phase,t_s,encoder0,position,fault
still,0.0716,0.3001768887042999,0.0059967041015625,0
still,0.0724,0.3001756966114044,0.0059967041015625,0
still,0.0731,0.3001748025417328,0.0059967041015625,0
still,0.0738,0.30017396807670593,0.0059967041015625,0
still,0.0745,0.30017322301864624,0.0059967041015625,0
still,0.0752,0.3001728057861328,0.0059967041015625,0
still,0.0759,0.3001723885536194,0.0059967041015625,0
still,0.0767,0.30017197132110596,0.0059967041015625,0
still,0.0774,0.3001716136932373,0.0059967041015625,0
still,0.0781,0.30017152428627014,0.0059967041015625,0
still,0.0788,0.300171434879303,0.0059967041015625,0
still,0.0795,0.3001713752746582,0.0059967041015625,0
still,0.0802,0.30017125606536865,0.0059967041015625,0
still,0.0809,0.3001711964607239,0.0059967041015625,0
still,0.0816,0.3001711666584015,0.0059967041015625,0
still,0.0823,0.3001711666584015,0.0059967041015625,0
still,0.083,0.30017098784446716,0.0059967041015625,0
still,0.0837,0.30017098784446716,0.0059967041015625,0
still,0.0844,0.30017098784446716,0.0059967041015625,0
still,0.0851,0.30017098784446716,0.0059967041015625,0
still,0.0858,0.30017098784446716,0.0059967041015625,0
still,0.0865,0.30017098784446716,0.0059967041015625,0
still,0.0872,0.3001708984375,0.0059967041015625,0
still,0.0879,0.3001708984375,0.0059967041015625,0
still,0.0886,0.3001708984375,0.0059967041015625,0
still,0.0892,0.3001708984375,0.0059967041015625,0
still,0.0899,0.3001708984375,0.0059967041015625,0
still,0.0905,0.3001708984375,0.0059967041015625,0
still,0.0912,0.3001708984375,0.0059967041015625,0
still,0.0919,0.3001708984375,0.0059967041015625,0
still,0.0925,0.3001708984375,0.0059967041015625,0
still,0.0932,0.3001708984375,0.0059967041015625,0
still,0.0939,0.3001708984375,0.0059967041015625,0
still,0.0945,0.3001708984375,0.0059967041015625,0
still,0.0952,0.3001708984375,0.0059967041015625,0
still,0.0959,0.3001708984375,0.0059967041015625,0
still,0.0966,0.3001708984375,0.0059967041015625,0
still,0.0973,0.3001708984375,0.0059967041015625,0
still,0.0979,0.3001708984375,0.0059967041015625,0
still,0.0987,0.3001708984375,0.0059967041015625,0
still,0.0994,0.3001708984375,0.0059967041015625,0
still,0.1001,0.3001708984375,0.0059967041015625,0
still,0.1008,0.3001708984375,0.0059967041015625,0
still,0.1015,0.3001708984375,0.0059967041015625,0
still,0.1021,0.3001708984375,0.0059967041015625,0
still,0.1028,0.3001708984375,0.0059967041015625,0
still,0.1035,0.3001708984375,0.0059967041015625,0
still,0.1041,0.3001708984375,0.0059967041015625,0
still,0.1048,0.3001708984375,0.0059967041015625,0
still,0.1055,0.3001708984375,0.0059967041015625,0
still,0.1061,0.3001708984375,0.0059967041015625,0
still,0.1068,0.3001708984375,0.0059967041015625,0
still,0.1075,0.3001708984375,0.0059967041015625,0
still,0.1081,0.3001708984375,0.0059967041015625,0
still,0.1088,0.3001708984375,0.0059967041015625,0
still,0.1094,0.3001708984375,0.0059967041015625,0
still,0.1101,0.3001708984375,0.0059967041015625,0
still,0.1107,0.3001708984375,0.0059967041015625,0
still,0.1114,0.3001708984375,0.0059967041015625,0
still,0.1121,0.3001708984375,0.0059967041015625,0
still,0.1128,0.3001708984375,0.0059967041015625,0
still,0.1134,0.3001708984375,0.0059967041015625,0
still,0.1141,0.3001708984375,0.0059967041015625,0
still,0.1148,0.3001708984375,0.0059967041015625,0
still,0.1154,0.3001708984375,0.0059967041015625,0
still,0.1161,0.3001708984375,0.0059967041015625,0
still,0.1168,0.3001708984375,0.0059967041015625,0
still,0.1175,0.3001708984375,0.0059967041015625,0
still,0.1181,0.3001708984375,0.0059967041015625,0
still,0.1188,0.3001708984375,0.0059967041015625,0
still,0.1195,0.3001708984375,0.0059967041015625,0
still,0.1201,0.3001708984375,0.0059967041015625,0
still,0.1208,0.3001708984375,0.0059967041015625,0
still,0.1215,0.3001708984375,0.0059967041015625,0
still,0.1222,0.3001708984375,0.0059967041015625,0
still,0.1228,0.3001708984375,0.0059967041015625,0
still,0.1235,0.3001708984375,0.0059967041015625,0
still,0.1242,0.3001708984375,0.0059967041015625,0
still,0.1249,0.3001708984375,0.0059967041015625,0
still,0.1256,0.3001708984375,0.0059967041015625,0
still,0.1262,0.3001708984375,0.0059967041015625,0
still,0.1269,0.3001708984375,0.0059967041015625,0
still,0.1277,0.3001708984375,0.0059967041015625,0
still,0.1284,0.3001708984375,0.0059967041015625,0
still,0.1291,0.3001708984375,0.0059967041015625,0
still,0.1298,0.3001708984375,0.0059967041015625,0
still,0.1305,0.3001708984375,0.0059967041015625,0
still,0.1311,0.3001708984375,0.0059967041015625,0
still,0.1318,0.3001708984375,0.0059967041015625,0
still,0.1325,0.3001708984375,0.0059967041015625,0
still,0.1332,0.3001708984375,0.0059967041015625,0
still,0.1339,0.3001708984375,0.0059967041015625,0
still,0.1347,0.3001708984375,0.0059967041015625,0
still,0.1354,0.3001708984375,0.0059967041015625,0
still,0.1361,0.3001708984375,0.0059967041015625,0
still,0.1367,0.3001708984375,0.0059967041015625,0
still,0.1373,0.3001708984375,0.0059967041015625,0
still,0.138,0.3001708984375,0.0059967041015625,0
still,0.1387,0.3001708984375,0.0059967041015625,0
still,0.1393,0.3001708984375,0.0059967041015625,0
still,0.14,0.3001708984375,0.0059967041015625,0
still,0.1408,0.3001708984375,0.0059967041015625,0
still,0.1415,0.30014532804489136,0.0059967041015625,0
still,0.1422,0.3001212775707245,0.0059967041015625,0
still,0.1429,0.30010899901390076,0.0059967041015625,0
still,0.1435,0.3001037538051605,0.0059967041015625,0
still,0.1442,0.30010169744491577,0.0059967041015625,0
still,0.1449,0.3001014292240143,0.0059967041015625,0
still,0.1455,0.30010196566581726,0.0059967041015625,0
still,0.1461,0.3001028597354889,0.0059967041015625,0
still,0.1468,0.30010390281677246,0.0059967041015625,0
still,0.1474,0.30010485649108887,0.0059967041015625,0
still,0.1481,0.3001057207584381,0.0059967041015625,0
still,0.1487,0.3001064956188202,0.0059967041015625,0
still,0.1494,0.30010727047920227,0.0059967041015625,0
still,0.15,0.3001076877117157,0.0059967041015625,0
