t_s,K,D,phase,theta_d,theta,omega,tau_cmd,tau_meas,q_current_A,fet,fault
-0.8353,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.13008621335029602,0.025459855794906616,32.0,0
-0.8339,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.14422635734081268,-0.028227297589182854,32.0,0
-0.8327,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.40439873933792114,-0.07914699614048004,32.0,0
-0.8315,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.8370775580406189,-0.16382884979248047,32.0,0
-0.8302,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.014140081591904163,0.002767429454252124,32.0,0
-0.829,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.4468189477920532,-0.08744928240776062,32.0,0
-0.8275,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.1442262828350067,0.02822728455066681,32.0,0
-0.8261,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.2884525656700134,0.05645456910133362,32.0,0
-0.8248,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.5344849824905396,0.10460685193538666,32.0,0
-0.8235,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.13008621335029602,0.025459853932261467,32.0,0
-0.8223,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,1.097249984741211,0.2147485464811325,32.0,0
-0.821,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.014140100218355656,0.0027674331795424223,32.0,0
-0.8197,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.13008621335029602,0.025459853932261467,32.0,0
-0.8184,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.41853877902030945,0.08191442489624023,32.0,0
-0.8171,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-2.2908187347070452e-08,-4.483481585992877e-09,32.0,0
-0.8159,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.8087974786758423,0.15829399228096008,32.0,0
-0.8146,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.40439870953559875,0.050919707864522934,32.0,0
-0.8133,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.1442262828350067,0.02822728268802166,32.0,0
-0.8121,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.2743125259876251,-0.053687140345573425,32.0,0
-0.8107,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.1442263126373291,-0.028227288275957108,32.0,0
-0.8094,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.014140091836452484,0.0027674315497279167,32.0,0
-0.8081,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.13008618354797363,0.02545984834432602,32.0,0
-0.8068,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.5486249923706055,-0.10737427324056625,32.0,0
-0.8056,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.13008621335029602,-0.025459855794906616,32.0,0
-0.8044,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.028280183672904968,-0.0055348630994558334,32.0,0
-0.8032,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.26017239689826965,0.025459852069616318,32.0,0
-0.802,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.39025864005088806,0.07637956738471985,32.0,0
-0.8005,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.6787114143371582,-0.13283416628837585,32.0,0
-0.7993,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.014140068553388119,0.0027674268931150436,32.0,0
-0.7981,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.2743125259876251,-0.053687140345573425,32.0,0
-0.7968,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.014140091836452484,0.0027674315497279167,32.0,0
-0.7956,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.13008618354797363,0.02545984834432602,32.0,0
-0.7943,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.13008618354797363,0.02545984834432602,32.0,0
-0.7931,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.2743125259876251,-0.053687140345573425,32.0,0
-0.7919,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.0,0.0,32.0,0
-0.7906,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.2884526252746582,-0.056454576551914215,32.0,0
-0.7894,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.13008621335029602,-0.025459853932261467,32.0,0
-0.7882,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.1442263126373291,0.028227288275957108,32.0,0
-0.7869,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.26017242670059204,-0.050919707864522934,32.0,0
-0.7857,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.014140100218355656,0.0027674331795424223,32.0,0
-0.7844,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.1442262828350067,0.02822728082537651,32.0,0
-0.7831,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.3902586102485657,-0.07637955993413925,32.0,0
-0.7819,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,0.26017242670059204,0.050919707864522934,32.0,0
-0.7807,50,10.0,settle,10.534927368164062,10.534912109375,1.3060630408290308e-05,0.0006323331490420969,-0.014140091836452484,-0.0027674315497279167,32.0,0
-0.7794,50,10.0,settle,10.534927368164062,10.534912109375,0.0002225172647740692,-0.001462233194615692,0.11269696056842804,0.022056512534618378,32.0,0
-0.7782,50,10.0,settle,10.534927368164062,10.534912109375,0.00023035275808069855,-0.0015405881276819855,0.6941458582878113,0.13585492968559265,32.0,0
-0.7769,50,10.0,settle,10.534927368164062,10.534912109375,0.00017893235781230032,-0.0010263841249980032,0.017130151391029358,0.0033526315819472075,32.0,0
-0.7757,50,10.0,settle,10.534927368164062,10.534912109375,0.00012638967018574476,-0.0005009572487324476,-0.1456645131111145,-0.02850876748561859,32.0,0
-0.7744,50,10.0,settle,10.534927368164062,10.534912109375,8.50084688863717e-05,-8.714523573871702e-05,-9.599935069104504e-09,-1.8788535172120646e-09,32.0,0
-0.7732,50,10.0,settle,10.534927368164062,10.534912109375,5.764545130659826e-05,0.0001864849400590174,1.8034079785067547e-09,3.5295441569438424e-10,32.0,0
-0.7719,50,10.0,settle,10.534927368164062,10.534912109375,3.670998921734281e-05,0.0003958395609515719,0.25739189982414246,0.05037551745772362,32.0,0
-0.7706,50,10.0,settle,10.534927368164062,10.534912109375,2.244694587716367e-05,0.0005384699943533633,0.12871260941028595,0.025191020220518112,32.0,0
-0.7694,50,10.0,settle,10.534927368164062,10.534912109375,1.1673139852064196e-05,0.000646208054604358,-1.1651682285673814e-08,-2.280411859345577e-09,32.0,0
-0.768,50,10.0,settle,10.534927368164062,10.534912109375,2.205252712883521e-06,0.0007408869259961648,-0.14552956819534302,-0.028482355177402496,32.0,0
-0.7664,50,10.0,settle,10.534927368164062,10.534912109375,-3.1816496175451903e-06,0.0007947559493004519,-0.6940516233444214,-0.13583648204803467,32.0,0
-0.7651,50,10.0,settle,10.534927368164062,10.534912109375,-6.56886959404801e-06,0.0008286281490654801,0.3862209916114807,0.07558933645486832,32.0,0
-0.7638,50,10.0,settle,10.534927368164062,10.534912109375,-9.201106877299026e-06,0.0008549505218979903,-0.6772720217704773,-0.13255245983600616,32.0,0
-0.7625,50,10.0,settle,10.534927368164062,10.534912109375,-1.1323219041514676e-05,0.0008761716435401468,-0.1455136388540268,-0.028479238972067833,32.0,0
-0.7612,50,10.0,settle,10.534927368164062,10.534912109375,-1.2914800208818633e-05,0.0008920874552131863,-0.2910272777080536,-0.056958477944135666,32.0,0
-0.7599,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,-0.5485267639160156,-0.10735505819320679,32.0,0
-0.7585,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,0.40301671624183655,0.07887651026248932,32.0,0
-0.7571,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,0.5485267639160156,0.10735505819320679,32.0,0
-0.7558,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,-0.2575065493583679,-0.05039795860648155,32.0,0
-0.7545,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,-0.6940370202064514,-0.13583362102508545,32.0,0
-0.7533,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,-0.41977351903915405,-0.08215607702732086,32.0,0
-0.752,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,0.2742633819580078,0.053677529096603394,32.0,0
-0.7507,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,-0.14551013708114624,-0.028478551656007767,32.0,0
-0.7493,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,0.582040548324585,0.11391420662403107,32.0,0
-0.7479,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,-0.12875324487686157,-0.02519897371530533,32.0,0
-0.7465,50,10.0,settle,10.534927368164062,10.534912109375,-1.315965891990345e-05,0.0008945360423240345,-0.2910202741622925,-0.05695710331201553,32.0,0
