phase,t_s,encoder0,position,fault
spin,44.4168,0.3039551377296448,0.006072998046875,0
spin,44.4178,0.3039551377296448,0.006072998046875,0
spin,44.4188,0.3039551377296448,0.006072998046875,0
spin,44.4198,0.3039551377296448,0.006072998046875,0
spin,44.4209,0.3039551377296448,0.006072998046875,0
spin,44.4218,0.3039551377296448,0.006072998046875,0
spin,44.4228,0.3039551377296448,0.006072998046875,0
spin,44.4239,0.3039551377296448,0.006072998046875,0
spin,44.4304,0.3039551377296448,0.006072998046875,0
spin,44.4316,0.3039551377296448,0.006072998046875,0
spin,44.4325,0.3039551377296448,0.006072998046875,0
spin,44.4338,0.3039551377296448,0.006072998046875,0
spin,44.4349,0.3039551377296448,0.006072998046875,0
spin,44.4357,0.3039551377296448,0.006072998046875,0
spin,44.4367,0.3039551377296448,0.006072998046875,0
spin,44.4375,0.3039551377296448,0.006072998046875,0
spin,44.4383,0.3039551377296448,0.006072998046875,0
spin,44.4391,0.3039551377296448,0.006072998046875,0
spin,44.4398,0.3039551377296448,0.006072998046875,0
spin,44.4413,0.3039551377296448,0.006072998046875,0
spin,44.4422,0.3039551377296448,0.006072998046875,0
spin,44.4429,0.3039551377296448,0.006072998046875,0
spin,44.4437,0.3039551377296448,0.006072998046875,0
spin,44.4446,0.3039551377296448,0.006072998046875,0
spin,44.4459,0.3039551377296448,0.006072998046875,0
spin,44.4467,0.3039551377296448,0.006072998046875,0
spin,44.4475,0.3039551377296448,0.006072998046875,0
spin,44.4483,0.3039551377296448,0.006072998046875,0
spin,44.4491,0.3039551377296448,0.006072998046875,0
spin,44.4499,0.3039551377296448,0.006072998046875,0
spin,44.4508,0.3039551377296448,0.006072998046875,0
spin,44.4516,0.3039551377296448,0.006072998046875,0
spin,44.4526,0.3039551377296448,0.006072998046875,0
spin,44.4535,0.3039551377296448,0.006072998046875,0
spin,44.4543,0.3039551377296448,0.006072998046875,0
spin,44.4551,0.3039551377296448,0.006072998046875,0
spin,44.4559,0.3039551377296448,0.006072998046875,0
spin,44.457,0.3039551377296448,0.006072998046875,0
spin,44.4579,0.3039551377296448,0.006072998046875,0
spin,44.4587,0.3039551377296448,0.006072998046875,0
spin,44.4595,0.3039551377296448,0.006072998046875,0
spin,44.4602,0.3039551377296448,0.006072998046875,0
spin,44.4609,0.3039551377296448,0.006072998046875,0
spin,44.4617,0.3039551377296448,0.006072998046875,0
spin,44.4625,0.3039551377296448,0.006072998046875,0
spin,44.4632,0.3039551377296448,0.006072998046875,0
spin,44.464,0.3039551377296448,0.006072998046875,0
spin,44.4649,0.3039551377296448,0.006072998046875,0
spin,44.4658,0.3039551377296448,0.006072998046875,0
spin,44.4665,0.3039551377296448,0.006072998046875,0
spin,44.4673,0.3039551377296448,0.006072998046875,0
spin,44.4681,0.3039551377296448,0.006072998046875,0
spin,44.4689,0.3039551377296448,0.006072998046875,0
spin,44.47,0.3039551377296448,0.006072998046875,0
spin,44.4708,0.3039551377296448,0.006072998046875,0
spin,44.4717,0.3039551377296448,0.006072998046875,0
spin,44.4727,0.3039551377296448,0.006072998046875,0
spin,44.4738,0.3039551377296448,0.006072998046875,0
spin,44.4747,0.3039551377296448,0.006072998046875,0
spin,44.4757,0.3039551377296448,0.006072998046875,0
spin,44.4767,0.3039551377296448,0.006072998046875,0
spin,44.4777,0.3039551377296448,0.006072998046875,0
spin,44.4787,0.3039551377296448,0.006072998046875,0
spin,44.4798,0.3039551377296448,0.006072998046875,0
spin,44.4807,0.3039551377296448,0.006072998046875,0
spin,44.4817,0.3039551377296448,0.006072998046875,0
spin,44.4827,0.3039551377296448,0.006072998046875,0
spin,44.4837,0.3039551377296448,0.006072998046875,0
spin,44.4847,0.3039551377296448,0.006072998046875,0
spin,44.4857,0.3039551377296448,0.006072998046875,0
spin,44.4867,0.3039551377296448,0.006072998046875,0
spin,44.4878,0.3039551377296448,0.006072998046875,0
spin,44.4887,0.3039551377296448,0.006072998046875,0
spin,44.4898,0.3039551377296448,0.006072998046875,0
spin,44.4909,0.3039551377296448,0.006072998046875,0
spin,44.4917,0.3039551377296448,0.006072998046875,0
spin,44.4927,0.3039551377296448,0.006072998046875,0
spin,44.4938,0.3039551377296448,0.006072998046875,0
spin,44.4947,0.3039551377296448,0.006072998046875,0
spin,44.4958,0.3039551377296448,0.006072998046875,0
spin,44.4967,0.3039551377296448,0.006072998046875,0
spin,44.4977,0.3039551377296448,0.006072998046875,0
spin,44.4988,0.3039551377296448,0.006072998046875,0
spin,44.4997,0.3039551377296448,0.006072998046875,0
spin,44.5007,0.3039551377296448,0.006072998046875,0
spin,44.5017,0.3039551377296448,0.006072998046875,0
spin,44.5028,0.3039551377296448,0.006072998046875,0
spin,44.5037,0.3039551377296448,0.006072998046875,0
spin,44.5048,0.3039551377296448,0.006072998046875,0
spin,44.5057,0.3039551377296448,0.006072998046875,0
spin,44.5067,0.3039551377296448,0.006072998046875,0
spin,44.5077,0.3039551377296448,0.006072998046875,0
spin,44.5088,0.3039551377296448,0.006072998046875,0
