t_s,pos_deg,vel_rps,tau_cmd,rotor_phase,e1_deg,fault
0.0479,0.0,-2.2177935534273274e-05,-0.299,0.4532,201.762,0
0.0491,0.0,-1.2628428521566093e-05,-0.297,0.4532,201.779,0
0.0504,0.0,-7.792459655320272e-06,-0.297,0.4532,201.785,0
0.0516,0.0,-4.242001523380168e-06,-0.296,0.4532,201.761,0
0.053,0.0,-1.7321945051662624e-06,-0.296,0.4532,201.789,0
0.0542,0.0,1.654643284609847e-07,-0.296,0.4532,201.771,0
0.0556,0.0,1.5121900105441455e-06,-0.296,0.4532,201.776,0
0.0569,0.0,2.369197318330407e-06,-0.296,0.4532,201.787,0
0.0582,0.0,3.164988129356061e-06,-0.295,0.4532,201.781,0
0.0595,0.0,3.59349087375449e-06,-0.295,0.4532,201.791,0
0.0607,0.0,3.59349087375449e-06,-0.295,0.4532,201.806,0
0.0621,0.0,3.59349087375449e-06,-0.295,0.4532,201.789,0
0.0634,0.0,3.59349087375449e-06,-0.295,0.4532,201.767,0
0.0646,0.0,3.59349087375449e-06,-0.295,0.4532,201.775,0
0.0659,0.0,3.59349087375449e-06,-0.295,0.4532,201.772,0
0.0673,0.0,3.59349087375449e-06,-0.295,0.4532,201.782,0
0.0685,0.0,3.59349087375449e-06,-0.295,0.4532,201.77,0
0.0698,0.0,3.59349087375449e-06,-0.295,0.4532,201.799,0
0.0711,0.0,3.59349087375449e-06,-0.295,0.4532,201.769,0
0.0725,0.0,3.59349087375449e-06,-0.295,0.4532,201.818,0
0.0739,0.0,3.59349087375449e-06,-0.295,0.4532,201.798,0
0.0754,0.0,3.59349087375449e-06,-0.295,0.4532,201.799,0
0.0768,0.0,3.59349087375449e-06,-0.295,0.4532,201.808,0
0.0781,0.0,3.59349087375449e-06,-0.295,0.4532,201.809,0
0.0794,0.0,3.59349087375449e-06,-0.295,0.4532,201.763,0
0.0807,0.0,3.59349087375449e-06,-0.295,0.4532,201.796,0
0.0822,0.0,3.59349087375449e-06,-0.295,0.4532,201.802,0
0.0835,0.0,3.59349087375449e-06,-0.295,0.4532,201.78,0
0.0848,0.0,3.59349087375449e-06,-0.295,0.4532,201.774,0
0.0861,0.0,3.59349087375449e-06,-0.295,0.4532,201.784,0
0.0874,0.0,3.59349087375449e-06,-0.295,0.4532,201.798,0
0.0887,0.0,3.59349087375449e-06,-0.295,0.4532,201.8,0
0.0899,0.0,3.59349087375449e-06,-0.295,0.4532,201.783,0
0.0912,0.0,3.59349087375449e-06,-0.295,0.4532,201.791,0
0.0925,0.0,3.59349087375449e-06,-0.295,0.4532,201.764,0
0.0939,0.0,3.59349087375449e-06,-0.295,0.4532,201.797,0
0.0951,0.0,3.59349087375449e-06,-0.295,0.4532,201.78,0
0.0964,0.0,3.59349087375449e-06,-0.295,0.4532,201.791,0
0.0977,0.0,3.59349087375449e-06,-0.295,0.4532,201.801,0
0.0991,0.0,3.59349087375449e-06,-0.295,0.4532,201.844,0
0.1004,0.0,3.59349087375449e-06,-0.295,0.4532,201.777,0
0.1016,0.0,3.59349087375449e-06,-0.295,0.4532,201.786,0
0.1029,0.0,3.59349087375449e-06,-0.295,0.4532,201.806,0
0.1042,0.0,3.59349087375449e-06,-0.295,0.4532,201.8,0
0.1055,0.0,3.59349087375449e-06,-0.295,0.4532,201.78,0
0.1068,0.0,3.59349087375449e-06,-0.295,0.4532,201.798,0
0.1081,0.0,3.59349087375449e-06,-0.295,0.4532,201.788,0
0.1094,0.0,3.59349087375449e-06,-0.295,0.4532,201.777,0
0.1106,0.0,3.59349087375449e-06,-0.295,0.4532,201.76,0
0.1122,0.0,3.59349087375449e-06,-0.295,0.4532,201.804,0
0.1135,0.0,3.59349087375449e-06,-0.295,0.4532,201.768,0
0.1148,0.0,3.59349087375449e-06,-0.295,0.4532,201.794,0
0.1162,0.0,3.59349087375449e-06,-0.295,0.4532,201.76,0
0.1175,0.0,3.59349087375449e-06,-0.295,0.4532,201.832,0
0.1188,0.0,3.59349087375449e-06,-0.295,0.4532,201.797,0
0.1202,0.0,3.59349087375449e-06,-0.295,0.4532,201.769,0
0.1214,0.0,3.59349087375449e-06,-0.295,0.4532,201.746,0
0.1226,0.0,3.59349087375449e-06,-0.295,0.4532,201.781,0
0.124,0.0,3.59349087375449e-06,-0.295,0.4532,201.795,0
0.1252,0.0,3.59349087375449e-06,-0.295,0.4532,201.753,0
0.1266,0.0,3.59349087375449e-06,-0.295,0.4532,201.777,0
0.1283,0.0,3.59349087375449e-06,-0.295,0.4532,201.796,0
0.1296,0.0,3.59349087375449e-06,-0.295,0.4532,201.819,0
0.1308,0.0,3.59349087375449e-06,-0.295,0.4532,201.763,0
0.1321,0.0,3.59349087375449e-06,-0.295,0.4532,201.803,0
0.1334,0.0,3.59349087375449e-06,-0.295,0.4532,201.773,0
0.1346,0.0,3.59349087375449e-06,-0.295,0.4532,201.764,0
0.1359,0.0,3.59349087375449e-06,-0.295,0.4532,201.81,0
0.1373,0.0,3.59349087375449e-06,-0.295,0.4532,201.779,0
0.1386,0.0,3.59349087375449e-06,-0.295,0.4532,201.745,0
0.1399,0.0,3.59349087375449e-06,-0.295,0.4532,201.776,0
0.1411,0.0,3.59349087375449e-06,-0.295,0.4532,201.784,0
0.1426,0.0,3.59349087375449e-06,-0.295,0.4532,201.817,0
0.1443,0.0,3.59349087375449e-06,-0.295,0.4532,201.81,0
0.1457,0.0,3.59349087375449e-06,-0.295,0.4532,201.757,0
0.1471,0.0,3.59349087375449e-06,-0.295,0.4532,201.802,0
0.1484,0.0,3.59349087375449e-06,-0.295,0.4532,201.79,0
0.1498,0.0,3.59349087375449e-06,-0.295,0.4532,201.802,0
0.1512,0.0,3.59349087375449e-06,-0.295,0.4532,201.769,0
0.1524,0.0,3.59349087375449e-06,-0.295,0.4532,201.794,0
0.1539,0.0,3.59349087375449e-06,-0.295,0.4532,201.789,0
0.1552,0.0,3.59349087375449e-06,-0.295,0.4532,201.821,0
0.1565,0.0,3.59349087375449e-06,-0.295,0.4532,201.788,0
0.1578,0.0,3.59349087375449e-06,-0.295,0.4532,201.773,0
0.159,0.0,3.59349087375449e-06,-0.295,0.4532,201.814,0
0.1602,0.0,3.59349087375449e-06,-0.295,0.4532,201.755,0
0.1615,0.0,3.59349087375449e-06,-0.295,0.4532,201.785,0
0.1628,0.0,3.59349087375449e-06,-0.295,0.4532,201.784,0
0.164,0.0,3.59349087375449e-06,-0.295,0.4532,201.747,0
0.1652,0.0,3.59349087375449e-06,-0.295,0.4532,201.798,0
0.1665,0.0,3.59349087375449e-06,-0.295,0.4532,201.782,0
0.1678,0.0,3.59349087375449e-06,-0.295,0.4532,201.763,0
0.1691,0.0,3.59349087375449e-06,-0.295,0.4532,201.813,0
0.1704,0.0,3.59349087375449e-06,-0.295,0.4532,201.756,0
0.1716,0.0,3.59349087375449e-06,-0.295,0.4532,201.79,0
0.1728,0.0,3.59349087375449e-06,-0.295,0.4532,201.805,0
0.1741,0.0,3.59349087375449e-06,-0.295,0.4532,201.783,0
0.1753,0.0,3.59349087375449e-06,-0.295,0.4532,201.771,0
0.1765,0.0,3.59349087375449e-06,-0.295,0.4532,201.785,0
0.1778,0.0,3.59349087375449e-06,-0.295,0.4532,201.783,0
0.1791,0.0,3.59349087375449e-06,-0.295,0.4532,201.79,0
0.1803,0.0,3.59349087375449e-06,-0.295,0.4532,201.806,0
0.1815,0.0,-5.578486161539331e-05,-0.303,0.4532,201.778,0
0.1829,0.0,-0.000220391433686018,-0.325,0.4532,201.813,0
0.1841,0.0,-0.0002118825796060264,-0.323,0.4532,201.804,0
0.1854,0.0,-0.000159911229275167,-0.317,0.4532,201.762,0
0.1867,0.0,-0.00011240856110816821,-0.31,0.4532,201.766,0
0.188,0.0,-7.04764315742068e-05,-0.305,0.4532,201.786,0
0.1893,0.0,-4.3419488065410405e-05,-0.301,0.4532,201.782,0
0.1906,0.0,-2.6156914827879518e-05,-0.299,0.4532,201.802,0
0.1918,0.0,-1.56891874212306e-05,-0.298,0.4532,201.805,0
0.1931,0.0,-9.628921361581888e-06,-0.297,0.4532,201.81,0
0.1943,0.0,-5.4663164519297425e-06,-0.297,0.4532,201.785,0
0.1956,0.0,-2.6504351353651145e-06,-0.296,0.4532,201.796,0
0.1969,0.0,-5.691318278877588e-07,-0.296,0.4532,201.794,0
0.1981,0.0,1.0224529205515864e-06,-0.296,0.4532,201.759,0
0.1993,0.0,1.94067501979589e-06,-0.296,0.4532,201.779,0
0.2006,0.0,2.675252289918717e-06,-0.295,0.4532,201.785,0
0.2019,0.0,3.4710428735706955e-06,-0.295,0.4532,201.773,0
0.2031,0.0,3.593472229113104e-06,-0.295,0.4532,201.81,0
0.2044,0.0,3.593472229113104e-06,-0.295,0.4532,201.77,0
0.2057,0.0,3.593472229113104e-06,-0.295,0.4532,201.779,0
0.207,0.0,3.593472229113104e-06,-0.295,0.4532,201.799,0
0.2083,0.0,3.593472229113104e-06,-0.295,0.4532,201.786,0
0.2096,0.0,3.593472229113104e-06,-0.295,0.4532,201.787,0
0.2109,0.0,3.593472229113104e-06,-0.295,0.4532,201.766,0
0.2124,0.0,3.593472229113104e-06,-0.295,0.4532,201.772,0
0.2137,0.0,3.593472229113104e-06,-0.295,0.4532,201.762,0
0.2149,0.0,3.593472229113104e-06,-0.295,0.4532,201.825,0
0.2164,0.0,3.593472229113104e-06,-0.295,0.4532,201.774,0
0.2177,0.0,3.593472229113104e-06,-0.295,0.4532,201.791,0
0.2189,0.0,3.593472229113104e-06,-0.295,0.4532,201.83,0
0.2202,0.0,3.593472229113104e-06,-0.295,0.4532,201.755,0
0.2214,0.0,3.593472229113104e-06,-0.295,0.4532,201.776,0
0.2226,0.0,3.593472229113104e-06,-0.295,0.4532,201.782,0
0.224,0.0,3.593472229113104e-06,-0.295,0.4532,201.763,0
0.2253,0.0,3.593472229113104e-06,-0.295,0.4532,201.768,0
0.2265,0.0,3.593472229113104e-06,-0.295,0.4532,201.76,0
0.2278,0.0,3.593472229113104e-06,-0.295,0.4532,201.806,0
0.2291,0.0,3.593472229113104e-06,-0.295,0.4532,201.791,0
0.2303,0.0,3.593472229113104e-06,-0.295,0.4532,201.771,0
0.2316,0.0,3.593472229113104e-06,-0.295,0.4532,201.788,0
0.2329,0.0,3.593472229113104e-06,-0.295,0.4532,201.79,0
0.2342,0.0,3.593472229113104e-06,-0.295,0.4532,201.782,0
0.2354,0.0,3.593472229113104e-06,-0.295,0.4532,201.808,0
0.2366,0.0,3.593472229113104e-06,-0.295,0.4532,201.806,0
0.2379,0.0,3.593472229113104e-06,-0.295,0.4532,201.798,0
0.2391,0.0,3.593472229113104e-06,-0.295,0.4532,201.783,0
0.2404,0.0,3.593472229113104e-06,-0.295,0.4532,201.789,0
0.2418,0.0,3.593472229113104e-06,-0.295,0.4532,201.794,0
0.2431,0.0,3.593472229113104e-06,-0.295,0.4532,201.792,0
0.2443,0.0,3.593472229113104e-06,-0.295,0.4532,201.792,0
0.2456,0.0,3.593472229113104e-06,-0.295,0.4532,201.788,0
0.2469,0.0,3.593472229113104e-06,-0.295,0.4532,201.765,0
0.2482,0.0,3.593472229113104e-06,-0.295,0.4532,201.784,0
0.2494,0.0,3.593472229113104e-06,-0.295,0.4532,201.771,0
0.2508,0.0,3.593472229113104e-06,-0.295,0.4532,201.777,0
0.2521,0.0,0.00021894712699577212,-0.267,0.4532,201.815,0
0.2534,0.0,0.00022059994807932526,-0.267,0.4532,201.764,0
0.2546,0.0,0.00016826130740810186,-0.274,0.4532,201.793,0
0.2559,0.0,0.00011886095308000222,-0.28,0.4532,201.776,0
0.2572,0.0,7.729611388640478e-05,-0.286,0.4532,201.783,0
0.2585,0.0,4.7851794079178944e-05,-0.29,0.4532,201.809,0
0.2596,0.0,2.9793429348501377e-05,-0.292,0.4532,201.786,0
0.261,0.0,1.7489255697000772e-05,-0.294,0.4532,201.779,0
0.2622,0.0,1.0633199053700082e-05,-0.294,0.4532,201.779,0
0.2635,0.0,6.4705941440479364e-06,-0.295,0.4532,201.75,0
0.2648,0.0,3.164994268445298e-06,-0.295,0.4532,201.768,0
0.2661,0.0,9.000468708109111e-07,-0.296,0.4532,201.774,0
0.2673,0.0,-6.915378207850154e-07,-0.296,0.4532,201.817,0
0.2685,0.0,-1.79340452177712e-06,-0.296,0.4532,201.822,0
0.2698,0.0,-2.5279819055867847e-06,-0.296,0.4532,201.754,0
0.2712,0.0,-3.3237727166124387e-06,-0.296,0.4532,201.788,0
0.2725,0.0,-3.56863120032358e-06,-0.296,0.4532,201.768,0
0.2738,0.0,-3.56863120032358e-06,-0.296,0.4532,201.789,0
0.2751,0.0,-3.56863120032358e-06,-0.296,0.4532,201.815,0
0.2763,0.0,-3.56863120032358e-06,-0.296,0.4532,201.75,0
0.2775,0.0,-3.56863120032358e-06,-0.296,0.4532,201.786,0
0.2787,0.0,-3.56863120032358e-06,-0.296,0.4532,201.775,0
0.28,0.0,-3.56863120032358e-06,-0.296,0.4532,201.746,0
0.2813,0.0,-3.56863120032358e-06,-0.296,0.4532,201.765,0
0.2826,0.0,-3.56863120032358e-06,-0.296,0.4532,201.77,0
0.2839,0.0,-3.56863120032358e-06,-0.296,0.4532,201.803,0
0.2851,0.0,-3.56863120032358e-06,-0.296,0.4532,201.798,0
0.2863,0.0,-3.56863120032358e-06,-0.296,0.4532,201.763,0
0.2876,0.0,-3.56863120032358e-06,-0.296,0.4532,201.814,0
0.2888,0.0,-3.56863120032358e-06,-0.296,0.4532,201.808,0
0.2901,0.0,-3.56863120032358e-06,-0.296,0.4532,201.769,0
0.2914,0.0,-3.56863120032358e-06,-0.296,0.4532,201.781,0
0.2927,0.0,-3.56863120032358e-06,-0.296,0.4532,201.79,0
0.2938,0.0,-3.56863120032358e-06,-0.296,0.4532,201.755,0
0.2951,0.0,-3.56863120032358e-06,-0.296,0.4532,201.78,0
0.2963,0.0,-3.56863120032358e-06,-0.296,0.4532,201.778,0
0.2976,0.0,-3.56863120032358e-06,-0.296,0.4532,201.784,0
0.2989,0.0,-3.56863120032358e-06,-0.296,0.4532,201.777,0
0.3002,0.0,-3.56863120032358e-06,-0.296,0.4532,201.744,0
0.3014,0.0,-3.56863120032358e-06,-0.296,0.4532,201.799,0
0.3026,0.0,-3.56863120032358e-06,-0.296,0.4532,201.808,0
0.3039,0.0,-3.56863120032358e-06,-0.296,0.4532,201.758,0
0.3052,0.0,-3.56863120032358e-06,-0.296,0.4532,201.803,0
0.3065,0.0,-3.56863120032358e-06,-0.296,0.4532,201.762,0
0.3079,0.0,-3.56863120032358e-06,-0.296,0.4532,201.792,0
0.3093,0.0,-3.56863120032358e-06,-0.296,0.4532,201.761,0
0.3105,0.0,-3.56863120032358e-06,-0.296,0.4532,201.772,0
0.3117,0.0,-3.56863120032358e-06,-0.296,0.4532,201.785,0
0.313,0.0,-3.56863120032358e-06,-0.296,0.4532,201.767,0
0.3143,0.0,-3.56863120032358e-06,-0.296,0.4532,201.792,0
0.3155,0.0,-3.56863120032358e-06,-0.296,0.4532,201.796,0
0.3167,0.0,-3.56863120032358e-06,-0.296,0.4532,201.795,0
0.3181,0.0,-3.56863120032358e-06,-0.296,0.4532,201.787,0
0.3193,0.0,-3.56863120032358e-06,-0.296,0.4532,201.794,0
0.3205,0.0,-3.56863120032358e-06,-0.296,0.4532,201.764,0
0.3218,0.0,-3.56863120032358e-06,-0.296,0.4532,201.798,0
0.3231,0.0,-3.56863120032358e-06,-0.296,0.4532,201.768,0
0.3243,0.0,-3.56863120032358e-06,-0.296,0.4532,201.77,0
0.3255,0.0,-3.56863120032358e-06,-0.296,0.4532,201.804,0
0.3267,0.0,-3.56863120032358e-06,-0.296,0.4532,201.812,0
0.3279,0.0,-3.56863120032358e-06,-0.296,0.4532,201.792,0
0.3292,0.0,-3.56863120032358e-06,-0.296,0.4532,201.799,0
0.3304,0.0,-3.56863120032358e-06,-0.296,0.4532,201.779,0
0.3316,0.0,-3.56863120032358e-06,-0.296,0.4532,201.769,0
0.3329,0.0,-3.56863120032358e-06,-0.296,0.4532,201.767,0
0.3341,0.0,-3.56863120032358e-06,-0.296,0.4532,201.776,0
0.3353,0.0,-3.56863120032358e-06,-0.296,0.4532,201.767,0
0.3365,0.0,-3.56863120032358e-06,-0.296,0.4532,201.78,0
0.3377,0.0,-3.56863120032358e-06,-0.296,0.4532,201.773,0
0.3391,0.0,-3.56863120032358e-06,-0.296,0.4532,201.765,0
0.3403,0.0,-3.56863120032358e-06,-0.296,0.4532,201.772,0
0.3415,0.0,-3.56863120032358e-06,-0.296,0.4532,201.771,0
0.3427,0.0,-3.56863120032358e-06,-0.296,0.4532,201.792,0
0.3439,0.0,-3.56863120032358e-06,-0.296,0.4532,201.808,0
0.3452,0.0,-3.56863120032358e-06,-0.296,0.4532,201.813,0
0.3464,0.0,-3.56863120032358e-06,-0.296,0.4532,201.759,0
0.3476,0.0,-3.56863120032358e-06,-0.296,0.4532,201.798,0
0.3489,0.0,-3.56863120032358e-06,-0.296,0.4532,201.788,0
0.3501,0.0,-3.56863120032358e-06,-0.296,0.4532,201.781,0
0.3513,0.0,-3.56863120032358e-06,-0.296,0.4532,201.783,0
0.3528,0.0,-3.56863120032358e-06,-0.296,0.4532,201.774,0
0.3541,0.0,-3.56863120032358e-06,-0.296,0.4532,201.802,0
0.3553,0.0,-3.56863120032358e-06,-0.296,0.4532,201.771,0
0.3565,0.0,-3.56863120032358e-06,-0.296,0.4532,201.749,0
0.3577,0.0,-3.56863120032358e-06,-0.296,0.4532,201.782,0
0.3591,0.0,-3.56863120032358e-06,-0.296,0.4532,201.796,0
0.3603,0.0,-3.56863120032358e-06,-0.296,0.4532,201.778,0
0.3615,0.0,-3.56863120032358e-06,-0.296,0.4532,201.818,0
0.3628,0.0,-3.56863120032358e-06,-0.296,0.4532,201.765,0
0.3641,0.0,-3.56863120032358e-06,-0.296,0.4532,201.789,0
0.3654,0.0,-3.56863120032358e-06,-0.296,0.4532,201.782,0
0.3666,0.0,-3.56863120032358e-06,-0.296,0.4532,201.742,0
0.3679,0.0,-3.56863120032358e-06,-0.296,0.4532,201.782,0
0.3691,0.0,-3.56863120032358e-06,-0.296,0.4532,201.76,0
0.3704,0.0,-3.56863120032358e-06,-0.296,0.4532,201.781,0
0.3717,0.0,-3.56863120032358e-06,-0.296,0.4532,201.778,0
0.3731,0.0,-3.56863120032358e-06,-0.296,0.4532,201.785,0
0.3743,0.0,-3.56863120032358e-06,-0.296,0.4532,201.82,0
0.3755,0.0,-3.56863120032358e-06,-0.296,0.4532,201.78,0
0.3768,0.0,-3.56863120032358e-06,-0.296,0.4532,201.743,0
0.3781,0.0,-3.56863120032358e-06,-0.296,0.4532,201.786,0
0.3793,0.0,-3.56863120032358e-06,-0.296,0.4532,201.782,0
0.3805,0.0,-3.56863120032358e-06,-0.296,0.4532,201.753,0
0.3817,0.0,-3.56863120032358e-06,-0.296,0.4532,201.8,0
0.3831,0.0,-3.56863120032358e-06,-0.296,0.4532,201.788,0
0.3843,0.0,-3.56863120032358e-06,-0.296,0.4532,201.783,0
0.3856,0.0,-3.56863120032358e-06,-0.296,0.4532,201.779,0
0.3869,0.0,-3.56863120032358e-06,-0.296,0.4532,201.776,0
0.3881,0.0,-3.56863120032358e-06,-0.296,0.4532,201.792,0
0.3893,0.0,-3.56863120032358e-06,-0.296,0.4532,201.772,0
0.3906,0.0,-3.56863120032358e-06,-0.296,0.4532,201.754,0
0.3921,0.0,-3.56863120032358e-06,-0.296,0.4532,201.796,0
0.3934,0.0,-3.56863120032358e-06,-0.296,0.4532,201.792,0
0.3947,0.0,-3.56863120032358e-06,-0.296,0.4532,201.807,0
0.3961,0.0,-3.56863120032358e-06,-0.296,0.4532,201.754,0
0.3973,0.0,-3.56863120032358e-06,-0.296,0.4532,201.784,0
0.3986,0.0,-3.56863120032358e-06,-0.296,0.4532,201.779,0
0.4,0.0,-3.56863120032358e-06,-0.296,0.4532,201.805,0
0.4012,0.0,-3.56863120032358e-06,-0.296,0.4532,201.796,0
0.4025,0.0,-3.56863120032358e-06,-0.296,0.4532,201.775,0
0.4037,0.0,-3.56863120032358e-06,-0.296,0.4532,201.793,0
0.405,0.0,-3.56863120032358e-06,-0.296,0.4532,201.78,0
0.4063,0.0,-3.56863120032358e-06,-0.296,0.4532,201.773,0
0.4077,0.0,-3.56863120032358e-06,-0.296,0.4532,201.807,0
0.4091,0.0,-3.56863120032358e-06,-0.296,0.4532,201.797,0
0.4103,0.0,-3.56863120032358e-06,-0.296,0.4532,201.782,0
0.4116,0.0,-3.56863120032358e-06,-0.296,0.4532,201.749,0
0.413,0.0,-3.56863120032358e-06,-0.296,0.4532,201.782,0
0.4142,0.0,-3.56863120032358e-06,-0.296,0.4532,201.771,0
0.4155,0.0,-3.56863120032358e-06,-0.296,0.4532,201.763,0
0.4169,0.0,-3.56863120032358e-06,-0.296,0.4532,201.781,0
0.4182,0.0,-3.56863120032358e-06,-0.296,0.4532,201.763,0
0.4195,0.0,-3.56863120032358e-06,-0.296,0.4532,201.799,0
0.4208,0.0,-3.56863120032358e-06,-0.296,0.4532,201.785,0
0.4222,0.0,-3.56863120032358e-06,-0.296,0.4532,201.781,0
0.4234,0.0,-3.56863120032358e-06,-0.296,0.4532,201.783,0
0.4247,0.0,-3.56863120032358e-06,-0.296,0.4532,201.777,0
0.426,0.0,-3.56863120032358e-06,-0.296,0.4532,201.78,0
0.4273,0.0,-3.56863120032358e-06,-0.296,0.4532,201.755,0
0.4286,0.0,-3.56863120032358e-06,-0.296,0.4532,201.801,0
0.4299,0.0,-3.56863120032358e-06,-0.296,0.4532,201.749,0
0.4312,0.0,-3.56863120032358e-06,-0.296,0.4532,201.758,0
0.4324,0.0,-3.56863120032358e-06,-0.296,0.4532,201.801,0
0.4336,0.0,-3.56863120032358e-06,-0.296,0.4532,201.773,0
0.4349,0.0,-3.56863120032358e-06,-0.296,0.4532,201.778,0
0.4362,0.0,-3.56863120032358e-06,-0.296,0.4532,201.787,0
0.4375,0.0,-3.56863120032358e-06,-0.296,0.4532,201.789,0
0.4388,0.0,-3.56863120032358e-06,-0.296,0.4532,201.819,0
0.4401,0.0,-3.56863120032358e-06,-0.296,0.4532,201.76,0
0.4414,0.0,-3.56863120032358e-06,-0.296,0.4532,201.777,0
0.4427,0.0,-3.56863120032358e-06,-0.296,0.4532,201.809,0
0.4441,0.0,-3.56863120032358e-06,-0.296,0.4532,201.783,0
0.4453,0.0,-3.56863120032358e-06,-0.296,0.4532,201.817,0
0.4465,0.0,-3.56863120032358e-06,-0.296,0.4532,201.778,0
0.4477,0.0,-3.56863120032358e-06,-0.296,0.4532,201.807,0
0.449,0.0,-3.56863120032358e-06,-0.296,0.4532,201.819,0
0.4502,0.0,-3.56863120032358e-06,-0.296,0.4532,201.754,0
0.4515,0.0,-3.56863120032358e-06,-0.296,0.4532,201.81,0
0.4527,0.0,-3.56863120032358e-06,-0.296,0.4532,201.794,0
0.454,0.0,-3.56863120032358e-06,-0.296,0.4532,201.789,0
0.4553,0.0,-3.56863120032358e-06,-0.296,0.4532,201.791,0
0.4565,0.0,-3.56863120032358e-06,-0.296,0.4532,201.785,0
0.4578,0.0,-3.56863120032358e-06,-0.296,0.4532,201.775,0
0.4591,0.0,-3.56863120032358e-06,-0.296,0.4532,201.792,0
0.4603,0.0,-3.56863120032358e-06,-0.296,0.4532,201.746,0
0.4615,0.0,-3.56863120032358e-06,-0.296,0.4532,201.782,0
0.4628,0.0,-3.56863120032358e-06,-0.296,0.4532,201.805,0
0.4642,0.0,-3.56863120032358e-06,-0.296,0.4532,201.764,0
0.4654,0.0,-3.56863120032358e-06,-0.296,0.4532,201.795,0
0.4667,0.0,-3.56863120032358e-06,-0.296,0.4532,201.765,0
0.4681,0.0,-3.56863120032358e-06,-0.296,0.4532,201.774,0
0.4693,0.0,-3.56863120032358e-06,-0.296,0.4532,201.792,0
0.4707,0.0,-3.56863120032358e-06,-0.296,0.4532,201.754,0
0.472,0.0,-3.56863120032358e-06,-0.296,0.4532,201.775,0
0.4733,0.0,-3.56863120032358e-06,-0.296,0.4532,201.761,0
0.4746,0.0,-3.56863120032358e-06,-0.296,0.4532,201.782,0
0.4759,0.0,-3.56863120032358e-06,-0.296,0.4532,201.819,0
0.4772,0.0,-3.56863120032358e-06,-0.296,0.4532,201.813,0
0.4785,0.0,-3.56863120032358e-06,-0.296,0.4532,201.81,0
0.4797,0.0,-3.56863120032358e-06,-0.296,0.4532,201.785,0
0.4811,0.0,-3.56863120032358e-06,-0.296,0.4532,201.787,0
0.4824,0.0,-3.56863120032358e-06,-0.296,0.4532,201.803,0
0.4837,0.0,-3.56863120032358e-06,-0.296,0.4532,201.809,0
0.4851,0.0,-3.56863120032358e-06,-0.296,0.4532,201.795,0
0.4863,0.0,-3.56863120032358e-06,-0.296,0.4532,201.753,0
0.4876,0.0,-3.56863120032358e-06,-0.296,0.4532,201.807,0
0.4888,0.0,-3.56863120032358e-06,-0.296,0.4532,201.776,0
0.4901,0.0,-3.56863120032358e-06,-0.296,0.4532,201.778,0
0.4913,0.0,-3.56863120032358e-06,-0.296,0.4532,201.804,0
