t_s,pos_deg,vel_rps,tau_cmd,rotor_phase,fault
4.4966,1.736,-0.06316527724266052,-2.296,0.5525,0
4.4976,1.714,-0.0631694421172142,-2.546,0.5494,0
4.4986,1.692,-0.06275146454572678,-2.811,0.5464,0
4.4996,1.67,-0.0626024678349495,-3.086,0.5433,0
4.5006,1.648,-0.06278537958860397,-3.363,0.5403,0
4.5016,1.626,-0.06304064393043518,-3.627,0.5372,0
4.5026,1.604,-0.0635281577706337,-3.889,0.5341,0
4.5036,1.577,-0.06377153843641281,-4.143,0.5303,0
4.5046,1.555,-0.06409132480621338,-4.372,0.5273,0
4.5056,1.527,-0.06495360285043716,-4.58,0.5235,0
4.5066,1.505,-0.06670606136322021,-4.741,0.5204,0
4.5076,1.478,-0.06850160658359528,-4.881,0.5166,0
4.5086,1.45,-0.07092057168483734,-4.981,0.5128,0
4.5096,1.417,-0.07371942698955536,-5.052,0.5082,0
4.5106,1.39,-0.07586292922496796,-5.08,0.5044,0
4.5116,1.357,-0.07811856269836426,-5.079,0.4998,0
4.5126,1.324,-0.0821121484041214,-5.028,0.4952,0
4.5136,1.285,-0.0868951678276062,-4.946,0.4899,0
4.5146,1.247,-0.09106162935495377,-4.831,0.4846,0
4.5156,1.208,-0.0956752747297287,-4.682,0.4792,0
4.5167,1.165,-0.09980183094739914,-4.519,0.4731,0
4.5177,1.121,-0.10391700267791748,-4.334,0.467,0
4.5186,1.082,-0.10709661990404129,-4.136,0.4617,0
4.5196,1.038,-0.10968533158302307,-3.94,0.4556,0
4.5206,0.994,-0.11232840269804001,-3.729,0.4495,0
4.5216,0.956,-0.11345016956329346,-3.523,0.4441,0
4.5226,0.912,-0.114862821996212,-3.323,0.438,0
4.5236,0.868,-0.11539410054683685,-3.137,0.4319,0
4.5246,0.824,-0.11610860377550125,-2.974,0.4258,0
4.5256,0.786,-0.11572148650884628,-2.831,0.4205,0
4.5266,0.747,-0.11455798894166946,-2.719,0.4151,0
4.5276,0.709,-0.11322136968374252,-2.633,0.4098,0
4.5286,0.67,-0.11140292882919312,-2.58,0.4044,0
4.5297,0.632,-0.10866492241621017,-2.566,0.3991,0
4.5307,0.599,-0.10537724196910858,-2.592,0.3945,0
4.5317,0.566,-0.10187612473964691,-2.653,0.39,0
4.5327,0.533,-0.09811123460531235,-2.749,0.3854,0
4.5337,0.505,-0.09381985664367676,-2.882,0.3816,0
4.5347,0.478,-0.08997740596532822,-3.04,0.3777,0
4.5357,0.45,-0.08641880005598068,-3.22,0.3739,0
4.5366,0.428,-0.08226041495800018,-3.422,0.3709,0
4.5377,0.406,-0.07873444259166718,-3.647,0.3678,0
4.5386,0.379,-0.07627587020397186,-3.869,0.364,0
4.5396,0.357,-0.07400945574045181,-4.104,0.361,0
4.5406,0.335,-0.07172296196222305,-4.335,0.3579,0
4.5417,0.313,-0.07021915167570114,-4.57,0.3549,0
4.5427,0.286,-0.06973543018102646,-4.772,0.351,0
4.5436,0.258,-0.06956581026315689,-4.955,0.3472,0
4.5446,0.236,-0.06904732435941696,-5.122,0.3442,0
4.5456,0.214,-0.06818144023418427,-5.278,0.3411,0
4.5467,0.187,-0.06812359392642975,-5.393,0.3373,0
4.5477,0.165,-0.06783466786146164,-5.476,0.3343,0
4.5487,0.137,-0.06739049404859543,-5.518,0.3304,0
4.5497,0.115,-0.06713137775659561,-5.525,0.3274,0
4.5507,0.093,-0.06707047671079636,-5.496,0.3243,0
4.5516,0.071,-0.06684263795614243,-5.433,0.3213,0
4.5526,0.049,-0.06563456356525421,-5.339,0.3182,0
4.5536,0.027,-0.06499994546175003,-5.205,0.3152,0
4.5546,0.0,-0.06479585915803909,-5.034,0.3114,0
4.5556,-0.016,-0.0637231320142746,-4.852,0.3091,0
4.5566,-0.038,-0.062389567494392395,-4.641,0.306,0
4.5576,-0.06,-0.060487620532512665,-4.413,0.303,0
4.5586,-0.077,-0.05751509219408035,-4.182,0.3007,0
4.5596,-0.093,-0.05425051227211952,-3.947,0.2984,0
4.5606,-0.104,-0.05079352855682373,-3.716,0.2969,0
4.5616,-0.115,-0.04786469787359238,-3.482,0.2953,0
4.5626,-0.132,-0.04532954469323158,-3.248,0.2931,0
4.5636,-0.143,-0.043515510857105255,-3.026,0.2915,0
4.5647,-0.159,-0.04114483669400215,-2.817,0.2892,0
4.5656,-0.17,-0.039633072912693024,-2.644,0.2877,0
4.5666,-0.181,-0.03822072595357895,-2.501,0.2862,0
4.5676,-0.192,-0.036607712507247925,-2.378,0.2847,0
4.5686,-0.203,-0.03419560566544533,-2.287,0.2831,0
4.5696,-0.209,-0.03199413791298866,-2.232,0.2824,0
4.5706,-0.22,-0.02977675385773182,-2.197,0.2809,0
4.5716,-0.225,-0.027808019891381264,-2.2,0.2801,0
4.5726,-0.231,-0.025763753801584244,-2.224,0.2793,0
4.5736,-0.242,-0.023941509425640106,-2.266,0.2778,0
4.5746,-0.247,-0.02193990908563137,-2.321,0.277,0
4.5756,-0.247,-0.019836874678730965,-2.381,0.277,0
4.5766,-0.253,-0.01790756732225418,-2.434,0.2763,0
4.5776,-0.258,-0.015975935384631157,-2.476,0.2755,0
4.5786,-0.258,-0.014024407602846622,-2.499,0.2755,0
4.5796,-0.258,-0.012188760563731194,-2.499,0.2755,0
4.5806,-0.264,-0.010210848413407803,-2.428,0.2747,0
4.5816,-0.264,-0.008429926820099354,-2.344,0.2747,0
4.5826,-0.264,-0.00681814132258296,-2.245,0.2747,0
4.5836,-0.264,-0.005332825239747763,-2.124,0.2747,0
4.5846,-0.264,-0.003955124877393246,-1.989,0.2747,0
4.5856,-0.264,-0.0028383221942931414,-1.88,0.2747,0
4.5866,-0.264,-0.001992884324863553,-1.804,0.2747,0
4.5876,-0.264,-0.0013781654415652156,-1.749,0.2747,0
4.5886,-0.264,-0.0009426221949979663,-1.706,0.2747,0
4.5896,-0.264,-0.0006397314136847854,-1.662,0.2747,0
4.5906,-0.264,-0.00043184595415368676,-1.605,0.2747,0
4.5916,-0.264,-0.00029037860804237425,-1.529,0.2747,0
4.5927,-0.264,-0.00019482230709400028,-1.42,0.2747,0
4.5936,-0.264,-0.00013024067447986454,-1.297,0.2747,0
4.5946,-0.264,-8.683939086040482e-05,-1.148,0.2747,0
4.5956,-0.264,-2.648160807439126e-05,-0.966,0.2747,0
4.5966,-0.258,0.00016426369256805629,-0.722,0.2755,0
4.5976,-0.258,0.00020307385420892388,-0.503,0.2755,0
4.5986,-0.258,0.00035917165223509073,-0.234,0.2755,0
4.5996,-0.258,0.0003762506239581853,0.0,0.2755,0
4.6006,-0.258,0.00031791298533789814,0.223,0.2755,0
4.6016,-0.258,0.0002457407535985112,0.436,0.2755,0
4.6026,-0.258,0.00018691331206355244,0.643,0.2755,0
4.6036,-0.258,0.00023606880859006196,0.87,0.2755,0
4.6046,-0.258,0.0005258596502244473,1.136,0.2755,0
4.6057,-0.258,0.0011657379800453782,1.467,0.2755,0
4.6067,-0.258,0.0016018934547901154,1.71,0.2755,0
4.6076,-0.258,0.001790067763067782,1.857,0.2755,0
4.6086,-0.253,0.0019541846122592688,1.968,0.2763,0
4.6096,-0.253,0.0023358589969575405,2.097,0.2763,0
4.6106,-0.253,0.0028532459400594234,2.223,0.2763,0
4.6116,-0.253,0.003209148533642292,2.27,0.2763,0
4.6126,-0.247,0.0034287264570593834,2.249,0.277,0
4.6137,-0.247,0.003926280420273542,2.254,0.277,0
4.6146,-0.247,0.004411101806908846,2.232,0.277,0
4.6156,-0.242,0.004705545026808977,2.136,0.2778,0
4.6166,-0.242,0.004753843415528536,1.955,0.2778,0
4.6176,-0.242,0.004613416735082865,1.712,0.2778,0
4.6186,-0.236,0.004372230265289545,1.434,0.2786,0
4.6196,-0.236,0.003950153943151236,1.098,0.2786,0
4.6206,-0.236,0.003663240000605583,0.788,0.2786,0
4.6216,-0.236,0.002993794623762369,0.393,0.2786,0
4.6226,-0.236,0.002276663202792406,-0.01,0.2786,0
4.6236,-0.236,0.001660107751376927,-0.375,0.2786,0
4.6247,-0.236,0.001137272221967578,-0.706,0.2786,0
4.6256,-0.236,0.0006843440351076424,-0.984,0.2786,0
4.6266,-0.236,0.00034900932223536074,-1.203,0.2786,0
4.6276,-0.236,3.2590050977887586e-05,-1.386,0.2786,0
4.6286,-0.236,-0.00035012481384910643,-1.556,0.2786,0
4.6296,-0.236,-0.0004841852351091802,-1.623,0.2786,0
4.6306,-0.242,-0.0007505920366384089,-1.688,0.2778,0
4.6316,-0.242,-0.0009194836020469666,-1.692,0.2778,0
4.6326,-0.242,-0.001011979067698121,-1.639,0.2778,0
4.6336,-0.242,-0.0009352157940156758,-1.509,0.2778,0
4.6347,-0.242,-0.000910362577997148,-1.35,0.2778,0
4.6356,-0.242,-0.0008004819974303246,-1.161,0.2778,0
4.6366,-0.242,-0.0008151123765856028,-0.967,0.2778,0
4.6376,-0.242,-0.0006994163850322366,-0.729,0.2778,0
4.6386,-0.242,-0.0005459509557113051,-0.468,0.2778,0
4.6397,-0.242,-0.0004046059912070632,-0.182,0.2778,0
4.6407,-0.242,-0.0002804011746775359,0.099,0.2778,0
4.6418,-0.242,-0.00019629202142823488,0.358,0.2778,0
4.6427,-0.242,-0.0001354445266770199,0.591,0.2778,0
4.6437,-0.242,-9.228809358319268e-05,0.796,0.2778,0
4.6447,-0.242,-6.25377069809474e-05,0.992,0.2778,0
4.6456,-0.242,6.307505100267008e-05,1.179,0.2778,0
4.6466,-0.242,0.00019076911848969758,1.341,0.2778,0
4.6476,-0.242,0.0002035630022874102,1.448,0.2778,0
4.6486,-0.242,0.0003340729745104909,1.552,0.2778,0
4.6496,-0.242,0.0003958999295718968,1.6,0.2778,0
4.6506,-0.242,0.0006233741296455264,1.655,0.2778,0
4.6517,-0.242,0.0006998314638622105,1.631,0.2778,0
4.6527,-0.242,0.0006641432992182672,1.543,0.2778,0
4.6536,-0.236,0.0006831812206655741,1.441,0.2786,0
4.6547,-0.236,0.0007383357733488083,1.298,0.2786,0
4.6557,-0.236,0.0006649393471889198,1.105,0.2786,0
4.6567,-0.236,0.0005316135357134044,0.884,0.2786,0
4.6577,-0.236,0.0004115713236387819,0.644,0.2786,0
4.6586,-0.236,0.0002985687751788646,0.401,0.2786,0
4.6596,-0.236,0.00032556449878029525,0.182,0.2786,0
4.6606,-0.236,0.00037233263719826937,-0.043,0.2786,0
4.6617,-0.236,0.00032801314955577254,-0.301,0.2786,0
4.6626,-0.236,0.00025222921976819634,-0.537,0.2786,0
4.6636,-0.236,0.000193279396626167,-0.753,0.2786,0
4.6647,-0.236,4.5139579015085474e-05,-1.006,0.2786,0
4.6657,-0.236,-0.00012467025953810662,-1.204,0.2786,0
4.6667,-0.236,-0.00016213369963224977,-1.341,0.2786,0
4.6676,-0.236,-0.0002590367221273482,-1.465,0.2786,0
4.6686,-0.242,-0.0004693708033300936,-1.585,0.2778,0
4.6696,-0.242,-0.000800114416051656,-1.705,0.2778,0
4.6706,-0.242,-0.000923156039789319,-1.733,0.2778,0
4.6716,-0.242,-0.0008465762948617339,-1.673,0.2778,0
4.6726,-0.242,-0.0008479229873046279,-1.594,0.2778,0
4.6736,-0.242,-0.0007100672228261828,-1.449,0.2778,0
4.6748,-0.242,-0.0007001504418440163,-1.281,0.2778,0
4.6757,-0.242,-0.0006182450451888144,-1.097,0.2778,0
4.6767,-0.242,-0.00048822484677657485,-0.876,0.2778,0
4.6776,-0.242,-0.0003642648516688496,-0.64,0.2778,0
4.6786,-0.242,-0.00027170806424692273,-0.397,0.2778,0
4.6796,-0.242,-0.00019176153000444174,-0.145,0.2778,0
4.6806,-0.242,-0.00013305654283612967,0.107,0.2778,0
4.6817,-0.242,-9.106319339480251e-05,0.362,0.2778,0
4.6826,-0.242,-6.174130248837173e-05,0.588,0.2778,0
4.6836,-0.242,-4.14792011724785e-05,0.794,0.2778,0
4.6848,-0.242,-2.550214048824273e-05,1.017,0.2778,0
4.6857,-0.242,4.201777483103797e-05,1.187,0.2778,0
4.6867,-0.242,0.00019823794718831778,1.353,0.2778,0
4.6876,-0.242,0.00022058130707591772,1.456,0.2778,0
4.6887,-0.242,0.00038928925641812384,1.569,0.2778,0
4.6897,-0.242,0.000578075647354126,1.649,0.2778,0
4.6908,-0.242,0.0006252722814679146,1.652,0.2778,0
4.6917,-0.242,0.00065441062906757,1.616,0.2778,0
4.6928,-0.242,0.0005579973803833127,1.507,0.2778,0
4.6939,-0.236,0.0006852016667835414,1.408,0.2786,0
4.695,-0.236,0.0007629444007761776,1.265,0.2786,0
4.696,-0.236,0.0006439427961595356,1.044,0.2786,0
4.6971,-0.236,0.0004863758513238281,0.788,0.2786,0
4.6983,-0.236,0.0003580696939025074,0.493,0.2786,0
4.6994,-0.236,0.00023882325331214815,0.212,0.2786,0
4.7005,-0.236,0.00016065195086412132,-0.068,0.2786,0
4.7015,-0.236,0.00010623200796544552,-0.314,0.2786,0
4.7026,-0.236,7.238022226374596e-05,-0.58,0.2786,0
4.7037,-0.236,4.691486537922174e-05,-0.804,0.2786,0
4.7049,-0.236,2.7754631446441635e-05,-1.036,0.2786,0
4.7059,-0.236,-1.3075633432890754e-05,-1.204,0.2786,0
4.707,-0.236,-0.00019059852638747543,-1.383,0.2786,0
4.7079,-0.242,-0.00025077263126149774,-1.486,0.2778,0
4.7089,-0.242,-0.0004959990619681776,-1.608,0.2778,0
4.71,-0.242,-0.0006037983694113791,-1.657,0.2778,0
4.711,-0.242,-0.0006394865340553224,-1.647,0.2778,0
4.712,-0.242,-0.00078591238707304,-1.631,0.2778,0
4.7129,-0.242,-0.0007646096055395901,-1.543,0.2778,0
4.7139,-0.242,-0.0006476282142102718,-1.394,0.2778,0
4.7149,-0.242,-0.0008525141747668386,-1.292,0.2778,0
4.7159,-0.242,-0.0008242942858487368,-1.112,0.2778,0
4.7169,-0.242,-0.00068068434484303,-0.877,0.2778,0
4.7179,-0.242,-0.000520362751558423,-0.613,0.2778,0
4.719,-0.242,-0.0003804258303716779,-0.342,0.2778,0
4.7199,-0.242,-0.00027054522070102394,-0.095,0.2778,0
4.7209,-0.242,-0.00018888468912336975,0.153,0.2778,0
4.7221,-0.242,-0.000134893212816678,0.456,0.2778,0
4.7237,-0.242,6.833991210442036e-05,0.835,0.2778,0
4.7249,-0.242,0.0001867905375547707,1.092,0.2778,0
4.7259,-0.242,0.00016934431914705783,1.247,0.2778,0
4.7269,-0.242,0.00029507948784157634,1.403,0.2778,0
4.728,-0.242,0.0004740715667139739,1.549,0.2778,0
4.729,-0.242,0.0006872214144095778,1.659,0.2778,0
4.73,-0.242,0.0006961588514968753,1.681,0.2778,0
4.731,-0.242,0.0008976166718639433,1.714,0.2778,0
4.732,-0.236,0.001164574408903718,1.726,0.2786,0
4.7331,-0.236,0.0011692268308252096,1.631,0.2786,0
4.7343,-0.236,0.0009584031067788601,1.426,0.2786,0
4.7354,-0.236,0.0007979591027833521,1.204,0.2786,0
4.7365,-0.236,0.0007242564461193979,0.98,0.2786,0
4.7376,-0.236,0.0005658938316628337,0.693,0.2786,0
4.7388,-0.236,0.00039798166835680604,0.384,0.2786,0
4.7398,-0.236,0.0002664923667907715,0.106,0.2786,0
4.7408,-0.236,0.00018623976211529225,-0.151,0.2786,0
4.7418,-0.236,0.00012863666051998734,-0.394,0.2786,0
4.7428,-0.236,8.786760008661076e-05,-0.624,0.2786,0
4.7438,-0.236,5.95863712078426e-05,-0.835,0.2786,0
4.7449,-0.236,3.846726394840516e-05,-1.042,0.2786,0
4.7459,-0.236,-5.6073918131005485e-06,-1.207,0.2786,0
4.7469,-0.236,-0.0002763604570645839,-1.398,0.2786,0
4.7479,-0.236,-0.0006145721999928355,-1.582,0.2786,0
4.749,-0.242,-0.0006483627948909998,-1.65,0.2778,0
4.75,-0.242,-0.0005494396318681538,-1.643,0.2778,0
4.751,-0.242,-0.0004139712837059051,-1.588,0.2778,0
4.752,-0.242,-0.0005182813038118184,-1.561,0.2778,0
4.753,-0.242,-0.0006565044168382883,-1.511,0.2778,0
4.754,-0.242,-0.0007567129796370864,-1.414,0.2778,0
4.755,-0.242,-0.0007081084768287838,-1.25,0.2778,0
4.756,-0.242,-0.0005903312703594565,-1.036,0.2778,0
4.757,-0.242,-0.00043686566641554236,-0.786,0.2778,0
4.758,-0.242,-0.00031804770696908236,-0.539,0.2778,0
4.7591,-0.242,-0.000225552124902606,-0.27,0.2778,0
4.7602,-0.242,-0.00014566679601557553,0.004,0.2778,0
4.7612,-0.242,-9.969447273761034e-05,0.247,0.2778,0
4.7621,-0.242,-6.774035864509642e-05,0.478,0.2778,0
4.7632,-0.242,-4.564181654131971e-05,0.703,0.2778,0
4.7642,-0.242,-3.064419070142321e-05,0.918,0.2778,0
4.7653,-0.242,4.0120110497809947e-05,1.117,0.2778,0
4.7663,-0.242,0.00019725847232621163,1.303,0.2778,0
4.7673,-0.242,0.0004043481021653861,1.468,0.2778,0
4.7683,-0.242,0.0006084995111450553,1.602,0.2778,0
4.7693,-0.236,0.0005917265661992133,1.644,0.2786,0
4.7703,-0.236,0.0005210234667174518,1.634,0.2786,0
4.7713,-0.236,0.0006090503884479403,1.629,0.2786,0
4.7723,-0.236,0.0007059533963911235,1.59,0.2786,0
4.7733,-0.236,0.0006246602279134095,1.468,0.2786,0
4.7743,-0.236,0.0006793862557969987,1.354,0.2786,0
4.7753,-0.236,0.0005997458938509226,1.171,0.2786,0
4.7763,-0.236,0.0004746228805743158,0.955,0.2786,0
4.7773,-0.236,0.0003544582286849618,0.717,0.2786,0
4.7783,-0.236,0.0002559024142101407,0.47,0.2786,0
4.7793,-0.236,0.00030720041831955314,0.252,0.2786,0
4.7803,-0.236,0.00034901013714261353,0.026,0.2786,0
4.7813,-0.236,0.0003064658085349947,-0.234,0.2786,0
4.7823,-0.236,0.00023539540416095406,-0.471,0.2786,0
4.7833,-0.236,0.0001489601272623986,-0.699,0.2786,0
4.7843,-0.236,-7.282107253558934e-05,-0.951,0.2786,0
4.7853,-0.236,-0.00013703537115361542,-1.138,0.2786,0
4.7863,-0.236,-0.0002434266934869811,-1.311,0.2786,0
4.7873,-0.236,-0.00033433063072152436,-1.449,0.2786,0
4.7882,-0.236,-0.0004953255993314087,-1.572,0.2786,0
4.7892,-0.236,-0.0006086341454647481,-1.648,0.2786,0
4.7903,-0.242,-0.0006227747071534395,-1.66,0.2778,0
4.7913,-0.242,-0.0007202897686511278,-1.657,0.2778,0
4.7923,-0.242,-0.000636670331005007,-1.571,0.2778,0
4.7933,-0.242,-0.000698742107488215,-1.487,0.2778,0
4.7942,-0.242,-0.0007657111855223775,-1.377,0.2778,0
4.7953,-0.242,-0.0007041291682980955,-1.201,0.2778,0
4.7963,-0.242,-0.0005684772040694952,-0.976,0.2778,0
4.7973,-0.242,-0.0004294584214221686,-0.728,0.2778,0
4.7983,-0.242,-0.0003120484761893749,-0.47,0.2778,0
4.7993,-0.242,-0.00022132816957309842,-0.216,0.2778,0
4.8003,-0.242,-0.00015393066860269755,0.037,0.2778,0
4.8013,-0.242,-0.00010563219984760508,0.275,0.2778,0
4.8023,-0.242,-7.190283940872177e-05,0.502,0.2778,0
4.8033,-0.242,-4.8335143219446763e-05,0.727,0.2778,0
4.8043,-0.242,0.00012594337749760598,0.969,0.2778,0
4.8053,-0.242,0.0004055725585203618,1.216,0.2778,0
4.8063,-0.242,0.00043562898645177484,1.371,0.2778,0
4.8074,-0.236,0.0006762644043192267,1.549,0.2786,0
4.8083,-0.236,0.0007742692832835019,1.65,0.2786,0
4.8093,-0.236,0.0010812003165483475,1.772,0.2786,0
4.8102,-0.236,0.0011854491895064712,1.807,0.2786,0
4.8112,-0.236,0.0012318500084802508,1.791,0.2786,0
4.8123,-0.236,0.0016280930722132325,1.829,0.2786,0
4.8133,-0.236,0.001974507700651884,1.819,0.2786,0
4.8143,-0.231,0.002131891204044223,1.728,0.2793,0
4.8153,-0.231,0.002304761903360486,1.61,0.2793,0
4.8162,-0.231,0.0024241916835308075,1.461,0.2793,0
4.8173,-0.231,0.0027675458695739508,1.341,0.2793,0
4.8182,-0.231,0.0030056710820645094,1.182,0.2793,0
4.8192,-0.225,0.003356186905875802,1.039,0.2801,0
4.8203,-0.225,0.003716680919751525,0.89,0.2801,0
4.8213,-0.225,0.003919118084013462,0.705,0.2801,0
4.8223,-0.22,0.003827295731753111,0.455,0.2809,0
4.8233,-0.22,0.0037059064488857985,0.211,0.2809,0
4.8243,-0.22,0.0035845793318003416,-0.01,0.2809,0
4.8253,-0.22,0.0034955732990056276,-0.207,0.2809,0
4.8262,-0.22,0.003298890544101596,-0.397,0.2809,0
4.8273,-0.22,0.0027628939133137465,-0.656,0.2809,0
4.8284,-0.22,0.002068412257358432,-0.912,0.2809,0
4.8294,-0.22,0.0015149080427363515,-1.097,0.2809,0
4.8303,-0.22,0.0010781404562294483,-1.216,0.2809,0
4.8313,-0.22,0.0006963438936509192,-1.286,0.2809,0
4.8324,-0.22,0.0003230560978408903,-1.313,0.2809,0
4.8334,-0.22,0.00013041310012340546,-1.257,0.2809,0
4.8344,-0.22,-9.253116877516732e-05,-1.182,0.2809,0
4.8354,-0.22,-0.0002102472062688321,-1.054,0.2809,0
4.8363,-0.22,-0.0002166135236620903,-0.876,0.2809,0
4.8373,-0.22,-0.00018765890854410827,-0.668,0.2809,0
4.8383,-0.22,-0.00014658378495369107,-0.445,0.2809,0
4.8393,-0.22,-0.00010844696225831285,-0.192,0.2809,0
4.8403,-0.22,-7.783955516060814e-05,0.049,0.2809,0
4.8413,-0.22,-5.427186260931194e-05,0.284,0.2809,0
4.8423,-0.22,-3.682564420159906e-05,0.51,0.2809,0
4.8433,-0.22,-2.4888759071473032e-05,0.735,0.2809,0
4.8443,-0.22,-1.6318690541083924e-05,0.932,0.2809,0
4.8453,-0.22,0.00018367005395703018,1.158,0.2809,0
4.8463,-0.22,0.000466115161543712,1.375,0.2809,0
4.8473,-0.22,0.0008249562815763056,1.584,0.2809,0
4.8483,-0.214,0.0013626058353111148,1.803,0.2816,0
4.8493,-0.214,0.0020691470708698034,2.029,0.2816,0
4.8503,-0.214,0.002654789248481393,2.188,0.2816,0
4.8513,-0.209,0.003397508291527629,2.346,0.2824,0
4.8527,-0.209,0.004174813628196716,2.438,0.2824,0
4.8537,-0.203,0.005818124860525131,2.707,0.2831,0
4.8547,-0.198,0.007272894959896803,2.883,0.2839,0
4.8558,-0.192,0.008978400379419327,3.044,0.2847,0
4.8568,-0.187,0.010822311043739319,3.17,0.2854,0
4.8578,-0.181,0.012766982428729534,3.251,0.2862,0
4.8588,-0.176,0.014425595290958881,3.239,0.287,0
4.8598,-0.165,0.016520611941814423,3.236,0.2885,0
4.8608,-0.154,0.018909640610218048,3.195,0.29,0
4.8618,-0.143,0.022220075130462646,3.159,0.2915,0
4.8628,-0.132,0.02533033862709999,3.066,0.2931,0
4.864,-0.115,0.028058616444468498,2.914,0.2953,0
4.8652,-0.093,0.032487016171216965,2.784,0.2984,0
4.8663,-0.077,0.03595348820090294,2.662,0.3007,0
4.8674,-0.055,0.039423324167728424,2.575,0.3037,0
4.8685,-0.038,0.042947761714458466,2.51,0.306,0
4.8697,-0.011,0.04644685983657837,2.494,0.3098,0
4.8707,0.011,0.049346670508384705,2.515,0.3129,0
4.8718,0.033,0.052469849586486816,2.574,0.3159,0
4.873,0.06,0.05648228898644447,2.693,0.3198,0
4.8743,0.093,0.06133924797177315,2.86,0.3243,0
4.8753,0.126,0.06470274925231934,3.046,0.3289,0
4.8763,0.154,0.06758791953325272,3.235,0.3327,0
4.8773,0.187,0.0715826228260994,3.454,0.3373,0
4.8783,0.214,0.07518400251865387,3.68,0.3411,0
4.8793,0.247,0.07813076674938202,3.923,0.3457,0
4.8804,0.286,0.08156093209981918,4.19,0.351,0
4.8815,0.324,0.0856151282787323,4.442,0.3564,0
4.8825,0.363,0.08915407210588455,4.675,0.3617,0
4.8836,0.401,0.0921248197555542,4.908,0.3671,0
4.8846,0.439,0.09572187066078186,5.098,0.3724,0
4.8856,0.478,0.09843694418668747,5.261,0.3777,0
4.8866,0.522,0.1024770736694336,5.381,0.3839,0
4.8877,0.566,0.10711176693439484,5.469,0.39,0
4.8887,0.615,0.11202946305274963,5.512,0.3968,0
4.8898,0.665,0.11834866553544998,5.503,0.4037,0
4.8908,0.72,0.12453590333461761,5.446,0.4113,0
4.8918,0.775,0.13045427203178406,5.344,0.4189,0
4.8928,0.835,0.13577310740947723,5.202,0.4273,0
4.8938,0.89,0.14154063165187836,5.024,0.435,0
4.8947,0.945,0.14661607146263123,4.813,0.4426,0
4.8957,1.005,0.15176960825920105,4.559,0.451,0
4.8967,1.066,0.15607431530952454,4.277,0.4594,0
4.8978,1.132,0.16075842082500458,3.945,0.4685,0
4.8988,1.203,0.16697382926940918,3.592,0.4785,0
4.8998,1.274,0.17204129695892334,3.234,0.4884,0
4.9007,1.34,0.17620155215263367,2.887,0.4975,0
4.9017,1.401,0.17965470254421234,2.554,0.5059,0
4.9027,1.467,0.18229013681411743,2.215,0.5151,0
4.9036,1.533,0.18474926054477692,1.889,0.5242,0
4.9046,1.599,0.18634197115898132,1.579,0.5334,0
4.9057,1.67,0.18708285689353943,1.264,0.5433,0
4.9067,1.747,0.1882537603378296,0.987,0.554,0
4.9077,1.813,0.18887868523597717,0.761,0.5631,0
4.9087,1.884,0.18859751522541046,0.57,0.5731,0
4.9097,1.95,0.1878536492586136,0.428,0.5822,0
4.9107,2.016,0.18563619256019592,0.338,0.5914,0
4.9117,2.082,0.18375526368618011,0.286,0.6005,0
4.9128,2.142,0.1817663311958313,0.287,0.6089,0
4.9138,2.203,0.17954446375370026,0.336,0.6173,0
4.9148,2.274,0.1774022877216339,0.396,0.6272,0
4.9158,2.329,0.1754685789346695,0.506,0.6349,0
4.9168,2.39,0.17358729243278503,0.643,0.6432,0
4.9178,2.45,0.17153380811214447,0.806,0.6516,0
4.9188,2.505,0.1691180318593979,0.998,0.6593,0
4.9198,2.565,0.1666831523180008,1.199,0.6677,0
4.9208,2.62,0.16515325009822845,1.403,0.6753,0
4.9219,2.681,0.16336940228939056,1.624,0.6837,0
4.923,2.741,0.16214698553085327,1.832,0.6921,0
4.924,2.802,0.16139647364616394,2.024,0.7005,0
4.925,2.856,0.16078536212444305,2.202,0.7081,0
4.9261,2.917,0.1595379263162613,2.358,0.7165,0
4.9271,2.977,0.15913759171962738,2.481,0.7249,0
4.9281,3.032,0.15885809063911438,2.576,0.7325,0
4.929,3.087,0.15877899527549744,2.64,0.7401,0
4.9301,3.142,0.15859928727149963,2.674,0.7478,0
4.9311,3.203,0.15908360481262207,2.67,0.7562,0
4.9322,3.268,0.16009163856506348,2.631,0.7653,0
4.9333,3.334,0.16247586905956268,2.544,0.7745,0
4.9343,3.395,0.16381524503231049,2.436,0.7829,0
4.9355,3.466,0.16479358077049255,2.295,0.7928,0
4.9365,3.527,0.16537849605083466,2.139,0.8012,0
4.9376,3.593,0.16671033203601837,1.948,0.8103,0
4.9386,3.658,0.1679966002702713,1.766,0.8195,0
4.9396,3.719,0.16871078312397003,1.566,0.8279,0
4.9407,3.785,0.16956891119480133,1.372,0.837,0
4.9417,3.851,0.1707346886396408,1.188,0.8462,0
4.9427,3.911,0.17168493568897247,1.004,0.8546,0
4.9436,3.977,0.171851247549057,0.846,0.8637,0
4.9446,4.032,0.17232432961463928,0.701,0.8714,0
4.9456,4.092,0.17190119624137878,0.577,0.8798,0
4.9466,4.153,0.1704442948102951,0.486,0.8882,0
4.9476,4.213,0.16954955458641052,0.421,0.8965,0
4.9486,4.268,0.16808409988880157,0.389,0.9042,0
4.9496,4.329,0.16685540974140167,0.388,0.9126,0
4.9506,4.389,0.1654152125120163,0.422,0.921,0
4.9516,4.444,0.1644427478313446,0.484,0.9286,0
