t_s,kp,kd,dir,setpoint,mode,position_rev_out,velocity_rps_out,torque_Nm_out,q_current_A,d_current_A,bus_voltage_V,power_W,bus_current_A_derived,fet_temp_C,motor_temp_C,fault,orbis_position_rev_out,orbis_velocity_rps_out,encoder_validity
0.281,1000,20,1,7.2699129187501965,10,7.2591705322265625,0.050958842039108276,9.039238929748535,1.6888530254364014,-0.17248648405075073,23.5,3.7585549354553223,0.15993850789171585,33.0,nan,0,0.9596667885780334,3.001791477203369,nan
0.301,1000,20,1,7.2709127021000315,10,7.2600860595703125,0.04408242926001549,9.130805015563965,1.7559983730316162,-0.01966288313269615,23.5,4.650242805480957,0.19788267257365774,33.0,nan,0,0.005098337307572365,2.6914639472961426,nan
0.321,1000,20,1,7.271911912500218,10,7.2616424560546875,0.08200179785490036,8.173298835754395,1.5472038984298706,0.07978640496730804,23.5,5.133260250091553,0.2184366063868746,33.0,nan,0,0.08301730453968048,4.039889335632324,nan
0.341,1000,20,1,7.2729123458499085,10,7.2631072998046875,0.06039329990744591,8.557744026184082,1.6748809814453125,-0.10197967290878296,23.5,4.781060218811035,0.20344937101323554,33.0,nan,0,0.15602946281433105,3.0368826389312744,nan
0.361,1000,20,1,7.273912531250243,10,7.264129638671875,0.040669769048690796,10.330211639404297,2.021780014038086,0.015927717089653015,23.5,4.31660270690918,0.18368522157060338,33.0,nan,0,0.2072056233882904,1.9187853336334229,nan
0.38,1000,20,1,7.274863731249933,10,7.2653045654296875,0.07191380113363266,9.066804885864258,1.8275837898254395,-0.09623606503009796,23.5,4.8379316329956055,0.20586943119130235,33.0,nan,0,0.2665637731552124,3.568315029144287,nan
0.401,1000,20,1,7.275919887499912,10,7.2671661376953125,0.10120420157909393,6.94809103012085,1.4619488716125488,-0.01965731754899025,23.5,5.132974147796631,0.21842443182113322,33.0,nan,0,0.3592647910118103,5.228919982910156,nan
0.421,1000,20,1,7.276916904200333,10,7.26959228515625,0.12292784452438354,6.665493011474609,1.304538607597351,-0.0883788987994194,23.5,4.583137512207031,0.1950271281790226,33.0,nan,0,0.4804958701133728,6.300981521606445,nan
0.441,1000,20,1,7.27791295210045,10,7.2718505859375,0.10805471986532211,5.604709625244141,1.0969271659851074,-0.23356108367443085,23.5,2.6397125720977783,0.11232819455735227,33.0,nan,0,0.5936391353607178,5.586365222930908,nan
0.46,1000,20,1,7.278881929199996,10,7.2735443115234375,0.07204446941614151,6.319317817687988,1.2780295610427856,0.04854133725166321,23.5,1.961681842803955,0.08347582309804064,33.0,nan,0,0.6785105466842651,2.9266610145568848,nan
0.481,1000,20,1,7.279912895850429,10,7.2739410400390625,0.001965490635484457,7.692275047302246,1.505495548248291,0.06308862566947937,23.5,1.2786844968795776,0.05441210625019479,33.0,nan,0,0.6981427073478699,-0.05370283126831055,nan
0.501,1000,20,1,7.280913427100312,10,7.273956298828125,5.92414362472482e-05,8.098684310913086,1.585036039352417,0.01935471221804619,23.5,1.8113837242126465,0.0770801584771339,33.0,nan,0,0.698185920715332,-0.0021165756043046713,nan
0.521,1000,20,1,7.281911464600125,10,7.2739715576171875,0.001695676357485354,9.730488777160645,1.9044049978256226,0.1051306426525116,23.5,2.300976276397705,0.09791388410203,33.0,nan,0,0.6993387937545776,0.16145901381969452,nan
0.541,1000,20,1,7.282912945849966,10,7.2743377685546875,0.033957771956920624,9.08505630493164,1.7780840396881104,-0.09422947466373444,23.5,4.127512454986572,0.17563882787176904,33.0,nan,0,0.7179075479507446,2.2057533264160156,nan
0.561,1000,20,1,7.283912395850347,10,7.2757720947265625,0.07076156139373779,7.616393089294434,1.4906442165374756,-0.07135103642940521,23.5,4.06938362121582,0.17316526047726896,33.0,nan,0,0.7894651889801025,3.215522050857544,nan
0.581,1000,20,1,7.28491282294999,10,7.2774658203125,0.08389222621917725,6.73219108581543,1.3175925016403198,-0.05933866649866104,23.5,3.9219260215759277,0.16689046900323096,33.0,nan,0,0.8741095662117004,4.088783264160156,nan
0.601,1000,20,1,7.285912714600271,10,7.2786865234375,0.04177187383174896,7.9026103019714355,1.514927864074707,0.03664933145046234,23.5,3.115844964981079,0.13258914744600336,33.0,nan,0,0.9351890087127686,1.901581883430481,nan
0.621,1000,20,1,7.286913162500422,10,7.279541015625,0.04075263440608978,7.610228061676025,1.4894375801086426,0.005852393340319395,23.5,2.683314085006714,0.11418357808539208,33.0,nan,0,0.9777469038963318,1.887006402015686,nan
0.641,1000,20,1,7.287913008350005,10,7.280120849609375,0.02821897715330124,7.632486343383789,1.600539207458496,-0.05401153489947319,23.5,3.461712598800659,0.1473069190979004,33.0,nan,0,0.006819136906415224,1.5201599597930908,nan
0.661,1000,20,1,7.28891602500007,10,7.2811431884765625,0.05352785810828209,7.104275226593018,1.3904149532318115,-0.09087541699409485,23.5,3.203612804412842,0.1363239491239507,33.0,nan,0,0.0582670122385025,2.5476109981536865,nan
0.681,1000,20,1,7.2899170062504695,10,7.2822723388671875,0.0620240643620491,7.65048360824585,1.4973162412643433,0.041116226464509964,23.5,3.3116347789764404,0.14092062889261447,33.0,nan,0,0.1142600029706955,3.0786590576171875,nan
0.701,1000,20,1,7.290907066700309,10,7.2829742431640625,0.028935961425304413,8.263528823852539,1.6172986030578613,-0.013636695221066475,23.5,3.4886512756347656,0.14845324577169217,33.0,nan,0,0.14943188428878784,1.3982412815093994,nan
0.721,1000,20,1,7.291914343750248,10,7.2837371826171875,0.03578031808137894,9.102903366088867,1.7815769910812378,-0.0471041277050972,23.5,2.8445987701416016,0.12104675617623836,33.0,nan,0,0.18784698843955994,1.3984556198120117,nan
0.741,1000,20,1,7.292908704200088,10,7.284027099609375,0.009924178943037987,10.276534080505371,2.0112743377685547,0.256327360868454,23.5,3.1076807975769043,0.13224173606710232,33.0,nan,0,0.20205990970134735,0.427585244178772,nan
0.761,1000,20,1,7.293912833349894,10,7.284515380859375,0.04124926030635834,8.569119453430176,1.677107334136963,-0.058050237596035004,23.5,5.243773460388184,0.22313929618673123,33.0,nan,0,0.22696878015995026,2.800483465194702,nan
0.781,1000,20,1,7.294917287499991,10,7.2860107421875,0.07438865303993225,7.598332405090332,1.4871095418930054,-0.08346672356128693,23.5,5.22874641418457,0.22249984741210938,33.0,nan,0,0.3013285994529724,4.117796897888184,nan
0.801,1000,20,1,7.2958924146005275,10,7.288055419921875,0.1159486249089241,6.438718795776367,1.260155439376831,-0.35930073261260986,23.5,4.170344829559326,0.1774614821089075,33.0,nan,0,0.40365561842918396,6.195300102233887,nan
0.821,1000,20,1,7.296910824999938,10,7.2904205322265625,0.11660155653953552,6.2346673011779785,1.220219373703003,-0.1408959925174713,23.5,3.8062469959259033,0.16196795727344268,33.0,nan,0,0.5221271514892578,5.807286262512207,nan
0.841,1000,20,1,7.297918906250558,10,7.2925567626953125,0.09748918563127518,4.136239528656006,0.8095251321792603,-0.07281840592622757,23.5,1.7968107461929321,0.07646003175289073,33.0,nan,0,0.6288872361183167,4.281372547149658,nan
0.861,1000,20,1,7.298915529200164,10,7.2938995361328125,0.05139508098363876,4.721005439758301,0.9239727258682251,0.1525542438030243,23.5,1.4961330890655518,0.06366523783257667,33.0,nan,0,0.69560307264328,1.8233168125152588,nan
0.881,1000,20,1,7.299915485450034,10,7.2942657470703125,0.013496456667780876,6.242255210876465,1.2217044830322266,-0.127363920211792,23.5,1.9239821434020996,0.08187158057030211,33.0,nan,0,0.7137073874473572,0.8053812980651855,nan
0.901,1000,20,1,7.300913668750578,10,7.2948760986328125,0.040397390723228455,5.727508068084717,1.1209607124328613,0.1893792450428009,23.5,2.307680368423462,0.09819916461376434,33.0,nan,0,0.7446746230125427,2.3716588020324707,nan
0.921,1000,20,1,7.30191395625006,10,7.2954864501953125,0.022683536633849144,7.253538608551025,1.4196281433105469,0.06371855735778809,23.5,2.1444180011749268,0.09125182983723093,33.0,nan,0,0.7752871513366699,1.0346304178237915,nan
0.941,1000,20,1,7.302913266700485,10,7.29620361328125,0.04865257069468498,6.951672554016113,1.487750768661499,-0.0711105465888977,23.5,3.078062057495117,0.13098136414872838,33.0,nan,0,0.8112974166870117,2.8930306434631348,nan
0.961,1000,20,1,7.303919075000154,10,7.297332763671875,0.05639802664518356,6.923773288726807,1.3550879955291748,-0.03734605759382248,23.5,3.0963892936706543,0.13176124653917679,33.0,nan,0,0.8679073452949524,3.197455406188965,nan
0.981,1000,20,1,7.304916347950344,10,7.2984771728515625,0.042410485446453094,7.294378280639648,1.3991940021514893,-0.03283342346549034,23.5,2.4425017833709717,0.10393624610089242,33.0,nan,0,0.9246945381164551,1.726808786392212,nan
1.001,1000,20,1,7.3059163646001215,10,7.2991180419921875,0.035267215222120285,7.253770351409912,1.4196734428405762,0.06269364804029465,23.5,2.683868885040283,0.11420718659745886,33.0,nan,0,0.9566473960876465,2.0506138801574707,nan
1.021,1000,20,1,7.3069157708501695,10,7.2996673583984375,0.0204412080347538,7.824950695037842,1.6642780303955078,-0.05031007528305054,23.5,2.4123342037200928,0.102652519307238,33.0,nan,0,0.983892560005188,0.9930663108825684,nan
1.041,1000,20,1,7.307912987500455,10,7.300323486328125,0.04528215155005455,7.4704155921936035,1.480959177017212,-0.08894175291061401,23.5,3.7830047607421875,0.16097892598902924,33.0,nan,0,0.016816455870866776,2.7377843856811523,nan
1.061,1000,20,1,7.308884922950525,10,7.301300048828125,0.04266086965799332,7.993452072143555,1.5644404888153076,-0.0402815043926239,23.5,3.160095691680908,0.1344721570928046,33.0,nan,0,0.06575372815132141,2.008127212524414,nan
1.08,1000,20,1,7.30988022500023,10,7.3023529052734375,0.05708005279302597,7.659101486206055,1.6700716018676758,-0.20226642489433289,23.5,3.056884288787842,0.1300801825016103,33.0,nan,0,0.11860385537147522,2.679917335510254,nan
1.101,1000,20,1,7.310919014600218,10,7.303253173828125,0.042551618069410324,8.79095458984375,1.720523715019226,-0.050502192229032516,23.5,3.5982699394226074,0.15311786976266414,33.0,nan,0,0.16358830034732819,2.2702784538269043,nan
1.121,1000,20,1,7.311921793749931,10,7.303955078125,0.02359105460345745,9.262457847595215,1.8128042221069336,0.07326915860176086,23.5,2.8128013610839844,0.11969367493974402,33.0,nan,0,0.19821149110794067,1.0577890872955322,nan
1.141,1000,20,1,7.312915287500069,10,7.3043212890625,0.020934266969561577,9.496928215026855,1.7705096006393433,0.03372592478990555,23.5,3.8082332611083984,0.16205247919610205,33.0,nan,0,0.21713103353977203,1.269726276397705,nan
1.161,1000,20,1,7.313895775000125,10,7.3053741455078125,0.06638265401124954,8.543144226074219,1.6720235347747803,0.1306794434785843,23.5,4.404283046722412,0.18741629986052818,33.0,nan,0,0.2694632411003113,3.357187509536743,nan
1.181,1000,20,1,7.3149199125000415,10,7.3070831298828125,0.0910838320851326,6.061180591583252,1.2150276899337769,-0.19560083746910095,23.5,3.9028594493865967,0.16607912550581264,33.0,nan,0,0.35557854175567627,4.668718338012695,nan
1.202,1000,20,1,7.315945770850518,10,7.3094482421875,0.12082087993621826,5.390032768249512,1.0549116134643555,0.060035645961761475,23.5,3.8013274669647217,0.16175861561552007,33.0,nan,0,0.4732744097709656,6.141254901885986,nan
1.22,1000,20,1,7.31686649585026,10,7.311492919921875,0.09650863707065582,4.61411714553833,0.9030530452728271,-0.030187632888555527,23.5,2.232891798019409,0.09501667225614507,33.0,nan,0,0.57548987865448,4.155917167663574,nan
1.241,1000,20,1,7.31791485420035,10,7.3131561279296875,0.0733453780412674,5.037622451782227,0.9859395027160645,0.011023217812180519,23.5,2.0426535606384277,0.08692142811227352,33.0,nan,0,0.658715546131134,3.571709394454956,nan
1.261,1000,20,1,7.318917614599919,10,7.314117431640625,0.033346157521009445,5.624513149261475,1.2008816003799438,0.1529485434293747,23.5,1.520583152770996,0.06470566607536153,33.0,nan,0,0.7066612839698792,1.3868675231933594,nan
1.28,1000,20,1,7.319882385450179,10,7.3146514892578125,0.02891327254474163,7.063943862915039,1.3825215101242065,-0.19697843492031097,23.5,1.8907415866851807,0.08045708879511407,33.0,nan,0,0.733289897441864,1.4315425157546997,nan
1.3,1000,20,1,7.320883152100574,10,7.315185546875,0.021251210942864418,7.154589653015137,1.4002623558044434,-0.14548735320568085,23.5,1.5894153118133545,0.06763469411971722,33.0,nan,0,0.7599888443946838,0.8923639059066772,nan
1.321,1000,20,1,7.321916883350055,10,7.3155670166015625,0.02136285789310932,7.2601399421691895,1.522942066192627,-0.008710277266800404,23.5,2.21748423576355,0.09436103130908723,33.0,nan,0,0.7795129418373108,1.247010350227356,nan
1.341,1000,20,1,7.322914052100528,10,7.3165130615234375,0.0561506561934948,6.660082817077637,1.303479790687561,-0.011053807102143764,23.5,2.531381130218506,0.10771834596674493,33.0,nan,0,0.8266446590423584,2.7612056732177734,nan
1.36,1000,20,1,7.3238735646002135,10,7.317474365234375,0.058394402265548706,7.108997344970703,1.3913391828536987,-0.24785414338111877,23.5,3.198902130126953,0.1361234948990193,33.0,nan,0,0.875033974647522,3.439847946166992,nan
1.381,1000,20,1,7.324892458350219,10,7.3186798095703125,0.04844216629862785,6.868415832519531,1.3442537784576416,0.09438437223434448,23.5,2.6957790851593018,0.11471400362380008,33.0,nan,0,0.9350351691246033,2.308669090270996,nan
1.401,1000,20,1,7.325917210450275,10,7.3195343017578125,0.02996688522398472,7.378870010375977,1.444157361984253,0.012857730500400066,23.5,2.021681785583496,0.08602901215248919,33.0,nan,0,0.9775180816650391,1.0882126092910767,nan
1.421,1000,20,1,7.3269142937504474,10,7.31976318359375,0.009005737490952015,8.153276443481445,1.5957205295562744,-0.019374631345272064,23.5,2.443019390106201,0.10395827191941281,33.0,nan,0,0.9891414046287537,0.4947444796562195,nan
1.441,1000,20,1,7.327917989600242,10,7.3203277587890625,0.04582587257027626,8.233838081359863,1.611487627029419,-0.3259180784225464,23.5,4.071796894073486,0.17326795293929728,33.0,nan,0,0.017607001587748528,3.04280948638916,nan
1.461,1000,20,1,7.328919777100232,10,7.3214569091796875,0.03967980667948723,8.08061408996582,1.581499457359314,0.005781328305602074,23.5,3.3283843994140625,0.14163337869847076,33.0,nan,0,0.07376959174871445,1.6818476915359497,nan
1.481,1000,20,1,7.329914002100118,10,7.3224639892578125,0.05521181970834732,8.1739501953125,1.5219542980194092,0.05554279685020447,23.5,3.1329851150512695,0.13331851553409657,33.0,nan,0,0.1240386962890625,2.6417152881622314,nan
1.501,1000,20,1,7.330913072950348,10,7.3234405517578125,0.0547567754983902,8.712779998779297,1.7052239179611206,0.055099375545978546,23.5,3.668879985809326,0.15612255258763091,33.0,nan,0,0.17296205461025238,2.97987961769104,nan
1.521,1000,20,1,7.331912291700424,10,7.3242340087890625,0.03149119019508362,7.958208084106445,1.5575425624847412,-0.15266746282577515,23.5,3.2823801040649414,0.13967574910914643,33.0,nan,0,0.2128644436597824,1.5165886878967285,nan
1.541,1000,20,1,7.3329185792004825,10,7.3251953125,0.05474821478128433,8.202255249023438,1.6053063869476318,-0.03865988925099373,23.5,3.458240509033203,0.14715917059715758,33.0,nan,0,0.260524719953537,2.740793466567993,nan
1.561,1000,20,1,7.333918133350377,10,7.326507568359375,0.07847899943590164,7.820530891418457,1.5305970907211304,0.11919053643941879,23.5,4.125277042388916,0.17554370393144322,33.0,nan,0,0.3262968361377716,4.144685745239258,nan
1.581,1000,20,1,7.334915077100591,10,7.328338623046875,0.10293228924274445,5.6527252197265625,1.106324553489685,0.08878201246261597,23.5,3.399705410003662,0.14466831531930477,33.0,nan,0,0.41781842708587646,5.0989251136779785,nan
1.601,1000,20,1,7.3359148729505215,10,7.3304290771484375,0.10156907886266708,5.733371734619141,1.1221082210540771,-0.18245761096477509,23.5,2.9155750274658203,0.12406702244535406,33.0,nan,0,0.5224966406822205,5.156491756439209,nan
1.621,1000,20,1,7.336917154199906,10,7.3321990966796875,0.08227968215942383,4.688501834869385,0.9176112413406372,-0.006401081569492817,23.5,1.7371342182159424,0.07392060503046563,33.0,nan,0,0.6110429167747498,3.852867364883423,nan
1.64,1000,20,1,7.337872762500043,10,7.33349609375,0.06490952521562576,4.735127925872803,0.9267367124557495,0.18671366572380066,23.5,1.8869366645812988,0.08029517721622548,33.0,nan,0,0.6758460402488708,3.1253926753997803,nan
1.661,1000,20,1,7.338894968750534,10,7.334259033203125,0.02786851115524769,5.727897644042969,1.1210368871688843,-0.12450054287910461,23.5,1.5979020595550537,0.06799583232149164,33.0,nan,0,0.7140078544616699,1.4608368873596191,nan
1.681,1000,20,1,7.33990337710056,10,7.3349609375,0.037077974528074265,6.465412616729736,1.265379786491394,-0.005400371737778187,23.5,1.6076064109802246,0.068408783445967,33.0,nan,0,0.7485519051551819,1.7687286138534546,nan
1.7,1000,20,1,7.340884302100309,10,7.335357666015625,0.015720762312412262,7.084316730499268,1.386508822441101,0.13822363317012787,23.5,1.4599099159240723,0.06212382620953499,33.0,nan,0,0.7687081098556519,0.7414451837539673,nan
1.721,1000,20,1,7.341901937500367,10,7.3357391357421875,0.02707228809595108,6.173879146575928,1.208322286605835,-0.0739351436495781,23.5,2.6071622371673584,0.11094307392201525,33.0,nan,0,0.7879999279975891,1.6865755319595337,nan
1.741,1000,20,1,7.342912716700082,10,7.33685302734375,0.053720831871032715,7.287879943847656,1.42634916305542,0.40826278924942017,23.5,2.4676876068115234,0.10500798326857547,33.0,nan,0,0.8438246250152588,2.242217540740967,nan
1.76,1000,20,1,7.343881539600258,10,7.337860107421875,0.06433768570423126,6.162490367889404,1.2060933113098145,0.2326400876045227,23.5,2.7599995136260986,0.11744678781387653,33.0,nan,0,0.8941676020622253,3.7259879112243652,nan
1.781,1000,20,1,7.344916445849956,10,7.3390655517578125,0.05562596768140793,6.893662452697754,1.3491947650909424,0.04404279217123985,23.5,2.7728657722473145,0.11799428818073679,33.0,nan,0,0.9543071985244751,2.758754253387451,nan
1.801,1000,20,1,7.345916310450409,10,7.33978271484375,0.021915020421147346,7.135210990905762,1.3964695930480957,0.14239194989204407,23.5,2.025839328765869,0.08620592888365401,33.0,nan,0,0.9901370406150818,0.8473683595657349,nan
1.82,1000,20,1,7.346877664600468,10,7.3402557373046875,0.03556356206536293,7.175924777984619,1.404437780380249,0.028325265273451805,23.5,3.2065067291259766,0.13644709485642453,33.0,nan,0,0.01381950918585062,2.274275302886963,nan
1.841,1000,20,1,7.347905839600569,10,7.3413238525390625,0.042109131813049316,7.513256549835205,1.4704588651657104,0.13676896691322327,23.5,2.584158420562744,0.10996418810905294,33.0,nan,0,0.0666474923491478,1.601060152053833,nan
1.861,1000,20,1,7.3488977979504835,10,7.3419036865234375,0.036728449165821075,7.276252746582031,1.424073576927185,0.15215973556041718,23.5,3.230431079864502,0.13746515233465967,33.0,nan,0,0.09592237323522568,2.2575786113739014,nan
1.881,1000,20,1,7.349914262500532,10,7.3427734375,0.037907298654317856,6.961292266845703,1.3624309301376343,-0.27157866954803467,23.5,3.040515422821045,0.12938363501366149,33.0,nan,0,0.13932408392429352,1.9840556383132935,nan
1.9,1000,20,1,7.350873087500075,10,7.3437347412109375,0.05420130118727684,7.948920249938965,1.555724859237671,-0.3133743107318878,23.5,2.865878105163574,0.12195225979419465,33.0,nan,0,0.18772143125534058,2.5594167709350586,nan
1.921,1000,20,1,7.3519148583502085,10,7.3445587158203125,0.044247567653656006,7.869533538818359,1.5401877164840698,0.045405469834804535,23.5,3.825747013092041,0.1627977452379592,33.0,nan,0,0.22891293466091156,2.5644149780273438,nan
1.941,1000,20,1,7.352909627100597,10,7.345611572265625,0.04849466308951378,7.6786065101623535,1.5028202533721924,0.17095455527305603,23.5,3.421962261199951,0.1456154153702107,33.0,nan,0,0.2817946970462799,2.5166444778442383,nan
1.961,1000,20,1,7.3539172333505105,10,7.3470458984375,0.074373260140419,7.200970649719238,1.3367279767990112,0.1153780147433281,23.5,3.4831957817077637,0.1482210970939474,33.0,nan,0,0.35290342569351196,3.520657777786255,nan
1.981,1000,20,1,7.354916410450095,10,7.34893798828125,0.10376623272895813,4.99399995803833,1.0424810647964478,0.08121388405561447,23.5,3.6617913246154785,0.15582090743044588,33.0,nan,0,0.44763487577438354,5.356960773468018,nan
2.001,1000,20,1,7.355917702100122,10,7.351043701171875,0.09937826544046402,4.41914176940918,0.8648934364318848,-0.08671590685844421,23.5,1.748167634010315,0.07439011208554532,33.0,nan,0,0.5532577633857727,4.715229034423828,nan
2.02,1000,20,1,7.356869843749881,10,7.3525848388671875,0.0711909756064415,4.788724899291992,0.9372264742851257,0.156742662191391,23.5,1.746823787689209,0.07433292713571102,33.0,nan,0,0.6301957368850708,3.1951897144317627,nan
2.041,1000,20,1,7.3579185458504055,10,7.353851318359375,0.054953683167696,4.761080265045166,1.072871208190918,-0.002768357051536441,23.5,1.4477790594100952,0.06160761954936576,33.0,nan,0,0.6931132078170776,2.302745819091797,nan
2.061,1000,20,1,7.358914743750209,10,7.35455322265625,0.03651638701558113,4.522061824798584,0.8850364089012146,0.095696359872818,23.5,1.8129098415374756,0.07714509963989258,33.0,nan,0,0.7288416028022766,1.939500331878662,nan
2.081,1000,20,1,7.359918629200545,10,7.355255126953125,0.025136584416031837,5.95106315612793,1.164713740348816,-0.04704379290342331,23.5,1.362926959991455,0.05799689191453,33.0,nan,0,0.7632994651794434,1.0614815950393677,nan
2.101,1000,20,1,7.3609207417001,10,7.3555145263671875,0.011586601845920086,7.368487358093262,1.4421252012252808,-0.016151968389749527,23.5,1.709350824356079,0.07273833295132251,33.0,nan,0,0.7766830325126648,0.7468015551567078,nan
2.121,1000,20,1,7.361915720850082,10,7.356170654296875,0.04833501577377319,6.8724541664123535,1.2358918190002441,-0.08554695546627045,23.5,2.674760580062866,0.11381959915161133,33.0,nan,0,0.8090888261795044,2.8192856311798096,nan
2.141,1000,20,1,7.362916066700562,10,7.35723876953125,0.04686121270060539,6.554370880126953,1.1970868110656738,0.0807962566614151,23.5,2.551753282546997,0.10858524606582966,33.0,nan,0,0.8631470799446106,2.242974281311035,nan
2.161,1000,20,1,7.363915570850075,10,7.358245849609375,0.04987332597374916,6.185093879699707,1.181077241897583,-0.21119341254234314,23.5,1.997887372970581,0.08501648395619493,33.0,nan,0,0.9130087494850159,2.5178282260894775,nan
2.18,1000,20,1,7.364880606250516,10,7.3593292236328125,0.05882350727915764,6.364643573760986,1.2456578016281128,0.16234558820724487,23.5,2.3362679481506348,0.09941565736811211,33.0,nan,0,0.9671295881271362,2.82003116607666,nan
2.201,1000,20,1,7.3658930917001255,10,7.36016845703125,0.03905351087450981,6.163843631744385,1.2063581943511963,0.08559101819992065,23.5,2.6021292209625244,0.11072890301968188,33.0,nan,0,0.009310641326010227,2.118288993835449,nan
2.22,1000,20,1,7.3668663562501004,10,7.360931396484375,0.03150242567062378,6.656723976135254,1.3028223514556885,0.04288733750581741,23.5,1.933725118637085,0.08228617526115255,33.0,nan,0,0.04714183509349823,1.1900111436843872,nan
2.241,1000,20,1,7.3679170271003365,10,7.3614959716796875,0.030410045757889748,7.424075126647949,1.4530047178268433,0.05813419818878174,23.5,2.8036997318267822,0.11930637156709711,33.0,nan,0,0.07571639120578766,1.6711275577545166,nan
2.26,1000,20,1,7.368877183350557,10,7.3621673583984375,0.031835950911045074,8.0715913772583,1.5797333717346191,0.09220399707555771,23.5,2.355750560760498,0.10024470471321269,33.0,nan,0,0.10921695828437805,1.4905961751937866,nan
2.281,1000,20,1,7.369917170850383,10,7.3625030517578125,0.01763063110411167,8.45077133178711,1.653944730758667,0.04691358655691147,23.5,2.875044345855713,0.1223423125896048,33.0,nan,0,0.12591229379177094,1.0480120182037354,nan
2.301,1000,20,1,7.370916679200306,10,7.3634185791015625,0.0630461722612381,8.173300743103027,1.5996394157409668,0.12020712345838547,23.5,4.24884033203125,0.18080171625664893,33.0,nan,0,0.17182967066764832,3.643327236175537,nan
2.32,1000,20,1,7.371868106249892,10,7.3646087646484375,0.05828855559229851,7.933987617492676,1.552802324295044,-0.003602992743253708,23.5,3.949007749557495,0.16804288295989342,33.0,nan,0,0.23102286458015442,2.962388753890991,nan
2.34,1000,20,1,7.372877175000028,10,7.365753173828125,0.048775892704725266,7.378463268280029,1.4440778493881226,-0.3764992952346802,23.5,3.551694869995117,0.15113595191468585,33.0,nan,0,0.2882939875125885,2.539748191833496,nan
