t_s,leg,tgt_deg,pos_deg,vel_rps,torque_Nm,iq_A,bus_V,fet_C,fault
17.294,2,-80.0,79.6783,9.535949175187852e-06,-0.37197017669677734,-0.07280023396015167,23.636198043823242,37.0,0
17.299,2,-80.0,79.6783,9.535949175187852e-06,0.2011091709136963,0.039360128343105316,23.61825180053711,37.0,0
17.304,2,-80.0,79.6783,9.535949175187852e-06,0.3016637861728668,0.05904020369052887,23.61825180053711,37.0,0
17.309,2,-80.0,79.6783,9.535949175187852e-06,-0.2714155614376068,-0.053120166063308716,23.636198043823242,37.0,0
17.313,2,-80.0,79.6783,9.535949175187852e-06,0.5125830173492432,0.10032030940055847,23.61825180053711,37.0,0
17.319,2,-80.0,79.6783,9.535949175187852e-06,0.37197017669677734,0.07280023396015167,23.636198043823242,37.0,0
17.324,2,-80.0,79.6783,9.535949175187852e-06,0.2011091709136963,0.039360128343105316,23.636198043823242,37.0,0
17.329,2,-80.0,79.6783,9.535949175187852e-06,-0.030248135328292847,-0.005920020863413811,23.636198043823242,37.0,0
17.334,2,-80.0,79.6783,9.535949175187852e-06,-0.10055456310510635,-0.01968006044626236,23.636198043823242,37.0,0
17.339,2,-80.0,79.6783,9.535949175187852e-06,0.5428311228752136,0.10624033212661743,23.61825180053711,37.0,0
17.344,2,-80.0,79.6783,9.535949175187852e-06,-0.07030647248029709,-0.013760048896074295,23.61825180053711,37.0,0
17.349,2,-80.0,79.6783,9.535949175187852e-06,-0.07030642777681351,-0.013760039582848549,23.636198043823242,37.0,0
17.354,2,-80.0,79.6783,9.535949175187852e-06,0.0,0.0,23.636198043823242,37.0,0
17.359,2,-80.0,79.6783,9.535949175187852e-06,0.07030642777681351,0.013760039582848549,23.61825180053711,37.0,0
17.364,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.654146194458008,37.0,0
17.369,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.61825180053711,37.0,0
17.374,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.61825180053711,37.0,0
17.379,2,-80.0,79.6783,9.535949175187852e-06,-0.10055458545684814,-0.019680064171552658,23.636198043823242,37.0,0
17.384,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.61825180053711,37.0,0
17.389,2,-80.0,79.6783,9.535949175187852e-06,9.399714784308344e-09,1.8396674184018025e-09,23.61825180053711,37.0,0
17.394,2,-80.0,79.6783,9.535949175187852e-06,-0.24116747081279755,-0.04720015078783035,23.636198043823242,37.0,0
17.399,2,-80.0,79.6783,9.535949175187852e-06,0.2011091709136963,0.039360128343105316,23.600303649902344,37.0,0
17.404,2,-80.0,79.6783,9.535949175187852e-06,0.2011091709136963,0.039360128343105316,23.636198043823242,37.0,0
17.409,2,-80.0,79.6783,9.535949175187852e-06,0.07030642777681351,0.013760039582848549,23.61825180053711,37.0,0
17.414,2,-80.0,79.6783,9.535949175187852e-06,0.44227662682533264,0.08656027168035507,23.61825180053711,37.0,0
17.419,2,-80.0,79.6783,9.535949175187852e-06,-0.17086102068424225,-0.033440105617046356,23.636198043823242,37.0,0
17.424,2,-80.0,79.6783,9.535949175187852e-06,0.30166372656822205,0.059040188789367676,23.61825180053711,37.0,0
17.429,2,-80.0,79.6783,9.535949175187852e-06,0.10055458545684814,0.019680064171552658,23.636198043823242,37.0,0
17.434,2,-80.0,79.6783,9.535949175187852e-06,0.17086102068424225,0.033440105617046356,23.636198043823242,37.0,0
17.439,2,-80.0,79.6783,9.535949175187852e-06,0.37197017669677734,0.07280023396015167,23.636198043823242,37.0,0
17.444,2,-80.0,79.6783,9.535949175187852e-06,-0.3417220413684845,-0.06688021123409271,23.636198043823242,37.0,0
17.449,2,-80.0,79.6783,9.535949175187852e-06,-0.2714156210422516,-0.05312017351388931,23.636198043823242,37.0,0
17.454,2,-80.0,79.6783,9.535949175187852e-06,-0.44227662682533264,-0.08656027168035507,23.61825180053711,37.0,0
17.459,2,-80.0,79.6783,9.535949175187852e-06,-9.399714784308344e-09,-1.8396674184018025e-09,23.61825180053711,37.0,0
17.464,2,-80.0,79.6783,9.535949175187852e-06,0.2714155614376068,0.053120166063308716,23.600303649902344,37.0,0
17.469,2,-80.0,79.6783,9.535949175187852e-06,0.5428311228752136,0.10624033212661743,23.636198043823242,37.0,0
17.475,2,-80.0,79.6783,9.535949175187852e-06,-0.17086100578308105,-0.03344010189175606,23.636198043823242,37.0,0
17.479,2,-80.0,79.6783,9.535949175187852e-06,-0.7136921882629395,-0.13968044519424438,23.61825180053711,37.0,0
17.484,2,-80.0,79.6783,9.535949175187852e-06,0.17086102068424225,0.033440105617046356,23.61825180053711,37.0,0
17.489,2,-80.0,79.6783,9.535949175187852e-06,0.10055458545684814,0.019680064171552658,23.636198043823242,37.0,0
17.494,2,-80.0,79.6783,9.535949175187852e-06,9.399714784308344e-09,1.8396674184018025e-09,23.61825180053711,37.0,0
